"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"TU Dresden","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",7437.64,"042aqky30_aip2024tib_2024"
"TU Dresden","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",33119.96,"042aqky30_aip2024tib_2024"
"TU Dresden","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",13620.12,"042aqky30_acm2021hebis_2024"
"TU Dresden","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",6490.54,"042aqky30_acm2021hebis_2024"
"TU Dresden","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",5179.07,"042aqky30_bmj2023gac_2024"
"TU Dresden","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",7963.48,"042aqky30_bmj2023gac_2024"
"TU Dresden","Technische Universität Darmstadt","Company of Biologists (TU Darmstadt) 2023-2025","compbio2023tud",2024,2024,"read",41057.44,"042aqky30_compbio2023tud_2024"
"TU Dresden","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",15139.01,"042aqky30_cam2022gac_2024"
"TU Dresden","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"read",6105.42,"042aqky30_compbio2024zbmed_2024"
"TU Dresden","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"publish",4157.86,"042aqky30_compbio2024zbmed_2024"
"TU Dresden","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",339145.06,"042aqky30_els2023deal_2024"
"TU Dresden","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",226097.42,"042aqky30_els2023deal_2024"
"TU Dresden","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"read",13814.07,"042aqky30_eme2023zbw_2024"
"TU Dresden","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"publish",7081.27,"042aqky30_eme2023zbw_2024"
"TU Dresden","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",4555.42,"042aqky30_hogrefe2024gac_2024"
"TU Dresden","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",5066.31,"042aqky30_hogrefe2024gac_2024"
"TU Dresden","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",17593.7,"042aqky30_iop2022tib_2024"
"TU Dresden","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",58700.47,"042aqky30_iop2022tib_2024"
"TU Dresden","German Academic Consortium, 19 participants, administered by Bayerische Staatsbibliothek","Karger (BSB) 2024-2026","kar2024gac",2024,2024,"read",18187.0,"042aqky30_kar2024gac_2024"
"TU Dresden","German Academic Consortium, 19 participants, administered by Bayerische Staatsbibliothek","Karger (BSB) 2024-2026","kar2024gac",2024,2024,"publish",13169.0,"042aqky30_kar2024gac_2024"
"TU Dresden","ZB MED","Rockefeller University Press (ZB MED) 2024-2026","rup2024zbmed",2024,2024,"read",10106.65,"042aqky30_rup2024zbmed_2024"
"TU Dresden","ZB MED","Rockefeller University Press (ZB MED) 2024-2026","rup2024zbmed",2024,2024,"publish",1422.57,"042aqky30_rup2024zbmed_2024"
"TU Dresden","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",48442.43,"042aqky30_sage2024gac_2024"
"TU Dresden","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",53875.23,"042aqky30_sage2024gac_2024"
"TU Dresden","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",21758.58,"042aqky30_sage2024gac_2024"
"TU Dresden","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",24198.8,"042aqky30_sage2024gac_2024"
"TU Dresden","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",7466.97,"042aqky30_sage2024gac_2024"
"TU Dresden","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",7466.97,"042aqky30_sage2024gac_2024"
"TU Dresden","TIB Consortium","SPIE (TIB) 2024-2026","spie2024tib",2024,2024,"publish and read",31988.35,"042aqky30_spie2024tib_2024"
"TU Dresden","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",57961.29,"042aqky30_sn2024deal_2024"
"TU Dresden","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",425049.48,"042aqky30_sn2024deal_2024"
"TU Dresden","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",177560.5,"042aqky30_tf2024zbw_2024"
"TU Dresden","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",84631.65,"042aqky30_tf2024zbw_2024"
"TU Dresden","ZB MED Consortium","Thieme 2 (ZB MED) 2021-2025","thie2021ger",2024,2024,"read",802.4,"042aqky30_thie2021ger_2024"
"TU Dresden","ZB MED Consortium","Thieme 2 (ZB MED) 2021-2025","thie2021ger",2024,2024,"publish",4760.0,"042aqky30_thie2021ger_2024"
"TU Dresden","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish and read",27210.0,"042aqky30_degruy2023gac_2024"
"TU Dresden","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",58817.36,"042aqky30_wiley2024deal_2024"
"TU Dresden","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",287167.14,"042aqky30_wiley2024deal_2024"
"TU Dresden","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"read",11720.98,"042aqky30_aip2021tib_2022"
"TU Dresden","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"publish",13744.5,"042aqky30_aip2021tib_2022"
"TU Dresden","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",9669.28,"042aqky30_aip2021tib_2023"
"TU Dresden","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",18326.0,"042aqky30_aip2021tib_2023"
"TU Dresden","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",50683.63,"042aqky30_cam2022gac_2023"
"TU Dresden","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",858.39,"042aqky30_cam2022gac_2023"
"TU Dresden","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"publish",19320.66,"042aqky30_degruy2023gac_2023"
"TU Dresden","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",92496.15,"042aqky30_els2023deal_2023"
"TU Dresden","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",68579.7,"042aqky30_els2023deal_2023"
"TU Dresden","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2023,2023,"publish",19498.61,"042aqky30_eme2023zbw_2023"
"TU Dresden","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"read",4767.32,"042aqky30_hogrefe2021gac_2023"
"TU Dresden","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"publish",3534.66,"042aqky30_hogrefe2021gac_2023"
"TU Dresden","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2023,2023,"read",15987.46,"042aqky30_iop2022tib_2023"
"TU Dresden","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2023,2023,"publish",53341.35,"042aqky30_iop2022tib_2023"
"TU Dresden","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"read",20381.12,"042aqky30_sage2021gac_2023"
