"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Bauhaus-Universität Weimar","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",2903.31,"033bb5z47_acm2021hebis_2024"
"Bauhaus-Universität Weimar","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",6092.6,"033bb5z47_acm2021hebis_2024"
"Bauhaus-Universität Weimar","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"service fee",15108.4,"033bb5z47_tf2024zbw_2024"
"Bauhaus-Universität Weimar","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",10056.87,"033bb5z47_tf2024zbw_2024"
"Bauhaus-Universität Weimar","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",6028.49,"033bb5z47_tf2024zbw_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",25461.15,"033bb5z47_wiley2024deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",5214.93,"033bb5z47_wiley2024deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",2996.0,"033bb5z47_wiley2024deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",-5410.58,"033bb5z47_wiley2019deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",-4674.2,"033bb5z47_wiley2019deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",19067.4,"033bb5z47_sn2024deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",2600.1,"033bb5z47_sn2024deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"service fee",1070.0,"033bb5z47_sn2024deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",4680.39,"033bb5z47_sn2020deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",573.87,"033bb5z47_sn2020deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",23389.13,"033bb5z47_els2023deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",35084.23,"033bb5z47_els2023deal_2024"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",1605.0,"033bb5z47_els2023deal_2024"
"Bauhaus-Universität Weimar","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2023,2023,"publish",3013.33,"033bb5z47_acm2021hebis_2023"
"Bauhaus-Universität Weimar","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2023,2023,"read",6323.84,"033bb5z47_acm2021hebis_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",28998.94,"033bb5z47_wiley2019deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",25052.13,"033bb5z47_wiley2019deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",6206.33,"033bb5z47_wiley2019deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",5361.64,"033bb5z47_wiley2019deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",26648.69,"033bb5z47_sn2020deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",3267.47,"033bb5z47_sn2020deal_2023"
"Bauhaus-Universität Weimar","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",5318.62,"033bb5z47_sn2020deal_2023"
