"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"TU Berlin","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",152030.95,"03v4gjf40_els2023deal_2024"
"TU Berlin","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",228045.89,"03v4gjf40_els2023deal_2024"
"TU Berlin","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",197139.44,"03v4gjf40_sn2024deal_2024"
"TU Berlin","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",26882.65,"03v4gjf40_sn2024deal_2024"
"TU Berlin","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",161856.23,"03v4gjf40_wiley2024deal_2024"
"TU Berlin","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",33151.28,"03v4gjf40_wiley2024deal_2024"
"TU Berlin","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",6490.54,"03v4gjf40_acm2021hebis_2024"
"TU Berlin","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",13620.12,"03v4gjf40_acm2021hebis_2024"
"TU Berlin","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"publish",11351.29,"03v4gjf40_acs2024fak_2024"
"TU Berlin","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"read",117381.73,"03v4gjf40_acs2024fak_2024"
"TU Berlin","TIB Consortium","ECS (TIB) 2024-2024","ecs2024tib",2024,2024,"publish",581.6,"03v4gjf40_ecs2024tib_2024"
"TU Berlin","TIB Consortium","ECS (TIB) 2024-2024","ecs2024tib",2024,2024,"read",2721.81,"03v4gjf40_ecs2024tib_2024"
"TU Berlin","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"publish",7081.27,"03v4gjf40_eme2023zbw_2024"
"TU Berlin","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"read",13814.07,"03v4gjf40_eme2023zbw_2024"
"TU Berlin","Technische Universitaet Berlin","IEEE (Technische Universität Berlin) 2024-2026","ieee2024tub",2024,2024,"publish",50070.44,"03v4gjf40_ieee2024tub_2024"
"TU Berlin","Technische Universitaet Berlin","IEEE (Technische Universität Berlin) 2024-2026","ieee2024tub",2024,2024,"read",158462.35,"03v4gjf40_ieee2024tub_2024"
"TU Berlin","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",9269.66,"03v4gjf40_iop2022tib_2024"
"TU Berlin","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",3562.97,"03v4gjf40_iop2022tib_2024"
"TU Berlin","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"publish",65329.88,"03v4gjf40_rsc2024tib_2024"
"TU Berlin","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"read",19129.47,"03v4gjf40_rsc2024tib_2024"
"TU Berlin","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",40631.15,"03v4gjf40_tf2024zbw_2024"
