institution_ror,institution,period,euro,doi,is_hybrid,opt-out,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/033n9gh91,Oldenburg U,2024,2867.6,10.1111/hex.70033,FALSE,FALSE,journal article,wiley2024deal,033n9gh91_wiley2024deal_2024,false,2867.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,1455.2,10.1002/ecs2.4950,FALSE,FALSE,journal article,wiley2024deal,033n9gh91_wiley2024deal_2024,false,1455.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,2097.2,10.1029/2023gl107024,FALSE,FALSE,journal article,wiley2024deal,033n9gh91_wiley2024deal_2024,false,2097.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,1774.74,10.1186/s40798-023-00669-2,FALSE,FALSE,journal article,sn2024deal,033n9gh91_sn2024deal_2024,false,1774.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,1862.53,10.1038/s41598-023-50857-z,FALSE,FALSE,journal article,sn2024deal,033n9gh91_sn2024deal_2024,false,1862.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,1927.71,10.1038/s41598-024-51235-z,FALSE,FALSE,journal article,sn2024deal,033n9gh91_sn2024deal_2024,false,1927.7099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,2217.04,10.1007/s10533-024-01117-3,FALSE,FALSE,journal article,sn2024deal,033n9gh91_sn2024deal_2024,false,2217.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,2664.41,10.1038/s41524-024-01224-7,FALSE,FALSE,journal article,sn2024deal,033n9gh91_sn2024deal_2024,false,2664.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,952.0,10.1016/j.envadv.2023.100451,FALSE,FALSE,journal article,els2023deal,033n9gh91_els2023deal_2024,false,952.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,1383.51,10.1002/ece3.70073,FALSE,FALSE,journal article,wiley2024deal,033n9gh91_wiley2024deal_2024,false,1383.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,2610.8,10.1111/ene.16313,FALSE,FALSE,journal article,wiley2024deal,033n9gh91_wiley2024deal_2024,false,2610.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,1797.6,10.1002/celc.202300824,FALSE,FALSE,journal article,wiley2024deal,033n9gh91_wiley2024deal_2024,false,1797.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,828.24,10.1016/j.softx.2024.101667,FALSE,FALSE,journal article,els2023deal,033n9gh91_els2023deal_2024,false,828.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/033n9gh91,Oldenburg U,2024,965.7,10.1186/s42162-024-00320-8,FALSE,FALSE,journal article,sn2024deal,033n9gh91_sn2024deal_2024,false,965.6999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
