"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Munich University of Applied Sciences","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2026","acm2021hebis",2023,2023,"publish",4840.68,"012k1v959_acm2021hebis_2023"
"Munich University of Applied Sciences","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"publish",1244.34,"012k1v959_hogrefe2021gac_2023"
"Munich University of Applied Sciences","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"read",1678.3,"012k1v959_hogrefe2021gac_2023"
"Munich University of Applied Sciences","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",1491.3,"012k1v959_sage2021gac_2023"
"Munich University of Applied Sciences","TIB Consortium","SPIE (TIB) 2021-2023","spie2021tib",2023,2023,"publish",4527.17,"012k1v959_spie2021tib_2023"
"Munich University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",9315.37,"012k1v959_sn2020deal_2023"
"Munich University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",1142.18,"012k1v959_sn2020deal_2023"
"Munich University of Applied Sciences","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"publish",5608.32,"012k1v959_sn2021gac_2023"
"Munich University of Applied Sciences","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",2715.34,"012k1v959_sn2021gac_2023"
"Munich University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",8471.51,"012k1v959_wiley2019deal_2023"
"Munich University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",7318.53,"012k1v959_wiley2019deal_2023"
