"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Wuerzburg U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",114023.48,"00fbnyb24_els2023deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",76014.94,"00fbnyb24_els2023deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish and read",11663.0,"00fbnyb24_els2023deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",38242.19,"00fbnyb24_sn2024deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",280442.69,"00fbnyb24_sn2024deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish and read",24824.0,"00fbnyb24_sn2024deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",38635.56,"00fbnyb24_wiley2024deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",188632.44,"00fbnyb24_wiley2024deal_2024"
"Wuerzburg U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish and read",14231.0,"00fbnyb24_wiley2024deal_2024"
"Wuerzburg U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",7679.99,"00fbnyb24_bmj2023gac_2024"
"Wuerzburg U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",13132.83,"00fbnyb24_bmj2023gac_2024"
"Wuerzburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",29185.45,"00fbnyb24_cam2022gac_2024"
"Wuerzburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",3170.41,"00fbnyb24_cam2022gac_2024"
"Wuerzburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",28171.57,"00fbnyb24_cam2022gac_2023"
"Wuerzburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",2431.42,"00fbnyb24_cam2022gac_2023"
"Wuerzburg U","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"read",13798.72,"00fbnyb24_compbio2024zbmed_2024"
"Wuerzburg U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",4437.63,"00fbnyb24_hogrefe2024gac_2024"
"Wuerzburg U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",4935.31,"00fbnyb24_hogrefe2024gac_2024"
"Wuerzburg U","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"read",4290.59,"00fbnyb24_hogrefe2021gac_2023"
"Wuerzburg U","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"publish",3181.18,"00fbnyb24_hogrefe2021gac_2023"
"Wuerzburg U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",22631.23,"00fbnyb24_sage2024gac_2024"
"Wuerzburg U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",25169.31,"00fbnyb24_sage2024gac_2024"
"Wuerzburg U","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"read",22048.07,"00fbnyb24_sage2021gac_2023"
"Wuerzburg U","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",24520.75,"00fbnyb24_sage2021gac_2023"
