"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"TU Braunschweig","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",4822.06,"010nsgg66_acm2021hebis_2024"
"TU Braunschweig","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",10118.95,"010nsgg66_acm2021hebis_2024"
"TU Braunschweig","TIB Consortium","ACS (TIB) 2023-2025","acs2023tib",2024,2024,"publish",11154.82,"010nsgg66_acs2023tib_2024"
"TU Braunschweig","TIB Consortium","ACS (TIB) 2023-2025","acs2023tib",2024,2024,"read",86844.76,"010nsgg66_acs2023tib_2024"
"TU Braunschweig","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",24990.0,"010nsgg66_aip2024tib_2024"
"TU Braunschweig","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",9935.99,"010nsgg66_aip2024tib_2024"
"TU Braunschweig","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",24200.7,"010nsgg66_cam2022gac_2024"
"TU Braunschweig","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",2629.63,"010nsgg66_cam2022gac_2024"
"TU Braunschweig","TIB Consortium","ECS (TIB) 2024-2024","ecs2024tib",2024,2024,"publish and read",2656.37,"010nsgg66_ecs2024tib_2024"
"TU Braunschweig","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",90633.28,"010nsgg66_els2023deal_2024"
"TU Braunschweig","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",135950.99,"010nsgg66_els2023deal_2024"
"TU Braunschweig","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",10272.0,"010nsgg66_els2023deal_2024"
"TU Braunschweig","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"read",12782.1,"010nsgg66_eme2023zbw_2024"
"TU Braunschweig","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"publish",6552.27,"010nsgg66_eme2023zbw_2024"
"TU Braunschweig","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",4319.85,"010nsgg66_hogrefe2024gac_2024"
"TU Braunschweig","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",4804.32,"010nsgg66_hogrefe2024gac_2024"
"TU Braunschweig","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",9110.92,"010nsgg66_iop2022tib_2024"
"TU Braunschweig","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",30398.08,"010nsgg66_iop2022tib_2024"
"TU Braunschweig","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",37076.83,"010nsgg66_sn2021gac_2024"
