"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Leibniz-IGB","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",34813.52,"01nftxb06_wiley2024deal_2024"
"Leibniz-IGB","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",7130.48,"01nftxb06_wiley2024deal_2024"
"Leibniz-IGB","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",12668.8,"01nftxb06_els2023deal_2024"
"Leibniz-IGB","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",19004.27,"01nftxb06_els2023deal_2024"
"Leibniz-IGB","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",17916.05,"01nftxb06_sn2024deal_2024"
"Leibniz-IGB","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",2443.1,"01nftxb06_sn2024deal_2024"
"Leibniz-IGB","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",1428.92,"01nftxb06_tf2024zbw_2024"
"Leibniz-IGB","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",856.55,"01nftxb06_tf2024zbw_2024"
"Leibniz-IGB","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",5219.45,"01nftxb06_sn2021gac_2024"
"Leibniz-IGB","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"read",2527.05,"01nftxb06_sn2021gac_2024"
"Leibniz-IGB","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",24811.98,"01nftxb06_wiley2019deal_2023"
"Leibniz-IGB","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",23838.96,"01nftxb06_wiley2019deal_2023"
"Leibniz-IGB","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",26567.1,"01nftxb06_sn2020deal_2023"
"Leibniz-IGB","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",3622.79,"01nftxb06_sn2020deal_2023"
"Leibniz-IGB","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"publish",4855.3,"01nftxb06_sn2021gac_2023"
"Leibniz-IGB","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",2350.75,"01nftxb06_sn2021gac_2023"
"Leibniz-IGB","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2022,2022,"publish",4516.55,"01nftxb06_sn2021gac_2022"
"Leibniz-IGB","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2022,2022,"read",2186.74,"01nftxb06_sn2021gac_2022"
"Leibniz-IGB","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",26584.25,"01nftxb06_wiley2019deal_2022"
"Leibniz-IGB","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",22966.11,"01nftxb06_wiley2019deal_2022"
"Leibniz-IGB","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",26567.1,"01nftxb06_sn2020deal_2022"
"Leibniz-IGB","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",3257.47,"01nftxb06_sn2020deal_2022"
"Leibniz-IGB","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2022-2022","tf2022zbw",2022,2022,"publish",0.0,"01nftxb06_tf2022zbw_2022"
