"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Münster U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",3487.28,"00pd74e08_acm2021hebis_2024"
"Münster U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",7318.01,"00pd74e08_acm2021hebis_2024"
"Münster U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",7620.65,"00pd74e08_bmj2023gac_2024"
"Münster U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",4194.01,"00pd74e08_bmj2023gac_2024"
"Münster U","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"publish",3381.86,"00pd74e08_compbio2024zbmed_2024"
"Münster U","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"read",9123.64,"00pd74e08_compbio2024zbmed_2024"
"Münster U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",22240.4,"00pd74e08_cam2022gac_2024"
"Münster U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",34199.11,"00pd74e08_cam2022gac_2024"
"Münster U","TIB Consortium","ECS (TIB) 2024-2024","ecs2024tib",2024,2024,"publish and read",6277.63,"00pd74e08_ecs2024tib_2024"
"Münster U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",14280.0,"00pd74e08_els2023deal_2023"
"Münster U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",19260.0,"00pd74e08_els2023deal_2023"
"Münster U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",170547.3,"00pd74e08_els2023deal_2024"
"Münster U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",255820.95,"00pd74e08_els2023deal_2024"
"Münster U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",3713.75,"00pd74e08_hogrefe2024gac_2024"
"Münster U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",3339.26,"00pd74e08_hogrefe2024gac_2024"
"Münster U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",14978.08,"00pd74e08_iop2022tib_2024"
"Münster U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",49970.24,"00pd74e08_iop2022tib_2024"
"Münster U","Humboldt-Universität zu Berlin","John Benjamins (HU Berlin) 2022-2024","jbp2022hub",2024,2024,"publish",4120.18,"00pd74e08_jbp2022hub_2024"
