"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Hertie School","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",3034.5,"0473a4773_els2023deal_2024"
"Hertie School","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",4092.75,"0473a4773_els2023deal_2024"
"Hertie School","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",1094.34,"0473a4773_cam2022gac_2024"
"Hertie School","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",5054.88,"0473a4773_cam2022gac_2024"
"Hertie School","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish and read",9843.18,"0473a4773_sage2024gac_2024"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",2094.4,"0473a4773_sn2024deal_2024"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",256.8,"0473a4773_sn2024deal_2024"
"Hertie School","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",6056.14,"0473a4773_tf2024zbw_2024"
"Hertie School","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",12443.88,"0473a4773_tf2024zbw_2024"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",14899.91,"0473a4773_wiley2024deal_2024"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",2744.05,"0473a4773_wiley2024deal_2024"
"Hertie School","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",458.99,"0473a4773_cam2022gac_2023"
"Hertie School","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",5326.58,"0473a4773_cam2022gac_2023"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",3998.04,"0473a4773_wiley2019deal_2023"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",3453.91,"0473a4773_wiley2019deal_2023"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2024,2024,"publish",14899.91,"0473a4773_wiley2019deal_2024"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2024,2024,"read",2744.05,"0473a4773_wiley2019deal_2024"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",533.43,"0473a4773_sn2020deal_2023"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",65.41,"0473a4773_sn2020deal_2023"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",17740.06,"0473a4773_sn2020deal_2023"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2024,2024,"publish",2094.4,"0473a4773_sn2020deal_2024"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2024,2024,"read",256.8,"0473a4773_sn2020deal_2024"
"Hertie School","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",8605.2,"0473a4773_sage2021gac_2023"
"Hertie School","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2024,2024,"publish",8850.59,"0473a4773_sage2021gac_2024"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",4283.62,"0473a4773_wiley2019deal_2022"
"Hertie School","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",3700.61,"0473a4773_wiley2019deal_2022"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",533.43,"0473a4773_sn2020deal_2022"
"Hertie School","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",65.41,"0473a4773_sn2020deal_2022"
"Hertie School","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2022,2022,"publish",8016.99,"0473a4773_sage2021gac_2022"
"Hertie School","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"read",5532.15,"0473a4773_cam2022gac_2022"
"Hertie School","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"publish",442.55,"0473a4773_cam2022gac_2022"
