"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",260095.69,"01zgy1s35_sn2024deal_2024"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",35467.59,"01zgy1s35_sn2024deal_2024"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",114514.42,"01zgy1s35_els2023deal_2024"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",85885.82,"01zgy1s35_els2023deal_2024"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",120340.9,"01zgy1s35_wiley2024deal_2024"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",24648.14,"01zgy1s35_wiley2024deal_2024"
"University Medical Center Hamburg-Eppendorf","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish and read",12573.73,"01zgy1s35_tf2024zbw_2024"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",219729.22,"01zgy1s35_sn2020deal_2023"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",26941.59,"01zgy1s35_sn2020deal_2023"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",102373.78,"01zgy1s35_wiley2019deal_2023"
"University Medical Center Hamburg-Eppendorf","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",106552.3,"01zgy1s35_wiley2019deal_2023"
"University Medical Center Hamburg-Eppendorf","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"publish",55016.5,"01zgy1s35_sn2021gac_2023"
"University Medical Center Hamburg-Eppendorf","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",26636.95,"01zgy1s35_sn2021gac_2023"
