"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Brandenburg University of Technology Cottbus-Senftenberg","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"read",11913.9,"02wxx3e24_acs2024fak_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"publish",1152.61,"02wxx3e24_acs2024fak_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"service fee",256.8,"02wxx3e24_acs2024fak_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",10657.3,"02wxx3e24_aip2024tib_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",3312.0,"02wxx3e24_aip2024tib_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",3267.73,"02wxx3e24_acm2021hebis_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",1557.12,"02wxx3e24_acm2021hebis_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",12739.61,"02wxx3e24_cam2022gac_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",273.87,"02wxx3e24_cam2022gac_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",42393.4,"02wxx3e24_els2023deal_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",28261.91,"02wxx3e24_els2023deal_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",1419.94,"02wxx3e24_iop2022tib_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",4737.6,"02wxx3e24_iop2022tib_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",4849.36,"02wxx3e24_sage2024gac_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",4849.36,"02wxx3e24_sage2024gac_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"read",8117.01,"02wxx3e24_sn2021gac_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",4860.86,"02wxx3e24_sn2021gac_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",10607.39,"02wxx3e24_sn2024deal_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",77787.54,"02wxx3e24_sn2024deal_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",19264.26,"02wxx3e24_tf2024zbw_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",1331.57,"02wxx3e24_tf2024zbw_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",9053.16,"02wxx3e24_wiley2024deal_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",44200.74,"02wxx3e24_wiley2024deal_2024"
"Brandenburg University of Technology Cottbus-Senftenberg","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",1666.0,"02wxx3e24_aip2021tib_2023"
