"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"HS Bielefeld","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",1190.0,"00edvg943_els2023deal_2023"
"HS Bielefeld","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",1605.0,"00edvg943_els2023deal_2023"
"HS Bielefeld","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",428.0,"00edvg943_els2023deal_2024"
"HS Bielefeld","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",642.0,"00edvg943_els2023deal_2024"
"HS Bielefeld","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",7425.78,"00edvg943_sn2024deal_2024"
"HS Bielefeld","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",445.55,"00edvg943_sn2024deal_2024"
"HS Bielefeld","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",2197.59,"00edvg943_wiley2024deal_2024"
"HS Bielefeld","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",450.11,"00edvg943_wiley2024deal_2024"
"HS Bielefeld","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",2053.31,"00edvg943_wiley2019deal_2023"
"HS Bielefeld","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",1773.85,"00edvg943_wiley2019deal_2023"
"HS Bielefeld","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",388.43,"00edvg943_wiley2019deal_2023"
"HS Bielefeld","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",449.63,"00edvg943_wiley2019deal_2023"
"HS Bielefeld","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",4845.03,"00edvg943_sn2020deal_2023"
"HS Bielefeld","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",594.06,"00edvg943_sn2020deal_2023"
