"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Osnabrück U","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"publish and read",4668.74,"04qmmjx98_compbio2024zbmed_2024"
"Osnabrück U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish",2493.05,"04qmmjx98_degruy2023gac_2024"
"Osnabrück U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"read",11797.0,"04qmmjx98_degruy2023gac_2024"
"Osnabrück U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish and read",9045.0,"04qmmjx98_degruy2023gac_2024"
"Osnabrück U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",1519.84,"04qmmjx98_hogrefe2024gac_2024"
"Osnabrück U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",1690.3,"04qmmjx98_hogrefe2024gac_2024"
"Osnabrück U","ZB MED","Rockefeller University Press (ZB MED) 2024-2026","rup2024zbmed",2024,2024,"publish",2277.83,"04qmmjx98_rup2024zbmed_2024"
"Osnabrück U","ZB MED","Rockefeller University Press (ZB MED) 2024-2026","rup2024zbmed",2024,2024,"read",6265.24,"04qmmjx98_rup2024zbmed_2024"
"Osnabrück U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish and read",60379.08,"04qmmjx98_sage2024gac_2024"
"Osnabrück U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish and read",35223.33,"04qmmjx98_cam2022gac_2024"
"Osnabrück U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",19491.12,"04qmmjx98_els2023deal_2024"
"Osnabrück U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",29236.68,"04qmmjx98_els2023deal_2024"
"Osnabrück U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",2782.0,"04qmmjx98_els2023deal_2024"
"Osnabrück U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",109314.23,"04qmmjx98_sn2024deal_2024"
