"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Fulda University of Applied Sciences","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",1431.04,"041bz9r75_acm2021hebis_2024"
"Fulda University of Applied Sciences","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",3003.17,"041bz9r75_acm2021hebis_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",1424.69,"041bz9r75_bmj2023gac_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"service fee",500.84,"041bz9r75_bmj2023gac_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",965.18,"041bz9r75_bmj2023gac_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",141.81,"041bz9r75_cam2022gac_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",6598.27,"041bz9r75_cam2022gac_2024"
"Fulda University of Applied Sciences","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish and read",1451.0,"041bz9r75_degruy2023gac_2024"
"Fulda University of Applied Sciences","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"publish",3871.59,"041bz9r75_eme2023zbw_2024"
"Fulda University of Applied Sciences","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"read",7552.66,"041bz9r75_eme2023zbw_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",1099.18,"041bz9r75_hogrefe2024gac_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",988.34,"041bz9r75_hogrefe2024gac_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",765.52,"041bz9r75_sage2024gac_2024"
"Fulda University of Applied Sciences","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",688.32,"041bz9r75_sage2024gac_2024"
"Fulda University of Applied Sciences","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",3583.12,"041bz9r75_tf2024zbw_2024"
"Fulda University of Applied Sciences","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",7517.52,"041bz9r75_tf2024zbw_2024"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",2311.2,"041bz9r75_sn2024deal_2024"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",16948.8,"041bz9r75_sn2024deal_2024"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",13374.34,"041bz9r75_wiley2024deal_2024"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",2739.32,"041bz9r75_wiley2024deal_2024"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",25255.32,"041bz9r75_sn2020deal_2023"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",2725.03,"041bz9r75_sn2020deal_2023"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",24790.43,"041bz9r75_wiley2019deal_2023"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",3789.39,"041bz9r75_wiley2019deal_2023"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",0.0,"041bz9r75_els2023deal_2023"
"Fulda University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",0.0,"041bz9r75_els2023deal_2023"
"Fulda University of Applied Sciences","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2023,2023,"publish",1325.69,"041bz9r75_bmj2023gac_2023"
"Fulda University of Applied Sciences","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2023,2023,"read",913.74,"041bz9r75_bmj2023gac_2023"
"Fulda University of Applied Sciences","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",105.76,"041bz9r75_cam2022gac_2023"
"Fulda University of Applied Sciences","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",6213.21,"041bz9r75_cam2022gac_2023"
"Fulda University of Applied Sciences","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"publish",956.24,"041bz9r75_hogrefe2021gac_2023"
"Fulda University of Applied Sciences","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"read",973.53,"041bz9r75_hogrefe2021gac_2023"
"Fulda University of Applied Sciences","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",1300.63,"041bz9r75_sage2021gac_2023"
"Fulda University of Applied Sciences","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2023,2023,"publish",10660.41,"041bz9r75_eme2023zbw_2023"
"Fulda University of Applied Sciences","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"publish",1409.25,"041bz9r75_degruy2023gac_2023"
