"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Frankfurt U","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",49437.6,"04cvxnb49_sn2020deal_2023"
"Frankfurt U","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",403201.32,"04cvxnb49_sn2020deal_2023"
"Frankfurt U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",206553.23,"04cvxnb49_wiley2019deal_2023"
"Frankfurt U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",239094.32,"04cvxnb49_wiley2019deal_2023"
"Frankfurt U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2023,2023,"read",12304.84,"04cvxnb49_iop2022tib_2023"
"Frankfurt U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2023,2023,"publish",41054.52,"04cvxnb49_iop2022tib_2023"
"Frankfurt U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",16381.24,"04cvxnb49_aip2021tib_2023"
"Frankfurt U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",7080.5,"04cvxnb49_aip2021tib_2023"
"Frankfurt U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2023,2023,"read",4007.15,"04cvxnb49_bmj2023gac_2023"
"Frankfurt U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2023,2023,"publish",6635.89,"04cvxnb49_bmj2023gac_2023"
"Frankfurt U","ZB MED Consortium","Thieme 1 (ZB MED) 2019-2023","thie2019ger",2023,2023,"read",189.78,"04cvxnb49_thie2019ger_2023"
"Frankfurt U","ZB MED Consortium","Thieme 1 (ZB MED) 2019-2023","thie2019ger",2023,2023,"publish",952.0,"04cvxnb49_thie2019ger_2023"
"Frankfurt U","German Academic Consortium, 20 participants, administered by Bayerische Staatsbibliothek","Karger (BSB) 2021-2023","kar2021gac",2023,2023,"publish",22204.64,"04cvxnb49_kar2021gac_2023"
"Frankfurt U","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"read",45396.15,"04cvxnb49_sage2021gac_2023"
"Frankfurt U","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",50487.31,"04cvxnb49_sage2021gac_2023"
"Frankfurt U","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"read",4767.32,"04cvxnb49_hogrefe2021gac_2023"
"Frankfurt U","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"publish",3534.66,"04cvxnb49_hogrefe2021gac_2023"
"Frankfurt U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"read",14651.0,"04cvxnb49_degruy2023gac_2023"
"Frankfurt U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"publish",18288.29,"04cvxnb49_degruy2023gac_2023"
