institution_ror,institution,period,euro,doi,is_hybrid,opt-out,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/05qpz1x62,Friedrich-Schiller-Universität Jena,2024,10000.0,10.30965/9783657796649,FALSE,FALSE,book,NA,NA,false,10000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
