"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Augsburg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",16294.42,"03p14d497_sn2020deal_2023"
"Augsburg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",132893.43,"03p14d497_sn2020deal_2023"
"Augsburg U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",43429.65,"03p14d497_wiley2019deal_2023"
"Augsburg U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",50271.72,"03p14d497_wiley2019deal_2023"
"Augsburg U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",25924.36,"03p14d497_aip2021tib_2023"
"Augsburg U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",5992.0,"03p14d497_aip2021tib_2023"
"Augsburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",6302.19,"03p14d497_cam2022gac_2023"
"Augsburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",106.36,"03p14d497_cam2022gac_2023"
"Augsburg U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"publish",2492.01,"03p14d497_degruy2023gac_2023"
"Augsburg U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2023,2023,"read",4017.98,"03p14d497_bmj2023gac_2023"
"Augsburg U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2023,2023,"publish",6650.55,"03p14d497_bmj2023gac_2023"
"Augsburg U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2023,2023,"publish",5229.25,"03p14d497_acm2021hebis_2023"
"Augsburg U","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"read",17234.3,"03p14d497_sage2021gac_2023"
"Augsburg U","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",19167.11,"03p14d497_sage2021gac_2023"
"Augsburg U","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",45627.25,"03p14d497_sn2021gac_2023"
"Augsburg U","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"publish",94239.46,"03p14d497_sn2021gac_2023"
"Augsburg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",132893.43,"03p14d497_sn2020deal_2022"
"Augsburg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",16294.42,"03p14d497_sn2020deal_2022"
"Augsburg U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",53862.54,"03p14d497_wiley2019deal_2022"
"Augsburg U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",46531.77,"03p14d497_wiley2019deal_2022"
"Augsburg U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"read",27873.74,"03p14d497_aip2021tib_2022"
"Augsburg U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"publish",12495.0,"03p14d497_aip2021tib_2022"
"Augsburg U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2022-2022","bmj2022gac",2022,2022,"publish",11798.94,"03p14d497_bmj2022gac_2022"
"Augsburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"publish",97.13,"03p14d497_cam2022gac_2022"
"Augsburg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"read",6107.88,"03p14d497_cam2022gac_2022"
"Augsburg U","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2022,2022,"publish",34548.79,"03p14d497_sage2021gac_2022"
"Augsburg U","German Academic consortium, 66 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2022-2022","degruy2022gac",2022,2022,"read",20214.0,"03p14d497_degruy2022gac_2022"
"Augsburg U","German Academic consortium, 66 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2022-2022","degruy2022gac",2022,2022,"publish",2482.34,"03p14d497_degruy2022gac_2022"
"Augsburg U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2022,2022,"publish",4666.2,"03p14d497_acm2021hebis_2022"
