"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",2698.78,"00g656d67_aip2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",2618.0,"00g656d67_els2023deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",3531.0,"00g656d67_els2023deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",642.0,"00g656d67_els2023deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",3034.5,"00g656d67_els2023deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",4092.75,"00g656d67_els2023deal_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",7015.71,"00g656d67_iop2022tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",2338.56,"00g656d67_iop2022tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Portland Press (TIB) 2022-2024","portpress2022tib",2024,2024,"publish",950.0,"00g656d67_portpress2022tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Portland Press (TIB) 2022-2024","portpress2022tib",2024,2024,"read",6086.0,"00g656d67_portpress2022tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"publish",12162.56,"00g656d67_rsc2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"read",18519.99,"00g656d67_rsc2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","SPIE (TIB) 2024-2026","spie2024tib",2024,2024,"publish and read",5193.45,"00g656d67_spie2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",15253.06,"00g656d67_sn2021gac_2024"
"INM - Leibniz-Institut für Neue Materialien","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"read",7384.97,"00g656d67_sn2021gac_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"service fee",107.0,"00g656d67_sn2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",538.4,"00g656d67_sn2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",538.4,"00g656d67_sn2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",4391.05,"00g656d67_sn2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",4391.05,"00g656d67_sn2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","ECS (TIB) 2024-2024","ecs2024tib",2024,2024,"publish and read",893.92,"00g656d67_ecs2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","The Royal Society (TIB) 2024-2024","trs2024tib",2024,2024,"publish and read",12852.0,"00g656d67_trs2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Trans Tech (TIB) 2024-2026","ttp2024tib",2024,2024,"read",4000.0,"00g656d67_ttp2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Trans Tech (TIB) 2024-2026","ttp2024tib",2024,2024,"publish",250.0,"00g656d67_ttp2024tib_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",1177.0,"00g656d67_wiley2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",5807.87,"00g656d67_wiley2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",28356.1,"00g656d67_wiley2024deal_2024"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",1435.74,"00g656d67_sn2020deal_2023"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",11709.48,"00g656d67_sn2020deal_2023"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",27900.58,"00g656d67_wiley2019deal_2023"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",32296.14,"00g656d67_wiley2019deal_2023"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",2455.65,"00g656d67_els2023deal_2023"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",2455.65,"00g656d67_els2023deal_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",3802.78,"00g656d67_aip2021tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",0.0,"00g656d67_aip2021tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","ECS (TIB) 2023-2023","ecs2023tib",2023,2023,"publish",820.32,"00g656d67_ecs2023tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2023,2023,"read",1999.08,"00g656d67_iop2022tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2023,2023,"publish",5997.25,"00g656d67_iop2022tib_2023"
"INM - Leibniz-Institut für Neue Materialien","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",6869.74,"00g656d67_sn2021gac_2023"
"INM - Leibniz-Institut für Neue Materialien","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"publish",14188.89,"00g656d67_sn2021gac_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Royal Society of Chemistry (TIB) 2021-2023","rsc2021tib",2023,2023,"publish",29827.67,"00g656d67_rsc2021tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","SPIE (TIB) 2021-2023","spie2021tib",2023,2023,"publish",4905.16,"00g656d67_spie2021tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Portland Press (TIB) 2022-2024","portpress2022tib",2023,2023,"read",5983.0,"00g656d67_portpress2022tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Portland Press (TIB) 2022-2024","portpress2022tib",2023,2023,"publish",950.0,"00g656d67_portpress2022tib_2023"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",11721.38,"00g656d67_sn2020deal_2022"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",1435.74,"00g656d67_sn2020deal_2022"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",34603.0,"00g656d67_wiley2019deal_2022"
"INM - Leibniz-Institut für Neue Materialien","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",29893.49,"00g656d67_wiley2019deal_2022"
"INM - Leibniz-Institut für Neue Materialien","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2022-2022","tf2022zbw",2022,2022,"publish",0.0,"00g656d67_tf2022zbw_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"read",3740.88,"00g656d67_aip2021tib_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"publish",2499.0,"00g656d67_aip2021tib_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","ECS (TIB) 2022-2022","ecs2022tib",2022,2022,"publish",801.0,"00g656d67_ecs2022tib_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2022,2022,"read",1921.36,"00g656d67_iop2022tib_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2022,2022,"publish",5764.08,"00g656d67_iop2022tib_2022"
"INM - Leibniz-Institut für Neue Materialien","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2022,2022,"read",6390.46,"00g656d67_sn2021gac_2022"
"INM - Leibniz-Institut für Neue Materialien","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2022,2022,"publish",13198.97,"00g656d67_sn2021gac_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Royal Society of Chemistry (TIB) 2021-2023","rsc2021tib",2022,2022,"read",31484.19,"00g656d67_rsc2021tib_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","SPIE (TIB) 2021-2023","spie2021tib",2022,2022,"publish",3944.17,"00g656d67_spie2021tib_2022"
"INM - Leibniz-Institut für Neue Materialien","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2022,2022,"publish",361.21,"00g656d67_sage2021gac_2022"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Portland Press (TIB) 2022-2024","portpress2022tib",2023,2023,"read",5983.0,"00g656d67_portpress2022tib_2023"
"INM - Leibniz-Institut für Neue Materialien","TIB Consortium","Portland Press (TIB) 2022-2024","portpress2022tib",2023,2023,"publish",950.0,"00g656d67_portpress2022tib_2023"
