"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Jade University of Applied Sciences","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish and read",7045.95,"02vvvm705_cam2022gac_2024"
"Jade University of Applied Sciences","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish and read",3780.5,"02vvvm705_iop2022tib_2024"
"Jade University of Applied Sciences","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish and read",988.65,"02vvvm705_sage2024gac_2024"
"Jade University of Applied Sciences","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",393.68,"02vvvm705_tf2024zbw_2024"
"Jade University of Applied Sciences","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",235.98,"02vvvm705_tf2024zbw_2024"
"Jade University of Applied Sciences","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",1069.49,"02vvvm705_acm2021hebis_2024"
"Jade University of Applied Sciences","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",2018.15,"02vvvm705_acm2021hebis_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",476.0,"02vvvm705_els2023deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",642.0,"02vvvm705_els2023deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",498.77,"02vvvm705_els2023deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",819.62,"02vvvm705_els2023deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",3545.69,"02vvvm705_wiley2024deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",652.99,"02vvvm705_wiley2024deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",-357.55,"02vvvm705_wiley2024deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",0.0,"02vvvm705_wiley2024deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",11228.88,"02vvvm705_sn2024deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",1376.82,"02vvvm705_sn2024deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",-1132.33,"02vvvm705_sn2024deal_2024"
"Jade University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",0.0,"02vvvm705_sn2024deal_2024"
