"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Ulm U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",145359.77,"032000t02_wiley2024deal_2024"
"Ulm U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",29772.48,"032000t02_wiley2024deal_2024"
"Ulm U","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",4908.75,"032000t02_tf2024zbw_2024"
"Ulm U","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",2942.5,"032000t02_tf2024zbw_2024"
"Ulm U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",199148.4,"032000t02_sn2024deal_2024"
"Ulm U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",27156.6,"032000t02_sn2024deal_2024"
"Ulm U","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"publish",76294.47,"032000t02_sn2021gac_2023"
"Ulm U","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",36938.54,"032000t02_sn2021gac_2023"
"Ulm U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",8573.33,"032000t02_sage2024gac_2024"
"Ulm U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",8573.33,"032000t02_sage2024gac_2024"
"Ulm U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"publish",29786.24,"032000t02_rsc2024tib_2024"
"Ulm U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"read",20906.54,"032000t02_rsc2024tib_2024"
"Ulm U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",40353.13,"032000t02_iop2022tib_2024"
"Ulm U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",12094.64,"032000t02_iop2022tib_2024"
"Ulm U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",4804.32,"032000t02_hogrefe2024gac_2024"
"Ulm U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",4319.85,"032000t02_hogrefe2024gac_2024"
