"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Leibniz-IÖR","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",2923.24,"02t26g637_els2023deal_2024"
"Leibniz-IÖR","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",4385.93,"02t26g637_els2023deal_2024"
"Leibniz-IÖR","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",4036.48,"02t26g637_sage2024gac_2024"
"Leibniz-IÖR","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",4036.48,"02t26g637_sage2024gac_2024"
"Leibniz-IÖR","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",2889.3,"02t26g637_sn2024deal_2024"
"Leibniz-IÖR","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",354.26,"02t26g637_sn2024deal_2024"
"Leibniz-IÖR","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",1011.02,"02t26g637_tf2024zbw_2024"
"Leibniz-IÖR","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",606.05,"02t26g637_tf2024zbw_2024"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",2182.06,"02t26g637_wiley2024deal_2024"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",446.93,"02t26g637_wiley2024deal_2024"
"Leibniz-IÖR","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",2975.0,"02t26g637_els2023deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",4012.5,"02t26g637_els2023deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",-1785.0,"02t26g637_els2023deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",-2407.5,"02t26g637_els2023deal_2023"
"Leibniz-IÖR","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",3899.39,"02t26g637_sage2021gac_2023"
"Leibniz-IÖR","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"read",3899.4,"02t26g637_sage2021gac_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",3852.39,"02t26g637_sn2020deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",472.35,"02t26g637_sn2020deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",2485.26,"02t26g637_wiley2019deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",2147.01,"02t26g637_wiley2019deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",298.44,"02t26g637_wiley2019deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",257.83,"02t26g637_wiley2019deal_2023"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",4963.14,"02t26g637_wiley2019deal_2022"
"Leibniz-IÖR","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",-836.01,"02t26g637_wiley2019deal_2022"
"Leibniz-IÖR","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",3852.39,"02t26g637_sn2020deal_2022"
"Leibniz-IÖR","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",473.35,"02t26g637_sn2020deal_2022"
