"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Regensburg University of Applied Sciences","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",2244.48,"04b9vrm74_acm2021hebis_2024"
"Regensburg University of Applied Sciences","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",1069.49,"04b9vrm74_acm2021hebis_2024"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",10232.41,"04b9vrm74_els2023deal_2024"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",6822.32,"04b9vrm74_els2023deal_2024"
"Regensburg University of Applied Sciences","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",1181.55,"04b9vrm74_hogrefe2024gac_2024"
"Regensburg University of Applied Sciences","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",1314.07,"04b9vrm74_hogrefe2024gac_2024"
"Regensburg University of Applied Sciences","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",371.86,"04b9vrm74_sage2024gac_2024"
"Regensburg University of Applied Sciences","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",371.86,"04b9vrm74_sage2024gac_2024"
"Regensburg University of Applied Sciences","TIB Consortium","SPIE (TIB) 2024-2026","spie2024tib",2024,2024,"publish and read",4861.01,"04b9vrm74_spie2024tib_2024"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",736.26,"04b9vrm74_sn2024deal_2024"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",5399.22,"04b9vrm74_sn2024deal_2024"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2025,2025,"read",490.84,"04b9vrm74_sn2024deal_2025"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2025,2025,"publish",3599.48,"04b9vrm74_sn2024deal_2025"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2025,2025,"read",490.84,"04b9vrm74_sn2024deal_2025"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2025,2025,"publish",3599.48,"04b9vrm74_sn2024deal_2025"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",1175.88,"04b9vrm74_wiley2024deal_2024"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",6384.92,"04b9vrm74_wiley2024deal_2024"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2025,2025,"read",922.25,"04b9vrm74_wiley2024deal_2025"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2025,2025,"publish",4841.87,"04b9vrm74_wiley2024deal_2025"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",490.84,"04b9vrm74_sn2020deal_2023"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",4003.16,"04b9vrm74_sn2020deal_2023"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",1861.06,"04b9vrm74_sn2020deal_2023"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",15178.4,"04b9vrm74_sn2020deal_2023"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",1978.8,"04b9vrm74_sn2020deal_2022"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",16138.68,"04b9vrm74_sn2020deal_2022"
"Regensburg University of Applied Sciences","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",5648.83,"04b9vrm74_wiley2019deal_2023"
