"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"PIK-Potsdam","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",6822.32,"03e8s1d88_els2023deal_2024"
"PIK-Potsdam","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",10232.41,"03e8s1d88_els2023deal_2024"
"PIK-Potsdam","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",23304.6,"03e8s1d88_sn2024deal_2024"
"PIK-Potsdam","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",3177.9,"03e8s1d88_sn2024deal_2024"
"PIK-Potsdam","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",5595.03,"03e8s1d88_wiley2024deal_2024"
"PIK-Potsdam","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",1145.97,"03e8s1d88_wiley2024deal_2024"
"PIK-Potsdam","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",118.51,"03e8s1d88_cam2022gac_2024"
"PIK-Potsdam","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",6128.9,"03e8s1d88_cam2022gac_2024"
"PIK-Potsdam","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",223.48,"03e8s1d88_tf2024zbw_2024"
"PIK-Potsdam","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",133.96,"03e8s1d88_tf2024zbw_2024"
"PIK-Potsdam","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",22044.75,"03e8s1d88_sn2021gac_2024"
"PIK-Potsdam","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"read",10673.25,"03e8s1d88_sn2021gac_2024"
"PIK-Potsdam","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"publish",3748.5,"03e8s1d88_aip2021tib_2022"
"PIK-Potsdam","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",4998.0,"03e8s1d88_aip2021tib_2023"
"PIK-Potsdam","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",13328.0,"03e8s1d88_aip2021tib_2023"
"PIK-Potsdam","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",7524.83,"03e8s1d88_wiley2019deal_2022"
"PIK-Potsdam","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"publish",86.48,"03e8s1d88_cam2022gac_2022"
"PIK-Potsdam","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"read",5719.8,"03e8s1d88_cam2022gac_2022"
"PIK-Potsdam","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"read",1899.21,"03e8s1d88_aip2021tib_2022"
"PIK-Potsdam","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"publish",0.0,"03e8s1d88_aip2021tib_2022"
"PIK-Potsdam","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",1353.96,"03e8s1d88_sn2020deal_2022"
"PIK-Potsdam","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",11042.55,"03e8s1d88_sn2020deal_2022"
"PIK-Potsdam","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",3517.46,"03e8s1d88_wiley2019deal_2022"
"PIK-Potsdam","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",4071.61,"03e8s1d88_wiley2019deal_2022"
"PIK-Potsdam","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"publish",5963.76,"03e8s1d88_cam2022gac_2022"
