"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Hochschule Aalen","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",1082.02,"04gg60e72_acm2021hebis_2024"
"Hochschule Aalen","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",2270.76,"04gg60e72_acm2021hebis_2024"
"Hochschule Aalen","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",5847.55,"04gg60e72_els2023deal_2024"
"Hochschule Aalen","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",8770.79,"04gg60e72_els2023deal_2024"
"Hochschule Aalen","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",17632.82,"04gg60e72_sn2024deal_2024"
"Hochschule Aalen","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",2115.94,"04gg60e72_sn2024deal_2024"
"Hochschule Aalen","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",931.82,"04gg60e72_tf2024zbw_2024"
"Hochschule Aalen","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",558.56,"04gg60e72_tf2024zbw_2024"
"Hochschule Aalen","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",10257.56,"04gg60e72_wiley2024deal_2024"
"Hochschule Aalen","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",2100.95,"04gg60e72_wiley2024deal_2024"
"Hochschule Aalen","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",23009.47,"04gg60e72_sn2020deal_2023"
"Hochschule Aalen","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",2821.26,"04gg60e72_sn2020deal_2023"
"Hochschule Aalen","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",4833.41,"04gg60e72_wiley2019deal_2023"
"Hochschule Aalen","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",4175.58,"04gg60e72_wiley2019deal_2023"
