"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"TiHo Hannover","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",16567.88,"015qjqf64_els2023deal_2024"
"TiHo Hannover","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",24850.75,"015qjqf64_els2023deal_2024"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",64343.62,"015qjqf64_wiley2024deal_2024"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",13178.82,"015qjqf64_wiley2024deal_2024"
"TiHo Hannover","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",53182.73,"015qjqf64_sn2024deal_2024"
"TiHo Hannover","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",7252.19,"015qjqf64_sn2024deal_2024"
"TiHo Hannover","TIB Consortium","ACS (TIB) 2023-2025","acs2023tib",2024,2024,"read",10938.09,"015qjqf64_acs2023tib_2024"
"TiHo Hannover","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",308.09,"015qjqf64_cam2022gac_2024"
"TiHo Hannover","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",14272.42,"015qjqf64_cam2022gac_2024"
"TiHo Hannover","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",5898.83,"015qjqf64_sn2021gac_2024"
"TiHo Hannover","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"read",2855.83,"015qjqf64_sn2021gac_2024"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",-12057.1,"015qjqf64_wiley2019deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",-10416.11,"015qjqf64_wiley2019deal_2023"
"TiHo Hannover","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",1059.49,"015qjqf64_tf2024zbw_2024"
"TiHo Hannover","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",8573.9,"015qjqf64_tf2024zbw_2024"
"TiHo Hannover","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",78862.87,"015qjqf64_sn2020deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",9669.59,"015qjqf64_sn2020deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",78862.87,"015qjqf64_sn2020deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",9669.59,"015qjqf64_sn2020deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",73284.06,"015qjqf64_wiley2019deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",63309.98,"015qjqf64_wiley2019deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",-7593.21,"015qjqf64_wiley2019deal_2022"
"TiHo Hannover","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",-6559.76,"015qjqf64_wiley2019deal_2022"
"TiHo Hannover","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"publish",5488.28,"015qjqf64_sn2021gac_2023"
"TiHo Hannover","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",2656.81,"015qjqf64_sn2021gac_2023"
"TiHo Hannover","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",208.08,"015qjqf64_cam2022gac_2023"
"TiHo Hannover","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",13618.86,"015qjqf64_cam2022gac_2023"
"TiHo Hannover","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",1820.7,"015qjqf64_els2023deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",2455.65,"015qjqf64_els2023deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",5319.3,"015qjqf64_els2023deal_2023"
"TiHo Hannover","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",7174.35,"015qjqf64_els2023deal_2023"
"TiHo Hannover","TIB Consortium","ACS (TIB) 2023-2025","acs2023tib",2023,2023,"read",10824.15,"015qjqf64_acs2023tib_2023"
