"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Leibniz-IOW","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",7171.79,"03xh9nq73_wiley2024deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",1468.92,"03xh9nq73_wiley2024deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",749.0,"03xh9nq73_wiley2024deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",4872.78,"03xh9nq73_els2023deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",7309.17,"03xh9nq73_els2023deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish and read",1560.95,"03xh9nq73_els2023deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",10987.8,"03xh9nq73_sn2024deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",1498.33,"03xh9nq73_sn2024deal_2024"
"Leibniz-IOW","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",2006.25,"03xh9nq73_els2023deal_2023"
"Leibniz-IOW","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",1487.5,"03xh9nq73_els2023deal_2023"
"Leibniz-IOW","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",1997.78,"03xh9nq73_sn2020deal_2023"
"Leibniz-IOW","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",16293.43,"03xh9nq73_sn2020deal_2023"
"Leibniz-IOW","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",2013.41,"03xh9nq73_wiley2019deal_2023"
"Leibniz-IOW","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",2330.6,"03xh9nq73_wiley2019deal_2023"
"Leibniz-IOW","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2023-2023","tf2023zbw",2023,2023,"publish",0.0,"03xh9nq73_tf2023zbw_2023"
