"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"HTWG Konstanz","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",1768.06,"051qw9f78_sn2024deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",14419.94,"051qw9f78_sn2024deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"service fee",321.0,"051qw9f78_sn2024deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",642.0,"051qw9f78_els2023deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",476.0,"051qw9f78_els2023deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",160.5,"051qw9f78_els2023deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",181.9,"051qw9f78_wiley2024deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",987.7,"051qw9f78_wiley2024deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",160.5,"051qw9f78_wiley2024deal_2024"
"HTWG Konstanz","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",2357.42,"051qw9f78_sn2020deal_2023"
"HTWG Konstanz","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",19226.59,"051qw9f78_sn2020deal_2023"
