"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Kiel U","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"publish",10525.82,"04v76ef78_acs2024fak_2024"
"Kiel U","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"read",108840.01,"04v76ef78_acs2024fak_2024"
"Kiel U","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"service fee",256.8,"04v76ef78_acs2024fak_2024"
"Kiel U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",2860.53,"04v76ef78_bmj2023gac_2024"
"Kiel U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",1673.63,"04v76ef78_bmj2023gac_2024"
"Kiel U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",16468.47,"04v76ef78_cam2022gac_2024"
"Kiel U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",44663.26,"04v76ef78_cam2022gac_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",-4539.85,"04v76ef78_els2023deal_2023"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",-6123.08,"04v76ef78_els2023deal_2023"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",92496.15,"04v76ef78_els2023deal_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",68579.7,"04v76ef78_els2023deal_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",17050.32,"04v76ef78_els2023deal_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",18947.18,"04v76ef78_els2023deal_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",79800.6,"04v76ef78_els2023deal_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",59166.8,"04v76ef78_els2023deal_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",12091.0,"04v76ef78_els2023deal_2024"
"Kiel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",13042.23,"04v76ef78_els2023deal_2024"
