"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Dortmund TU","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",9068.6,"01k97gp34_acm2021hebis_2024"
"Dortmund TU","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",4321.52,"01k97gp34_acm2021hebis_2024"
"Dortmund TU","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",181267.63,"01k97gp34_els2023deal_2024"
"Dortmund TU","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",120844.73,"01k97gp34_els2023deal_2024"
"Dortmund TU","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",-37781.7,"01k97gp34_els2023deal_2023"
"Dortmund TU","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",-28012.6,"01k97gp34_els2023deal_2023"
"Dortmund TU","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",24556.5,"01k97gp34_sn2024deal_2024"
"Dortmund TU","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",180081.0,"01k97gp34_sn2024deal_2024"
"Dortmund TU","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",26163.96,"01k97gp34_cam2022gac_2024"
"Dortmund TU","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",2842.34,"01k97gp34_cam2022gac_2024"
"Dortmund TU","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",31677.89,"01k97gp34_wiley2024deal_2024"
"Dortmund TU","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",154662.62,"01k97gp34_wiley2024deal_2024"
"Dortmund TU","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",3339.26,"01k97gp34_hogrefe2024gac_2024"
"Dortmund TU","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",3713.75,"01k97gp34_hogrefe2024gac_2024"
"Dortmund TU","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",10256.4,"01k97gp34_iop2022tib_2024"
"Dortmund TU","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",34219.8,"01k97gp34_iop2022tib_2024"
"Dortmund TU","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",23380.4,"01k97gp34_sage2024gac_2024"
"Dortmund TU","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",26002.5,"01k97gp34_sage2024gac_2024"
"Dortmund TU","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",46328.7,"01k97gp34_tf2024zbw_2024"
"Dortmund TU","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",77286.67,"01k97gp34_tf2024zbw_2024"
