"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Erlangen Nuernberg U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",17311.23,"00f7hpc57_bmj2023gac_2024"
"Erlangen Nuernberg U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",14482.11,"00f7hpc57_bmj2023gac_2024"
"Erlangen Nuernberg U","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"publish",1248.81,"00f7hpc57_compbio2024zbmed_2024"
"Erlangen Nuernberg U","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"read",12562.42,"00f7hpc57_compbio2024zbmed_2024"
"Erlangen Nuernberg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",16849.25,"00f7hpc57_cam2022gac_2024"
"Erlangen Nuernberg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",25908.09,"00f7hpc57_cam2022gac_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",201733.52,"00f7hpc57_els2023deal_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",302599.21,"00f7hpc57_els2023deal_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish and read",28569.0,"00f7hpc57_els2023deal_2024"
"Erlangen Nuernberg U","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"publish",7081.27,"00f7hpc57_eme2023zbw_2024"
"Erlangen Nuernberg U","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"read",13814.07,"00f7hpc57_eme2023zbw_2024"
"Erlangen Nuernberg U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",3713.75,"00f7hpc57_hogrefe2024gac_2024"
"Erlangen Nuernberg U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",3339.26,"00f7hpc57_hogrefe2024gac_2024"
"Erlangen Nuernberg U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",23070.9,"00f7hpc57_iop2022tib_2024"
"Erlangen Nuernberg U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",6894.53,"00f7hpc57_iop2022tib_2024"
"Erlangen Nuernberg U","SUB Göttingen","John Benjamins (SUB Göttingen) 2024-2024","jbp2024sub",2024,2024,"publish and read",353.1,"00f7hpc57_jbp2024sub_2024"
"Erlangen Nuernberg U","ZB MED","Rockefeller University Press (ZB MED) 2024-2026","rup2024zbmed",2024,2024,"read",14731.4,"00f7hpc57_rup2024zbmed_2024"
"Erlangen Nuernberg U","ZB MED","Rockefeller University Press (ZB MED) 2024-2026","rup2024zbmed",2024,2024,"publish",250.38,"00f7hpc57_rup2024zbmed_2024"
"Erlangen Nuernberg U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",28992.4,"00f7hpc57_sage2024gac_2024"
"Erlangen Nuernberg U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",26068.8,"00f7hpc57_sage2024gac_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",449143.2,"00f7hpc57_sn2024deal_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",61246.8,"00f7hpc57_sn2024deal_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish and read",32849.0,"00f7hpc57_sn2024deal_2024"
"Erlangen Nuernberg U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"publish",22071.05,"00f7hpc57_rsc2024tib_2024"
"Erlangen Nuernberg U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"read",18628.35,"00f7hpc57_rsc2024tib_2024"
"Erlangen Nuernberg U","ZB MED Consortium","Thieme 2 (ZB MED) 2021-2025","thie2021ger",2024,2024,"read",802.4,"00f7hpc57_thie2021ger_2024"
"Erlangen Nuernberg U","ZB MED Consortium","Thieme 2 (ZB MED) 2021-2025","thie2021ger",2024,2024,"publish",4760.0,"00f7hpc57_thie2021ger_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",411922.98,"00f7hpc57_wiley2024deal_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",84369.77,"00f7hpc57_wiley2024deal_2024"
"Erlangen Nuernberg U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish and read",22149.0,"00f7hpc57_wiley2024deal_2024"
"Erlangen Nuernberg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",13980.06,"00f7hpc57_cam2022gac_2023"
"Erlangen Nuernberg U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",12855.5,"00f7hpc57_cam2022gac_2023"
