"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"FU Berlin",2022,4760,"10.3726/b19247",FALSE,"Peter Lang","A memória da Destruição na escrita judaico-brasileira depois de 1985: Por uma literatura pós-Holocausto emergente no Brasil","978-3-631-87021-1",NA,"978-3-631-87021-1",NA,TRUE,FALSE
"FU Berlin",2022,6000,"10.14361/9783839459430",FALSE,"transcript Verlag","Deutschland als Autobahn","978-3-8376-5943-6","978-3-8376-5943-6","978-3-8394-5943-0","https://creativecommons.org/licenses/by-nc-sa/4.0/",TRUE,FALSE
"FU Berlin",2022,1987.3,NA,FALSE,"Iudicium","Gender_Vielfalt_Sexualität(en) im Fach Deutsch als Fremd- und Zweitsprache","978-3-86205-737-5","978-3-86205-737-5","978-3-86205-878-5","https://creativecommons.org/licenses/by-nc-nd/4.0/",FALSE,FALSE
"FU Berlin",2022,6747.3,"10.1515/9783839460184",FALSE,"transcript Verlag","Ein- und Ausströmungen","978-3-8394-6018-4",NA,"978-3-8394-6018-4","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"FU Berlin",2022,1785,"10.3278/i70179",FALSE,"wbv Media","Studienausstieg – und dann?","978-3-7639-7017-9",NA,"978-3-7639-7017-9","http://creativecommons.org/licenses/by-sa/4.0/",FALSE,FALSE
"FU Berlin",2022,6000,"10.1515/9783110713626",FALSE,"De Gruyter","The Politics of Dementia","978-3-11-071362-6",NA,"978-3-11-071362-6","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,TRUE
"FU Berlin",2022,6902,"10.14361/9783839457870",FALSE,"transcript Verlag","Culture^2","978-3-8376-5787-6","978-3-8376-5787-6","978-3-8394-5787-0","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"FU Berlin",2022,5999.98,"10.14361/9783839459485",FALSE,"transcript Verlag","Umkämpfter Zugang zu Land","978-3-8376-5948-1","978-3-8376-5948-1","978-3-8394-5948-5","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"FU Berlin",2022,6000,"10.14361/9783839462133",FALSE,"transcript Verlag","Die Colonia Dignidad zwischen Erinnern und Vergessen","978-3-8376-6213-9","978-3-8376-6213-9","978-3-8394-6213-3","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"FU Berlin",2022,5999.98,"10.14361/9783839459706",FALSE,"transcript Verlag","Einführung in die Wissenschaften","978-3-8376-5970-2","978-3-8376-5970-2","978-3-8394-5970-6","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"FU Berlin",2022,5950,"10.14361/9783839460894",FALSE,"transcript Verlag","Academics in Exile","978-3-8376-6089-0","978-3-8376-6089-0","978-3-8394-6089-4","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,FALSE
"FU Berlin",2022,6000,"10.35287/9783957494054",FALSE,"Theater der Zeit","Theater der Vereinnahmung. Publikumsinvolvierung im immersiven Theater","978-3-95749-405-4","978-3-95749-405-4",NA,NA,TRUE,FALSE
"FU Berlin",2022,3000,"10.33675/2022-82538556",FALSE,"Universitätsverlag WINTER","Transgressionen der Moderne","978-3-8253-8556-9",NA,"978-3-8253-8556-9","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"FU Berlin",2022,6000,NA,FALSE,"Aisthesis Verlag","Die komische Differenz","978-3-8498-1818-0","978-3-8498-1816-6","978-3-8498-1818-0","http://creativecommons.org/licenses/by-sa/4.0/",FALSE,FALSE
"FU Berlin",2022,7759,"10.1515/9783110758825",FALSE,"De Gruyter","Moses Dobruska and the Invention of Social Philosophy","978-3-11-075882-5",NA,"978-3-11-075882-5","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"FU Berlin",2022,4793.32,"10.24053/9783772057762",FALSE,"A. Francke Verlag","Schreiben im Widerspruch","978-3-7720-5776-2",NA,"978-3-7720-5776-2",NA,TRUE,FALSE
"FU Berlin",2022,6000,"10.1515/9783110786965",FALSE,"De Gruyter","Staatsorganisationsrecht","978-3-11-078696-5",NA,"978-3-11-078696-5","https://creativecommons.org/licenses/by-sa/4.0",TRUE,FALSE
"",,,"","","","","","","","","",""
"FU Berlin",2022,2380,"10.37011/studmon.26",FALSE,"Widmaier Verlag","Transitivity and Aspect in Sahidic Coptic: Studies in the Morphosyntax of Native and Greek-Origin Verbs","978-3-943955-26-2","978-3-943955-26-2",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"",,,"","","","","","","","","",""
