"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"GFZ-Potsdam",2023,4852.64,"10.1038/s41467-023-42419-8",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38016987","PMC10684546",NA,NA,TRUE,"sn2020deal","04z8jg394_sn2020deal_2023"
"GFZ-Potsdam",2023,960,"10.1186/s40623-023-01942-0",FALSE,FALSE,"Springer Nature","Earth, Planets and Space","1880-5981",NA,"1880-5981","1343-8832","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2020deal","04z8jg394_sn2020deal_2023"
"GFZ-Potsdam",2023,1740.68,"10.1038/s41598-023-47054-3",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"37963946","PMC10646047",NA,NA,TRUE,"sn2020deal","04z8jg394_sn2020deal_2023"
"GFZ-Potsdam",2023,2217.43,"10.1038/s43247-023-01120-w",FALSE,FALSE,"Springer Nature","Communications Earth & Environment","2662-4435",NA,"2662-4435","2662-4435","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2020deal","04z8jg394_sn2020deal_2023"
"GFZ-Potsdam",2023,1960,"10.1029/2023gl103075",FALSE,FALSE,"American Geophysical Union (AGU)","Geophysical Research Letters","0094-8276","0094-8276","1944-8007","0094-8276","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2019deal","04z8jg394_wiley2019deal_2023"
"GFZ-Potsdam",2023,1936,"10.1029/2023sw003489",FALSE,FALSE,"American Geophysical Union (AGU)","Space Weather","1542-7390","1542-7390","1542-7390","1542-7390","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2019deal","04z8jg394_wiley2019deal_2023"
"GFZ-Potsdam",2023,1960,"10.1029/2023gl105824",FALSE,FALSE,"American Geophysical Union (AGU)","Geophysical Research Letters","0094-8276","0094-8276","1944-8007","0094-8276","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2019deal","04z8jg394_wiley2019deal_2023"
"GFZ-Potsdam",2023,2080,"10.1029/2023wr035937",FALSE,FALSE,"American Geophysical Union (AGU)","Water Resources Research","0043-1397","0043-1397","1944-7973","0043-1397","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2019deal","04z8jg394_wiley2019deal_2023"
"GFZ-Potsdam",2024,2056,"10.1111/bor.12649",FALSE,FALSE,"Wiley-Blackwell","Boreas","0300-9483","0300-9483","1502-3885","0300-9483","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2024deal","04z8jg394_wiley2024deal_2024"
"GFZ-Potsdam",2024,1840,"10.1029/2023gc011036",FALSE,FALSE,"American Geophysical Union (AGU)","Geochemistry, Geophysics, Geosystems","1525-2027","1525-2027","1525-2027","1525-2027","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2024deal","04z8jg394_wiley2024deal_2024"
"GFZ-Potsdam",2024,1920,"10.1029/2024jh000160",FALSE,FALSE,"American Geophysical Union (AGU)","Journal of Geophysical Research: Machine Learning and Computation","2993-5210","2993-5210","2993-5210","2993-5210","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2024deal","04z8jg394_wiley2024deal_2024"
