"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Hochschule Bonn-Rhein-Sieg","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",1082.02,"04m2anh63_acm2021hebis_2024"
"Hochschule Bonn-Rhein-Sieg","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",2270.76,"04m2anh63_acm2021hebis_2024"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",4872.78,"04m2anh63_els2023deal_2024"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",7309.17,"04m2anh63_els2023deal_2024"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",1099.18,"04m2anh63_hogrefe2024gac_2024"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",988.34,"04m2anh63_hogrefe2024gac_2024"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",493.79,"04m2anh63_sage2024gac_2024"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",443.99,"04m2anh63_sage2024gac_2024"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",7550.17,"04m2anh63_sn2024deal_2024"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",1029.56,"04m2anh63_sn2024deal_2024"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",10621.44,"04m2anh63_wiley2024deal_2024"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",2175.47,"04m2anh63_wiley2024deal_2024"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",12097.27,"04m2anh63_wiley2019deal_2023"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",10450.82,"04m2anh63_wiley2019deal_2023"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",11195.89,"04m2anh63_sn2020deal_2023"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",1372.76,"04m2anh63_sn2020deal_2023"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",460.02,"04m2anh63_sage2021gac_2023"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"read",413.63,"04m2anh63_sage2021gac_2023"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"publish",956.25,"04m2anh63_hogrefe2021gac_2023"
"Hochschule Bonn-Rhein-Sieg","German Academic Consortium, 116 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2021-2023","hogrefe2021gac",2023,2023,"read",1289.74,"04m2anh63_hogrefe2021gac_2023"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",0.0,"04m2anh63_els2023deal_2023"
"Hochschule Bonn-Rhein-Sieg","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",0.0,"04m2anh63_els2023deal_2023"
