DOI,Institution,period,is_hybrid
10.1007/s00348-017-2347-5,University of Oxford,2017,TRUE
10.1007/s00348-017-2357-3,University of Bristol,2017,TRUE
10.1007/s11229-017-1429-5,University of Bristol,2017,TRUE
10.1007/s00233-017-9878-1,University of York,2017,TRUE
10.1007/s11005-017-0971-x,Heriot-Watt University,2017,TRUE
10.1007/s11245-017-9479-3,University of Ulster,2017,TRUE
10.1007/s11235-017-0327-y,University of Warwick,2017,TRUE
10.1007/s11229-017-1430-z,University of Cambridge,2017,TRUE
10.1007/s00421-017-3648-3,Northumbria University,2017,TRUE
10.1007/s11222-017-9756-4,University of Nottingham,2017,TRUE
10.1007/s00211-017-0892-8,University of Kent,2017,TRUE
10.1007/s00223-017-0291-2,University of Liverpool,2017,TRUE
10.1007/s00253-017-8317-2,University of Bath,2017,TRUE
10.1007/s11661-017-4138-2,University of Leicester,2017,TRUE
10.1007/s40869-017-0036-5,Robert Gordon University,2017,TRUE
10.1007/s10257-017-0343-1,University of Nottingham,2017,TRUE
10.1007/s11098-017-0930-5,University of Cambridge,2017,TRUE
10.1007/s00038-017-0981-6,University of Oxford,2017,TRUE
10.1007/s11192-017-2415-x,University of Kent,2017,TRUE
10.1007/s00180-017-0729-z,University of Reading,2017,TRUE
10.1007/s00224-017-9770-0,Loughborough University,2017,TRUE
10.1007/s00018-017-2545-6,University of Leeds,2017,TRUE
10.1007/s10698-017-9285-4,University of Bristol,2017,TRUE
10.1007/s10787-017-0364-x,University of Ulster,2017,TRUE
10.1007/s12649-017-9944-7,University of Bath,2017,TRUE
10.1007/s00127-017-1392-y,University College London,2017,TRUE
10.1007/s11213-017-9415-x,The Open University,2017,TRUE
10.1007/s41060-017-0059-9,Cardiff University,2017,TRUE
10.1007/s00125-017-4297-0,University of Edinburgh,2017,TRUE
10.1007/s00586-017-5107-6,"St George's, University of London",2017,TRUE
10.1007/s11019-017-9778-x,Lancaster University,2017,TRUE
10.1007/s10803-017-3166-5,University College London,2017,TRUE
10.1007/s00395-017-0625-2,Kingston University,2017,TRUE
10.1007/s10067-017-3642-5,Keele University,2017,TRUE
10.1007/s11269-017-1684-8,University of Strathclyde,2017,TRUE
10.1007/s00209-017-1886-z,University of Edinburgh,2017,TRUE
10.1007/s10479-017-2522-3,Swansea University,2017,TRUE
10.1007/s41603-017-0006-5,University of Wales Trinity St David,2017,TRUE
10.1007/s11340-017-0296-9,University of Nottingham,2017,TRUE
10.1007/s10901-017-9553-6,Queen's University of Belfast,2017,TRUE
10.1007/s12571-017-0680-4,University of Greenwich,2017,TRUE
10.1007/s11538-017-0288-z,University of York,2017,TRUE
10.1007/s10654-017-0255-x,University of Cambridge,2017,TRUE
10.1007/s11031-017-9615-9,University of Lincoln,2017,TRUE
10.1007/s00330-017-4850-8,University of Dundee,2017,TRUE
10.1007/s41061-017-0142-7,Imperial College London,2017,TRUE
10.1007/s11749-017-0540-8,University of St Andrews,2017,TRUE
10.1007/s10113-017-1159-8,University of Leeds,2017,TRUE
10.1007/s10712-017-9413-7,University of Leicester,2017,TRUE
10.1007/s00125-017-4296-1,"Queen Mary, University of London",2017,TRUE
10.1007/s40750-017-0067-y,University of Oxford,2017,TRUE
10.1007/s00192-017-3334-3,Imperial College London,2017,TRUE
10.1007/s40474-017-0110-5,University of Southampton,2017,TRUE
10.1007/s00418-017-1577-1,University of Exeter,2017,TRUE
10.1007/s12110-017-9289-8,University of St Andrews,2017,TRUE
10.1007/s11229-017-1437-5,Queen's University of Belfast,2017,TRUE
10.1007/s00330-017-4858-0,University College London,2017,TRUE
10.1007/s00211-017-0891-9,University of Leicester,2017,TRUE
10.1007/s12152-016-9289-0,Northumbria University,2017,TRUE
10.1007/s00167-017-4544-4,University of Oxford,2017,TRUE
10.1007/s11205-017-1635-z,University of Birmingham,2017,TRUE
10.1007/s10955-017-1805-z,University of Bath,2017,TRUE
10.1007/s10980-017-0520-0,University of Oxford,2017,TRUE
10.1007/s00247-017-3863-4,University College London,2017,TRUE
10.1007/s11098-017-0916-3,London School of Economics and Political Science,2017,TRUE
10.1007/s10905-017-9618-0,University of Oxford,2017,TRUE
10.1007/s10336-017-1462-7,University of Reading,2017,TRUE
10.1007/s10459-017-9778-x,University of Liverpool,2017,TRUE
10.1007/s00440-017-0781-1,University of Oxford,2017,TRUE
10.1007/s00382-017-3726-6,University of Edinburgh,2017,TRUE
10.1007/s12035-017-0598-z,Imperial College London,2017,TRUE
10.1007/s00702-017-1729-4,University of Southampton,2017,TRUE
10.1007/s12225-017-9700-y,Royal Botanic Gardens,2017,TRUE
10.1007/s12225-017-9703-8,University of Oxford,2017,TRUE
10.1007/s00415-017-8515-y,Cardiff University,2017,TRUE
10.1007/s13361-017-1676-1,University of Birmingham,2017,TRUE
10.1007/s10722-017-0518-0,University of Manchester,2017,TRUE
10.1007/s00182-017-0579-5,University of Liverpool,2017,TRUE
10.1007/s00267-017-0889-1,Loughborough University,2017,TRUE
10.1007/s11229-017-1414-z,University of Southampton,2017,TRUE
10.1007/s10479-017-2517-0,University of Kent,2017,TRUE
10.1007/s00415-017-8508-x,Cardiff University,2017,TRUE
10.1007/s00382-017-3722-x,Imperial College London,2017,TRUE
10.1007/s10606-017-9275-z,Northumbria University,2017,TRUE
10.1007/s10640-017-0159-y,"Queen Mary, University of London",2017,TRUE
10.1007/s40997-017-0086-0,University of Birmingham,2017,TRUE
10.1007/s10729-017-9401-y,University of Strathclyde,2017,TRUE
10.1007/s00204-017-1983-0,University of Edinburgh,2017,TRUE
10.1007/s00162-017-0435-z,University of Liverpool,2017,TRUE
10.1007/s10940-017-9354-9,University College London,2017,TRUE
10.1007/s00787-017-0997-8,University of Bristol,2017,TRUE
10.1007/s10658-017-1240-7,University of West of England,2017,TRUE
10.1007/s11229-017-1421-0,University of Sussex,2017,TRUE
10.1007/s10530-017-1451-z,Newcastle University,2017,TRUE
10.1007/s11095-017-2164-9,Queen's University of Belfast,2017,TRUE
10.1007/s40368-017-0289-5,University of Leeds,2017,TRUE
10.1007/s10393-017-1235-z,University of Glasgow,2017,TRUE
10.1007/s13346-017-0393-4,Queen's University of Belfast,2017,TRUE
10.1007/s12247-017-9286-9,University of Sussex,2017,TRUE
10.1007/s11469-017-9766-7,Nottingham Trent University,2017,TRUE
10.1007/s10741-017-9614-7,University of Oxford,2017,TRUE
10.1007/s10689-017-9995-8,Imperial College London,2017,TRUE
10.1007/s10518-017-0148-0,University of Edinburgh,2017,TRUE
10.1007/s00125-017-4288-1,University of Liverpool,2017,TRUE
10.1007/s10071-017-1096-4,University of St Andrews,2017,TRUE
10.1007/s10803-017-3142-0,City University London,2017,TRUE
10.1007/s10522-017-9707-7,University of Edinburgh,2017,TRUE
10.1007/s10803-017-3134-0,University of Edinburgh,2017,TRUE
10.1007/s00262-017-2011-1,"St George's, University of London",2017,TRUE
10.1007/s10506-017-9200-2,Aberystwyth University,2017,TRUE
10.1007/s00371-017-1384-7,Swansea University,2017,TRUE
10.1007/s00264-017-3468-4,Imperial College London,2017,TRUE
10.1007/s12564-017-9479-4,University of Glasgow,2017,TRUE
10.1007/s00209-017-1897-9,University of Leeds,2017,TRUE
10.1007/s41887-017-0003-1,University of Cambridge,2017,TRUE
10.1007/s00484-017-1369-2,University of Exeter,2017,TRUE
10.1007/s10583-017-9316-8,The Open University,2017,TRUE
10.1007/s00421-017-3610-4,University of Bedfordshire,2017,TRUE
10.1007/s11205-017-1640-2,University of Sheffield,2017,TRUE
10.1007/s11367-017-1329-4,University of Warwick,2017,TRUE
10.1007/s10853-017-1155-x,Loughborough University,2017,TRUE
10.3758/s13423-017-1299-3,University College London,2017,TRUE
10.1007/s40803-017-0057-y,University of Edinburgh,2017,TRUE
10.1007/s12649-017-9952-7,Swansea University,2017,TRUE
10.1007/s40336-017-0231-1,Imperial College London,2017,TRUE
10.1007/s00421-017-3629-6,Northumbria University,2017,TRUE
10.1007/s11749-017-0542-6,London School of Economics and Political Science,2017,TRUE
10.1007/s10853-017-1169-4,University of Sheffield,2017,TRUE
10.1007/s40803-017-0054-1,University of Edinburgh,2017,TRUE
10.1007/s10741-017-9616-5,Imperial College London,2017,TRUE
10.1007/s40803-017-0056-z,University College London,2017,TRUE
10.1007/s13347-017-0260-8,University of Dundee,2017,TRUE
10.1007/s10231-017-0656-1,Heriot-Watt University,2017,TRUE
10.1007/s12079-017-0392-8,University of Edinburgh,2017,TRUE
10.1007/s11406-016-9802-z,University of York,2017,TRUE
10.1007/s40429-017-0136-0,University of Liverpool,2017,TRUE
10.1007/s11249-017-0858-0,University of Nottingham,2017,TRUE
10.1007/s10120-017-0721-x,Cardiff University,2017,TRUE
10.1007/s40368-017-0288-6,University of Leeds,2017,TRUE
10.1007/s00405-017-4597-5,Imperial College London,2017,TRUE
10.1007/s00371-017-1390-9,Bournemouth University,2017,TRUE
10.1007/s12053-017-9525-4,University of Oxford,2017,TRUE
10.1007/s11244-017-0740-1,University of Manchester,2017,TRUE
10.1007/s00213-017-4619-4,Bangor University,2017,TRUE
10.1007/s00264-017-3454-x,University of Cambridge,2017,TRUE
10.1007/s10916-017-0740-5,University of Birmingham,2017,TRUE
10.1007/s10963-017-9101-z,University of Cambridge,2017,TRUE
10.1007/s12016-017-8610-y,"Queen Mary, University of London",2017,TRUE
10.1007/s11244-017-0735-y,University of Manchester,2017,TRUE
10.1007/s12062-017-9179-1,University of Oxford,2017,TRUE
10.1007/s11005-017-0960-0,University of Warwick,2017,TRUE
10.1007/s00153-017-0539-6,University of East Anglia,2017,TRUE
10.1007/s40505-017-0120-9,City University London,2017,TRUE
10.1007/s10683-017-9527-2,University of Nottingham,2017,TRUE
10.3758/s13415-017-0509-9,Cardiff University,2017,TRUE
10.1007/s40675-017-0065-4,University of Oxford,2017,TRUE
10.1007/s13162-017-0089-4,Nottingham Trent University,2017,TRUE
10.1007/s10739-017-9478-7,University of Cambridge,2017,TRUE
10.1007/s13361-017-1689-9,University of Leeds,2017,TRUE
10.1007/s00216-017-0375-x,Northumbria University,2017,TRUE
10.1007/s00477-017-1418-8,University of Bath,2017,TRUE
10.1007/s10344-017-1106-5,University of Cambridge,2017,TRUE
10.1007/s11273-017-9550-2,University of Cambridge,2017,TRUE
10.1007/s00606-017-1416-9,Royal Botanic Gardens,2017,TRUE
10.1007/s11265-017-1244-8,Imperial College London,2017,TRUE
10.1007/s11829-017-9528-2,University of St Andrews,2017,TRUE
10.1007/s11548-017-1596-3,University of Dundee,2017,TRUE
10.1007/s10577-017-9556-x,University of Edinburgh,2017,TRUE
10.1007/s10549-017-4270-0,University of Nottingham,2017,TRUE
10.1007/s11883-017-0661-2,University of Oxford,2017,TRUE
10.1007/s10826-017-0735-3,University of Reading,2017,TRUE
10.1007/s10182-017-0297-0,Imperial College London,2017,TRUE
10.1007/s10494-017-9811-4,University of Cambridge,2017,TRUE
10.1007/s12551-017-0264-8,Imperial College London,2017,TRUE
10.1007/s11548-017-1587-4,Imperial College London,2017,TRUE
10.1007/s13311-017-0531-1,Imperial College London,2017,TRUE
10.1007/s11663-017-0981-1,University of Liverpool,2017,TRUE
10.1007/s11548-017-1602-9,University of West of England,2017,TRUE
10.1007/s10584-017-1975-3,London School of Economics and Political Science,2017,TRUE
10.1007/s10982-017-9303-7,University of Oxford,2017,TRUE
10.1007/s12119-017-9440-z,University of Sussex,2017,TRUE
10.1007/s40778-017-0081-9,"Queen Mary, University of London",2017,TRUE
10.1007/s00414-017-1598-2,Natural History Museum,2017,TRUE
10.1007/s10761-017-0396-3,University of Wales Trinity St David,2017,TRUE
10.1007/s11158-017-9360-7,King's College London,2017,TRUE
10.1007/s11242-017-0860-x,Imperial College London,2017,TRUE
10.1007/s11096-017-0466-y,University of Leeds,2017,TRUE
10.1007/s11469-017-9768-5,Nottingham Trent University,2017,TRUE
10.1007/s11837-017-2366-y,Robert Gordon University,2017,TRUE
10.1007/s11186-017-9282-6,University of Manchester,2017,TRUE
10.1007/s10993-017-9438-2,Heriot-Watt University,2017,TRUE
10.1007/s11098-017-0909-2,University of Leeds,2017,TRUE
10.1007/s10648-017-9414-6,University of Cambridge,2017,TRUE
10.1007/s12192-017-0788-7,Durham University,2017,TRUE
10.1007/s11004-017-9686-x,Queen's University of Belfast,2017,TRUE
10.1007/s11764-017-0616-1,Nottingham Trent University,2017,TRUE
10.1007/s10519-017-9848-0,King's College London,2017,TRUE
10.1007/s12652-017-0488-2,Queen's University of Belfast,2017,TRUE
10.1007/s12517-017-2989-x,University of Aberdeen,2017,TRUE
10.1007/s12281-017-0274-9,University of Aberdeen,2017,TRUE
10.1007/s10619-017-7196-y,Newcastle University,2017,TRUE
10.1007/s10468-017-9694-z,University of Glasgow,2017,TRUE
10.1007/s11257-017-9192-3,Imperial College London,2017,TRUE
10.1007/s11517-017-1647-5,University of Edinburgh,2017,TRUE
10.1007/s11187-017-9865-7,University of St Andrews,2017,TRUE
10.1007/s10519-017-9850-6,University of Exeter,2017,TRUE
10.1140/epjst/e2016-60199-2,Imperial College London,2017,TRUE
10.1007/s11207-017-1093-4,University College London,2017,TRUE
10.1007/s00268-017-4037-0,University College London,2017,TRUE
10.1007/s10151-017-1649-1,University of Southampton,2017,TRUE
10.1007/s00024-017-1588-9,University of Bristol,2017,TRUE
10.1007/s00029-017-0334-6,University of Cambridge,2017,TRUE
10.1007/s00038-017-0989-y,Bangor University,2017,TRUE
10.1007/s00125-017-4314-3,University of East Anglia,2017,TRUE
10.1007/s00125-017-4334-z,University of Sheffield,2017,TRUE
10.1007/s00180-017-0730-6,University of Glasgow,2017,TRUE
10.1007/s00180-017-0735-1,University of Kent,2017,TRUE
10.1007/s00192-017-3376-6,University of Leicester,2017,TRUE
10.1007/s00193-017-0727-7,University of Sheffield,2017,TRUE
10.1007/s00216-017-0447-y,University of Cambridge,2017,TRUE
10.1007/s00220-017-2903-0,University of Oxford,2017,TRUE
10.1007/s00221-017-4988-2,Brunel University,2017,TRUE
10.1007/s00221-017-5006-4,University College London,2017,TRUE
10.1007/s00221-017-5008-2,University College London,2017,TRUE
10.1007/s00227-017-3178-x,University of Glasgow,2017,TRUE
10.1007/s00228-017-2274-7,Robert Gordon University,2017,TRUE
10.1007/s00253-017-8380-8,Sheffield Hallam University,2017,TRUE
10.1007/s00259-017-3733-1,King's College London,2017,TRUE
10.1007/s00262-017-2034-7,University of Manchester,2017,TRUE
10.1007/s00264-017-3523-1,University College London,2017,TRUE
10.1007/s00265-017-2327-z,University of Exeter,2017,TRUE
10.1007/s00265-017-2330-4,Imperial College London,2017,TRUE
10.1007/s00265-017-2332-2,University of Exeter,2017,TRUE
10.1007/s00267-017-0893-5,University College London,2017,TRUE
10.1007/s00268-017-4078-4,King's College London,2017,TRUE
10.1007/s00285-017-1117-6,University of East Anglia,2017,TRUE
10.1007/s00285-017-1139-0,University of Nottingham,2017,TRUE
10.1007/s00300-017-2145-9,University of Exeter,2017,TRUE
10.1007/s00330-017-4903-z,King's College London,2017,TRUE
10.1007/s00330-017-4907-8,University College London,2017,TRUE
10.1007/s00335-017-9697-4,University of Oxford,2017,TRUE
10.1007/s00335-017-9701-z,University of Edinburgh,2017,TRUE
10.1007/s00345-017-2061-1,University of Southampton,2017,TRUE
10.1007/s00348-017-2370-6,University of Oxford,2017,TRUE
10.1007/s00374-017-1214-0,Bangor University,2017,TRUE
10.1007/s00381-017-3496-9,University of Edinburgh,2017,TRUE
10.1007/s00382-017-3649-2,University of Reading,2017,TRUE
10.1007/s00382-017-3749-z,University of Oxford,2017,TRUE
10.1007/s00382-017-3756-0,University of Exeter,2017,TRUE
10.1007/s00382-017-3767-x,University of Reading,2017,TRUE
10.1007/s00401-017-1738-2,Newcastle University,2017,TRUE
10.1007/s00402-017-2723-x,University of Oxford,2017,TRUE
10.1007/s00415-017-8549-1,Newcastle University,2017,TRUE
10.1007/s00421-017-3667-0,Newcastle University,2017,TRUE
10.1007/s00428-017-2162-7,University of Leeds,2017,TRUE
10.1007/s00429-017-1455-6,University of Edinburgh,2017,TRUE
10.1007/s00431-017-2925-9,"St George's, University of London",2017,TRUE
10.1007/s00431-017-2936-6,King's College London,2017,TRUE
10.1007/s00440-017-0780-2,University of Cambridge,2017,TRUE
10.1007/s00440-017-0788-7,University of Cambridge,2017,TRUE
10.1007/s00454-017-9899-2,University College London,2017,TRUE
10.1007/s00464-017-5644-4,University of Oxford,2017,TRUE
10.1007/s00466-017-1430-3,University of Oxford,2017,TRUE
10.1007/s00467-017-3697-1,King's College London,2017,TRUE
10.1007/s00498-017-0198-5,University of Leeds,2017,TRUE
10.1007/s00521-017-3028-2,Nottingham Trent University,2017,TRUE
10.1007/s00526-017-1192-y,University of Oxford,2017,TRUE
10.1007/s00530-017-0554-9,Lancaster University,2017,TRUE
10.1007/s00586-017-5170-z,University of Bristol,2017,TRUE
10.1007/s00590-017-2007-8,University of Leeds,2017,TRUE
10.1007/s00606-017-1426-7,University of Stirling,2017,TRUE
10.1007/s00766-017-0273-y,University of Manchester,2017,TRUE
10.1007/s00780-017-0335-5,Imperial College London,2017,TRUE
10.1007/s00780-017-0336-4,"Royal Holloway, University of London",2017,TRUE
10.1007/s00787-017-1010-2,King's College London,2017,TRUE
10.1007/s00787-017-1011-1,University of Exeter,2017,TRUE
10.1007/s10008-017-3658-4,University of Southampton,2017,TRUE
10.1007/s10009-017-0460-7,University of Leicester,2017,TRUE
10.1007/s10035-017-0729-2,Imperial College London,2017,TRUE
10.1007/s10067-017-3703-9,University of York,2017,TRUE
10.1007/s10067-017-3730-6,Keele University,2017,TRUE
10.1007/s10111-017-0413-7,University of Southampton,2017,TRUE
10.1007/s10113-017-1160-2,University of Oxford,2017,TRUE
10.1007/s10151-017-1648-2,University of Sheffield,2017,TRUE
10.1007/s10182-017-0299-y,University of East Anglia,2017,TRUE
10.1007/s10198-017-0897-3,University of Bristol,2017,TRUE
10.1007/s10198-017-0910-x,University of Sheffield,2017,TRUE
10.1007/s10236-017-1072-1,University of Reading,2017,TRUE
10.1007/s10257-017-0344-0,Glasgow Caledonian University,2017,TRUE
10.1007/s10270-017-0606-9,Aston University,2017,TRUE
10.1007/s10329-017-0615-x,University of Cambridge,2017,TRUE
10.1007/s10334-017-0630-3,University of East Anglia,2017,TRUE
10.1007/s10334-017-0640-1,University of Cambridge,2017,TRUE
10.1007/s10336-017-1474-3,University of Lincoln,2017,TRUE
10.1007/s10409-017-0682-7,University of Cambridge,2017,TRUE
10.1007/s10436-017-0299-7,University of Manchester,2017,TRUE
10.1007/s10472-017-9553-y,University of Warwick,2017,TRUE
10.1007/s10472-017-9556-8,"Royal Holloway, University of London",2017,TRUE
10.1007/s10479-017-2536-x,University of Stirling,2017,TRUE
10.1007/s10479-017-2566-4,University of Hull,2017,TRUE
10.1007/s10482-017-0886-7,Newcastle University,2017,TRUE
10.1007/s10482-017-0901-z,University of York,2017,TRUE
10.1007/s10489-017-0954-8,University of Edinburgh,2017,TRUE
10.1007/s10506-017-9201-1,University of Liverpool,2017,TRUE
10.1007/s10508-017-1005-6,University of Cambridge,2017,TRUE
10.1007/s10508-017-1021-6,University of Cambridge,2017,TRUE
10.1007/s10522-017-9719-3,University of Ulster,2017,TRUE
10.1007/s10530-017-1467-4,Imperial College London,2017,TRUE
10.1007/s10533-017-0340-y,University of Southampton,2017,TRUE
10.1007/s10533-017-0350-9,University of Southampton,2017,TRUE
10.1007/s10543-017-0665-x,University of Oxford,2017,TRUE
10.1007/s10546-017-0258-x,University of Southampton,2017,TRUE
10.1007/s10546-017-0263-0,University of Birmingham,2017,TRUE
10.1007/s10549-017-4328-z,University of Liverpool,2017,TRUE
10.1007/s10551-017-3608-1,Newcastle University,2017,TRUE
10.1007/s10551-017-3619-y,University of East Anglia,2017,TRUE
10.1007/s10552-017-0910-2,University of Bristol,2017,TRUE
10.1007/s10554-017-1159-2,University of Glasgow,2017,TRUE
10.1007/s10554-017-1185-0,Imperial College London,2017,TRUE
10.1007/s10562-017-2114-5,Manchester Metropolitan University,2017,TRUE
10.1007/s10586-017-0908-2,Aston University,2017,TRUE
10.1007/s10603-017-9350-3,Newcastle University,2017,TRUE
10.1007/s10606-017-9293-x,University of Nottingham,2017,TRUE
10.1007/s10609-017-9321-z,Brunel University,2017,TRUE
10.1007/s10611-017-9694-2,University of Cambridge,2017,TRUE
10.1007/s10614-017-9706-4,University of Oxford,2017,TRUE
10.1007/s10615-017-0635-4,Brunel University,2017,TRUE
10.1007/s10633-017-9596-8,University College London,2017,TRUE
10.1007/s10640-017-0165-0,University of Manchester,2017,TRUE
10.1007/s10640-017-0168-x,University of Cambridge,2017,TRUE
10.1007/s10641-017-0610-5,University of St Andrews,2017,TRUE
10.1007/s10646-017-1826-z,University of West of England,2017,TRUE
10.1007/s10654-017-0272-9,Imperial College London,2017,TRUE
10.1007/s10654-017-0280-9,Loughborough University,2017,TRUE
10.1007/s10659-017-9647-0,University of Strathclyde,2017,TRUE
10.1007/s10665-017-9912-z,University College London,2017,TRUE
10.1007/s10670-017-9908-0,University of Sheffield,2017,TRUE
10.1007/s10701-017-0102-7,Imperial College London,2017,TRUE
10.1007/s10701-017-0107-2,University of Bristol,2017,TRUE
10.1007/s10706-017-0282-0,Kingston University,2017,TRUE
