DOI,Institution,period,is_hybrid
10.1007/s00348-017-2321-2,University of Oxford,2017,TRUE
10.1007/s00348-017-2322-1,City University London,2017,TRUE
10.1007/s00355-017-1033-0,University of Oxford,2017,TRUE
10.1007/s00355-017-1038-8,University of York,2017,TRUE
10.1007/s00359-017-1156-x,"Queen Mary, University of London",2017,TRUE
10.1007/s00366-017-0511-4,University of Portsmouth,2017,TRUE
10.1007/s00374-017-1193-1,Bangor University,2017,TRUE
10.1007/s00381-017-3380-7,University of Edinburgh,2017,TRUE
10.1007/s00381-017-3383-4,"St George's, University of London",2017,TRUE
10.1007/s00382-017-3581-5,University of Edinburgh,2017,TRUE
10.1007/s00391-017-1224-4,University of East Anglia,2017,TRUE
10.1007/s00394-017-1411-5,University of Sheffield,2017,TRUE
10.1007/s00394-017-1432-0,University of Bristol,2017,TRUE
10.1007/s00401-017-1703-0,University of Edinburgh,2017,TRUE
10.1007/s00401-017-1704-z,King's College London,2017,TRUE
10.1007/s00402-017-2661-7,University of Edinburgh,2017,TRUE
10.1007/s00402-017-2675-1,University of Edinburgh,2017,TRUE
10.1007/s00405-017-4519-6,Cardiff University,2017,TRUE
10.1007/s00408-017-9990-8,University of Hull,2017,TRUE
10.1007/s00408-017-9996-2,University of Hull,2017,TRUE
10.1007/s00414-017-1557-y,Cranfield University,2017,TRUE
10.1007/s00415-017-8434-y,King's College London,2017,TRUE
10.1007/s00415-017-8442-y,Cardiff University,2017,TRUE
10.1007/s00415-017-8473-4,Cardiff University,2017,TRUE
10.1007/s00420-017-1214-2,University of Southampton,2017,TRUE
10.1007/s00421-017-3567-3,Manchester Metropolitan University,2017,TRUE
10.1007/s00421-017-3568-2,University of Exeter,2017,TRUE
10.1007/s00421-017-3569-1,Nottingham Trent University,2017,TRUE
10.1007/s00421-017-3573-5,Leeds Beckett University,2017,TRUE
10.1007/s00421-017-3574-4,Edge Hill University,2017,TRUE
10.1007/s00421-017-3580-6,Leeds Beckett University,2017,TRUE
10.1007/s00421-017-3582-4,University of Kent,2017,TRUE
10.1007/s00424-017-1958-2,University of Manchester,2017,TRUE
10.1007/s00424-017-1959-1,University of Cambridge,2017,TRUE
10.1007/s00426-017-0850-1,University of Sussex,2017,TRUE
10.1007/s00426-017-0853-y,Cardiff University,2017,TRUE
10.1007/s00429-017-1393-3,University of Leicester,2017,TRUE
10.1007/s00431-017-2886-z,University of Nottingham,2017,TRUE
10.1007/s00431-017-2893-0,University of Manchester,2017,TRUE
10.1007/s00439-017-1773-z,University of Cambridge,2017,TRUE
10.1007/s00439-017-1779-6,Cardiff University,2017,TRUE
10.1007/s00440-017-0767-z,University of Cambridge,2017,TRUE
10.1007/s00440-017-0768-y,University of Warwick,2017,TRUE
10.1007/s00442-017-3851-2,University of Exeter,2017,TRUE
10.1007/s00446-017-0298-y,University of Warwick,2017,TRUE
10.1007/s00453-017-0296-2,University of Oxford,2017,TRUE
10.1007/s00454-017-9885-8,London School of Economics and Political Science,2017,TRUE
10.1007/s00455-017-9789-z,University of Manchester,2017,TRUE
10.1007/s00464-017-5459-3,University of Leeds,2017,TRUE
10.1007/s00466-017-1381-8,University of Oxford,2017,TRUE
10.1007/s00467-017-3629-0,University of Bristol,2017,TRUE
10.1007/s00530-017-0541-1,"Queen Mary, University of London",2017,TRUE
10.1007/s00542-017-3371-3,University of Edinburgh,2017,TRUE
10.1007/s00590-017-1934-8,University of Edinburgh,2017,TRUE
10.1007/s00601-017-1278-2,University of Cambridge,2017,TRUE
10.1007/s00604-017-2151-1,University of Aberdeen,2017,TRUE
10.1007/s00701-017-3095-2,University of Cambridge,2017,TRUE
10.1007/s00701-017-3151-y,University of Nottingham,2017,TRUE
10.1007/s00702-017-1702-2,Newcastle University,2017,TRUE
10.1007/s00705-017-3342-0,University of Edinburgh,2017,TRUE
10.1007/s00726-017-2393-6,University of Exeter,2017,TRUE
10.1007/s00766-017-0265-y,Bournemouth University,2017,TRUE
10.1007/s00779-017-0999-z,University of Cambridge,2017,TRUE
10.1007/s00779-017-1001-9,Lancaster University,2017,TRUE
10.1007/s00779-017-1018-0,Glasgow Caledonian University,2017,TRUE
10.1007/s00780-017-0323-9,London School of Economics and Political Science,2017,TRUE
10.1007/s00787-017-0975-1,University of Bristol,2017,TRUE
10.1007/s10009-017-0452-7,Heriot-Watt University,2017,TRUE
10.1007/s10035-017-0707-8,Imperial College London,2017,TRUE
10.1007/s10067-017-3590-0,"Royal Holloway, University of London",2017,TRUE
10.1007/s10067-017-3595-8,University of Nottingham,2017,TRUE
10.1007/s10113-017-1134-4,Scotland's Rural College,2017,TRUE
10.1007/s10198-017-0871-0,London School of Economics and Political Science,2017,TRUE
10.1007/s10236-017-1044-5,University of Southampton,2017,TRUE
10.1007/s10237-017-0889-3,Swansea University,2017,TRUE
10.1007/s10278-017-9966-5,University of Southampton,2017,TRUE
10.1007/s10344-017-1096-3,University of Liverpool,2017,TRUE
10.1007/s10346-017-0802-2,University of Dundee,2017,TRUE
10.1007/s10354-017-0555-5,University of Liverpool,2017,TRUE
10.1007/s10393-017-1229-x,University of Edinburgh,2017,TRUE
10.1007/s10404-017-1888-5,University of Southampton,2017,TRUE
10.1007/s10404-017-1904-9,Durham University,2017,TRUE
10.1007/s10409-017-0647-x,University of Southampton,2017,TRUE
10.1007/s10437-017-9245-3,University of Oxford,2017,TRUE
10.1007/s10439-017-1827-3,University of Cambridge,2017,TRUE
10.1007/s10456-017-9542-0,University of Liverpool,2017,TRUE
10.1007/s10458-017-9361-0,University of Oxford,2017,TRUE
10.1007/s10472-017-9540-3,"Royal Holloway, University of London",2017,TRUE
10.1007/s10479-017-2430-6,University of Sussex,2017,TRUE
10.1007/s10485-017-9484-0,Manchester Metropolitan University,2017,TRUE
10.1007/s10490-016-9501-0,University of Leeds,2017,TRUE
10.1007/s10490-017-9509-0,City University London,2017,TRUE
10.1007/s10506-017-9194-9,University of Liverpool,2017,TRUE
10.1007/s10506-017-9197-6,University of Aberdeen,2017,TRUE
10.1007/s10508-017-0962-0,University of Surrey,2017,TRUE
10.1007/s10522-017-9683-y,University of Kent,2017,TRUE
10.1007/s10522-017-9691-y,University of Cambridge,2017,TRUE
10.1007/s10531-017-1336-6,Royal Botanic Gardens,2017,TRUE
10.1007/s10539-017-9570-6,University of Cambridge,2017,TRUE
10.1007/s10545-017-0022-x,University College London,2017,TRUE
10.1007/s10545-017-0025-7,University College London,2017,TRUE
10.1007/s10545-017-0027-5,University of Cambridge,2017,TRUE
10.1007/s10548-017-0554-2,King's College London,2017,TRUE
10.1007/s10548-017-0557-z,Aston University,2017,TRUE
10.1007/s10549-017-4202-z,Imperial College London,2017,TRUE
10.1007/s10551-017-3466-x,University of Nottingham,2017,TRUE
10.1007/s10551-017-3478-6,University of Edinburgh,2017,TRUE
10.1007/s10552-017-0883-1,University of Bristol,2017,TRUE
10.1007/s10554-017-1116-0,University of Bristol,2017,TRUE
10.1007/s10569-017-9760-1,University of Surrey,2017,TRUE
10.1007/s10579-017-9385-8,University of Cambridge,2017,TRUE
10.1007/s10592-017-0951-9,University of Exeter,2017,TRUE
10.1007/s10609-017-9308-9,University of Oxford,2017,TRUE
10.1007/s10623-017-0355-3,"Royal Holloway, University of London",2017,TRUE
10.1007/s10640-017-0133-8,London School of Economics and Political Science,2017,TRUE
10.1007/s10646-017-1788-1,University of Central Lancashire,2017,TRUE
10.1007/s10649-017-9750-y,University of Nottingham,2017,TRUE
10.1007/s10649-017-9754-7,Loughborough University,2017,TRUE
10.1007/s10652-017-9514-3,Imperial College London,2017,TRUE
10.1007/s10652-017-9523-2,Heriot-Watt University,2017,TRUE
10.1007/s10654-017-0235-1,University of Cambridge,2017,TRUE
10.1007/s10665-017-9899-5,Keele University,2017,TRUE
10.1007/s10670-016-9862-2,University of Bristol,2017,TRUE
10.1007/s10670-017-9883-5,University of Cambridge,2017,TRUE
10.1007/s10670-017-9884-4,University of Manchester,2017,TRUE
10.1007/s10670-017-9887-1,University of Cambridge,2017,TRUE
10.1007/s10677-017-9798-x,University of York,2017,TRUE
10.1007/s10680-017-9420-x,London School of Economics and Political Science,2017,TRUE
10.1007/s10691-017-9340-5,University of Sussex,2017,TRUE
10.1007/s10691-017-9343-2,Durham University,2017,TRUE
10.1007/s10710-017-9292-1,University of Manchester,2017,TRUE
10.1007/s10723-017-9394-2,University of Westminster,2017,TRUE
10.1007/s10728-017-0341-y,University of Birmingham,2017,TRUE
10.1007/s10728-017-0343-9,University of Cambridge,2017,TRUE
10.1007/s10729-017-9398-2,University of Exeter,2017,TRUE
10.1007/s10741-017-9607-6,University College London,2017,TRUE
10.1007/s10761-017-0403-8,University of Leicester,2017,TRUE
10.1007/s10764-017-9952-2,University of Kent,2017,TRUE
10.1007/s10767-017-9252-z,London School of Economics and Political Science,2017,TRUE
10.1007/s10773-017-3344-4,University of Warwick,2017,TRUE
10.1007/s10784-017-9364-y,University of East Anglia,2017,TRUE
10.1007/s10796-017-9741-7,Brunel University,2017,TRUE
10.1007/s10800-017-1066-1,University of Cambridge,2017,TRUE
10.1007/s10803-017-3078-4,University of Nottingham,2017,TRUE
10.1007/s10803-017-3091-7,University of Bristol,2017,TRUE
10.1007/s10803-017-3105-5,King's College London,2017,TRUE
10.1007/s10806-017-9660-0,University of Oxford,2017,TRUE
10.1007/s10811-017-1092-8,University of the Highlands and Islands,2017,TRUE
10.1007/s10811-017-1112-8,Swansea University,2017,TRUE
10.1007/s10817-017-9409-5,University of York,2017,TRUE
10.1007/s10826-017-0676-x,University of Strathclyde,2017,TRUE
10.1007/s10846-017-0534-5,Loughborough University,2017,TRUE
10.1007/s10846-017-0542-5,Loughborough University,2017,TRUE
10.1007/s10853-017-0868-1,University of Manchester,2017,TRUE
10.1007/s10853-017-0969-x,Imperial College London,2017,TRUE
10.1007/s10853-017-0973-1,Cranfield University,2017,TRUE
10.1007/s10853-017-0997-6,University of Bristol,2017,TRUE
10.1007/s10854-017-6751-7,Imperial College London,2017,TRUE
10.1007/s10856-017-5882-y,University of Oxford,2017,TRUE
10.1007/s10865-017-9840-4,University of Aberdeen,2017,TRUE
10.1007/s10882-017-9547-z,University of Kent,2017,TRUE
10.1007/s10887-017-9142-2,University of Warwick,2017,TRUE
10.1007/s10897-017-0079-6,Cardiff University,2017,TRUE
10.1007/s10914-017-9381-1,University of Edinburgh,2017,TRUE
10.1007/s10915-017-0397-8,Nottingham Trent University,2017,TRUE
10.1007/s10959-017-0750-8,University of Liverpool,2017,TRUE
10.1007/s10959-017-0753-5,Durham University,2017,TRUE
10.1007/s10964-017-0659-7,University of West of England,2017,TRUE
10.1007/s10967-017-5203-4,University of Surrey,2017,TRUE
10.1007/s10980-017-0504-0,University of Southampton,2017,TRUE
10.1007/s10982-017-9297-1,University of East Anglia,2017,TRUE
10.1007/s10982-017-9299-z,University of Edinburgh,2017,TRUE
10.1007/s10988-016-9202-7,University of Reading,2017,TRUE
10.1007/s10991-017-9199-1,University of Surrey,2017,TRUE
10.1007/s10992-017-9434-1,University of Cambridge,2017,TRUE
10.1007/s10993-017-9436-4,University College London,2017,TRUE
10.1007/s11002-017-9421-x,Durham University,2017,TRUE
10.1007/s11005-017-0952-0,University of Surrey,2017,TRUE
10.1007/s11042-017-4522-3,Aberystwyth University,2017,TRUE
10.1007/s11050-017-9133-z,University of York,2017,TRUE
10.1007/s11065-017-9341-9,University of Cambridge,2017,TRUE
10.1007/s11095-017-2129-z,University of Cambridge,2017,TRUE
10.1007/s11095-017-2137-z,University of Cambridge,2017,TRUE
10.1007/s11096-017-0452-4,Queen's University of Belfast,2017,TRUE
10.1007/s11097-016-9495-6,University of Oxford,2017,TRUE
10.1007/s11098-017-0889-2,University of St Andrews,2017,TRUE
10.1007/s11098-017-0890-9,University of York,2017,TRUE
10.1007/s11098-017-0895-4,University of Cambridge,2017,TRUE
10.1007/s11103-017-0602-z,University of Bath,2017,TRUE
10.1007/s11104-017-3211-3,University of Dundee,2017,TRUE
10.1007/s11117-017-0488-7,Queen's University of Belfast,2017,TRUE
10.1007/s11127-017-0438-8,University of Exeter,2017,TRUE
10.1007/s11127-017-0442-z,University of West of England,2017,TRUE
10.1007/s11135-017-0473-z,University of Strathclyde,2017,TRUE
10.1007/s11136-017-1520-x,University of Southampton,2017,TRUE
10.1007/s11136-017-1548-y,University of Surrey,2017,TRUE
10.1007/s11136-017-1564-y,University of Southampton,2017,TRUE
10.1007/s11139-017-9884-7,University of Bristol,2017,TRUE
10.1007/s11142-017-9387-1,London School of Economics and Political Science,2017,TRUE
10.1007/s11151-017-9575-y,Queen's University of Belfast,2017,TRUE
10.1007/s11156-017-0632-2,University of Bath,2017,TRUE
10.1007/s11158-017-9354-5,University of Oxford,2017,TRUE
10.1007/s11187-017-9844-z,University of Warwick,2017,TRUE
10.1007/s11192-017-2316-z,University of Leicester,2017,TRUE
10.1007/s11192-017-2325-y,University of Portsmouth,2017,TRUE
10.1007/s11199-017-0741-3,University of Huddersfield,2017,TRUE
10.1007/s11199-017-0742-2,Nottingham Trent University,2017,TRUE
10.1007/s11207-017-1060-0,University of St Andrews,2017,TRUE
10.1007/s11207-017-1070-y,University College London,2017,TRUE
10.1007/s11207-017-1072-9,University College London,2017,TRUE
10.1007/s11222-017-9738-6,University of Edinburgh,2017,TRUE
10.1007/s11222-017-9739-5,University of East Anglia,2017,TRUE
10.1007/s11229-017-1335-x,University of Leeds,2017,TRUE
10.1007/s11229-017-1342-y,University of Bristol,2017,TRUE
10.1007/s11229-017-1345-8,King's College London,2017,TRUE
10.1007/s11229-017-1371-6,University of Warwick,2017,TRUE
10.1007/s11229-017-1377-0,University of Birmingham,2017,TRUE
10.1007/s11229-017-1380-5,King's College London,2017,TRUE
10.1007/s11229-017-1382-3,University of East Anglia,2017,TRUE
10.1007/s11230-017-9717-5,Natural History Museum,2017,TRUE
10.1007/s11235-017-0296-1,Queen's University of Belfast,2017,TRUE
10.1007/s11238-017-9593-0,University of Warwick,2017,TRUE
10.1007/s11241-017-9269-4,University of Birmingham,2017,TRUE
10.1007/s11242-017-0835-y,University of Nottingham,2017,TRUE
10.1007/s11249-017-0836-6,Imperial College London,2017,TRUE
10.1007/s11249-017-0841-9,University of Sheffield,2017,TRUE
10.1007/s11266-017-9853-1,University of Oxford,2017,TRUE
10.1007/s11266-017-9856-y,Glasgow Caledonian University,2017,TRUE
10.1007/s11269-017-1575-z,Imperial College London,2017,TRUE
10.1007/s11269-017-1595-8,University of Sheffield,2017,TRUE
10.1007/s11356-017-8701-6,Northumbria University,2017,TRUE
10.1007/s11356-017-8710-5,University of Exeter,2017,TRUE
10.1007/s11356-017-8847-2,University of Cambridge,2017,TRUE
10.1007/s11367-017-1285-z,University College London,2017,TRUE
10.1007/s11548-017-1558-9,Imperial College London,2017,TRUE
10.1007/s11562-017-0382-x,University of Edinburgh,2017,TRUE
10.1007/s11572-017-9414-0,University of Surrey,2017,TRUE
10.1007/s11657-017-0322-7,University of Southampton,2017,TRUE
10.1007/s11661-017-4004-2,Brunel University,2017,TRUE
10.1007/s11661-017-4044-7,University of Birmingham,2017,TRUE
10.1007/s11661-017-4079-9,University of Warwick,2017,TRUE
10.1007/s11663-017-0956-2,University of Warwick,2017,TRUE
10.1007/s11759-017-9304-z,University of Birmingham,2017,TRUE
10.1007/s11760-017-1086-7,University of Reading,2017,TRUE
10.1007/s11837-017-2286-x,Brunel University,2017,TRUE
10.1007/s11837-017-2307-9,Imperial College London,2017,TRUE
10.1007/s11841-017-0585-x,University of Oxford,2017,TRUE
10.1007/s11864-017-0460-6,University of Southampton,2017,TRUE
10.1007/s11869-017-0464-1,University of Surrey,2017,TRUE
10.1007/s11892-017-0839-6,University of Birmingham,2017,TRUE
10.1007/s11892-017-0847-6,King's College London,2017,TRUE
10.1007/s11892-017-0852-9,University of Exeter,2017,TRUE
10.1007/s11892-017-0857-4,University of East Anglia,2017,TRUE
10.1007/s11896-017-9234-0,University of Liverpool,2017,TRUE
10.1007/s11906-017-0717-2,University of Leeds,2017,TRUE
10.1007/s11948-017-9884-4,University of Leeds,2017,TRUE
10.1007/s11999-017-5309-6,University of Oxford,2017,TRUE
10.1007/s12021-017-9326-0,University College London,2017,TRUE
10.1007/s12022-017-9474-7,"Queen Mary, University of London",2017,TRUE
10.1007/s12026-017-8910-6,King's College London,2017,TRUE
10.1007/s12035-017-0462-1,University of West of England,2017,TRUE
10.1007/s12035-017-0492-8,University of Huddersfield,2017,TRUE
10.1007/s12062-017-9181-7,University of Sheffield,2017,TRUE
10.1007/s12115-017-0114-0,Birmingham City University,2017,TRUE
10.1007/s12160-017-9895-z,University of Manchester,2017,TRUE
10.1007/s12170-017-0537-6,University of Glasgow,2017,TRUE
10.1007/s12187-017-9464-9,University of Huddersfield,2017,TRUE
10.1007/s12192-017-0774-0,University of Chester,2017,TRUE
10.1007/s12225-017-9676-7,Royal Botanic Gardens,2017,TRUE
10.1007/s12225-017-9678-5,University of Oxford,2017,TRUE
10.1007/s12225-017-9680-y,University of Oxford,2017,TRUE
10.1007/s12225-017-9682-9,University of Oxford,2017,TRUE
10.1007/s12231-017-9367-1,University of Reading,2017,TRUE
10.1007/s12304-017-9286-7,University of Edinburgh,2017,TRUE
10.1007/s12410-017-9411-7,University of Edinburgh,2017,TRUE
10.1007/s12410-017-9412-6,University of Edinburgh,2017,TRUE
10.1007/s12553-017-0179-1,University of Cambridge,2017,TRUE
10.1007/s12665-017-6536-6,University of Leicester,2017,TRUE
10.1007/s13142-017-0477-1,University College London,2017,TRUE
10.1007/s13194-017-0171-7,Durham University,2017,TRUE
10.1007/s13280-017-0912-z,University College London,2017,TRUE
10.1007/s13346-017-0366-7,University of Oxford,2017,TRUE
10.1007/s13349-017-0218-7,Queen's University of Belfast,2017,TRUE
10.1007/s13355-016-0470-z,University of Warwick,2017,TRUE
10.1007/s13679-017-0249-8,University College London,2017,TRUE
10.1007/s40072-017-0093-6,University of Edinburgh,2017,TRUE
10.1007/s40136-017-0144-6,University College London,2017,TRUE
10.1007/s40279-017-0688-0,University of Exeter,2017,TRUE
10.1007/s40279-017-0720-4,Bournemouth University,2017,TRUE
10.1007/s40279-017-0721-3,University of Bath,2017,TRUE
10.1007/s40519-017-0364-2,University College London,2017,TRUE
10.1007/s40521-017-0117-5,Imperial College London,2017,TRUE
10.1007/s40556-017-0120-8,"St George's, University of London",2017,TRUE
10.1007/s40558-017-0081-8,Bournemouth University,2017,TRUE
10.1007/s40596-017-0697-1,King's College London,2017,TRUE
10.1007/s40615-017-0346-0,Liverpool John Moores University,2017,TRUE
10.1007/s40641-017-0061-2,University of Leeds,2017,TRUE
10.1007/s40656-017-0131-8,University of Cambridge,2017,TRUE
10.1007/s40692-017-0081-x,Durham University,2017,TRUE
10.1007/s40692-017-0083-8,University of Huddersfield,2017,TRUE
10.1007/s40750-017-0061-4,University of Oxford,2017,TRUE
10.1007/s40750-017-0064-1,University of Glasgow,2017,TRUE
10.1007/s40802-017-0078-1,University of Reading,2017,TRUE
10.1007/s40818-017-0024-x,University of Warwick,2017,TRUE
10.1007/s40818-017-0026-8,Imperial College London,2017,TRUE
10.1007/s40830-017-0099-y,Robert Gordon University,2017,TRUE
10.1007/s40879-017-0138-4,University of Leeds,2017,TRUE
10.1007/s40894-017-0053-4,King's College London,2017,TRUE
10.1007/s40953-017-0087-2,Leeds Beckett University,2017,TRUE
10.1007/s41055-017-0011-7,Keele University,2017,TRUE
10.1007/s41061-017-0130-y,University of York,2017,TRUE
10.1140/epjb/e2017-70438-8,University of Bath,2017,TRUE
10.1140/epjd/e2017-70568-1,University of Oxford,2017,TRUE
10.1140/epjst/e2016-60164-1,"Queen Mary, University of London",2017,TRUE
10.1140/epjst/e2016-60274-8,"Queen Mary, University of London",2017,TRUE
10.1245/s10434-017-5817-3,University of Glasgow,2017,TRUE
10.1245/s10434-017-5829-z,University of Aberdeen,2017,TRUE
10.3758/s13421-017-0702-7,University of Leeds,2017,TRUE
10.3758/s13423-016-1218-z,Lancaster University,2017,TRUE
10.3758/s13423-017-1257-0,University of Birmingham,2017,TRUE
10.3758/s13423-017-1264-1,University of Bath,2017,TRUE
10.3758/s13423-017-1266-z,University of Sussex,2017,TRUE
10.3758/s13423-017-1267-y,Lancaster University,2017,TRUE
10.3758/s13428-017-0871-0,King's College London,2017,TRUE
10.3758/s13428-017-0877-7,University of Oxford,2017,TRUE
10.1007/s10722-017-0513-5,University of Birmingham,2017,TRUE
10.1007/s00401-017-1707-9,King's College London,2017,TRUE
10.1007/s10796-017-9756-0,Brunel University,2017,TRUE
10.1007/s12529-016-9630-3,University of Leeds,2017,TRUE
10.1007/s11079-017-9434-3,London School of Economics and Political Science,2017,TRUE
10.1007/s10761-017-0401-x,Queen's University of Belfast,2017,TRUE
10.1007/s10689-017-9986-9,University of Leeds,2017,TRUE
10.1007/s10729-017-9399-1,University of Southampton,2017,TRUE
10.1007/s00441-017-2618-8,University College London,2017,TRUE
10.1007/s11831-017-9222-7,University of Manchester,2017,TRUE
10.1007/s40899-017-0094-7,University of Glasgow,2017,TRUE
10.1007/s11948-017-9904-4,Queen's University of Belfast,2017,TRUE
10.1007/s10677-017-9793-2,The Open University,2017,TRUE
10.1007/s40062-017-0172-4,Queen's University of Belfast,2017,TRUE
10.1007/s11069-017-2848-9,University of Oxford,2017,TRUE
10.1007/s10854-017-6864-z,Imperial College London,2017,TRUE
10.1007/s13399-017-0254-x,Aston University,2017,TRUE
10.1007/s10670-017-9891-5,University of Oxford,2017,TRUE
10.1007/s00467-017-3662-z,Newcastle University,2017,TRUE
10.1007/s40778-017-0076-6,University College London,2017,TRUE
10.1007/s00220-017-2867-0,Imperial College London,2017,TRUE
10.1007/s12560-017-9293-5,Bangor University,2017,TRUE
10.1007/s10936-017-9487-x,University of Central Lancashire,2017,TRUE
10.1007/s10701-017-0082-7,University of York,2017,TRUE
10.1007/s40279-017-0717-z,Brunel University,2017,TRUE
10.1007/s10701-017-0084-5,University of Oxford,2017,TRUE
10.1007/s11340-017-0280-4,University of Sheffield,2017,TRUE
10.3758/s13420-017-0269-y,Cardiff University,2017,TRUE
10.1007/s10531-017-1340-x,University of Oxford,2017,TRUE
10.1007/s00125-017-4275-6,University of Cambridge,2017,TRUE
10.1007/s00429-017-1418-y,University College London,2017,TRUE
10.1007/s00163-017-0257-4,University of Strathclyde,2017,TRUE
10.1007/s10551-017-3551-1,University of Warwick,2017,TRUE
10.1007/s11273-017-9545-z,University of Exeter,2017,TRUE
10.1007/s10811-017-1149-8,Heriot-Watt University,2017,TRUE
10.1007/s11222-017-9750-x,University of Glasgow,2017,TRUE
10.1007/s11340-017-0275-1,University of Oxford,2017,TRUE
10.1007/s10530-017-1440-2,University of the Highlands and Islands,2017,TRUE
10.1007/s12518-017-0187-x,University of Nottingham,2017,TRUE
10.1007/s13668-017-0202-1,Loughborough University,2017,TRUE
10.1007/s13668-017-0203-0,University of Birmingham,2017,TRUE
10.1007/s10854-017-6984-5,Imperial College London,2017,TRUE
10.1007/s10458-017-9364-x,King's College London,2017,TRUE
10.1007/s11406-016-9752-5,University of Hull,2017,TRUE
10.1007/s10828-017-9085-1,University College London,2017,TRUE
10.1007/s12225-017-9677-6,Royal Botanic Gardens,2017,TRUE
10.1007/s00264-017-3431-4,University of Cambridge,2017,TRUE
10.1007/s12225-017-9683-8,Royal Botanic Gardens,2017,TRUE
10.1007/s40737-017-0079-8,University of Birmingham,2017,TRUE
10.1007/s00222-017-0725-5,University of York,2017,TRUE
10.1007/s11158-017-9358-1,University of West of England,2017,TRUE
10.1007/s10732-017-9327-z,Cardiff University,2017,TRUE
10.1007/s10854-017-6798-5,Imperial College London,2017,TRUE
10.1007/s00285-017-1123-8,University of Liverpool,2017,TRUE
10.1007/s10711-017-0241-1,Durham University,2017,TRUE
10.1007/s00281-017-0623-3,University of Glasgow,2017,TRUE
10.1007/s00374-017-1195-z,Scotland's Rural College,2017,TRUE
10.1007/s00138-017-0835-5,University of Surrey,2017,TRUE
10.1007/s00253-017-8262-0,University of Ulster,2017,TRUE
10.1007/s00270-017-1643-z,University of Dundee,2017,TRUE
10.1007/s00526-017-1135-7,University of Edinburgh,2017,TRUE
10.1007/s00224-017-9757-x,University of Liverpool,2017,TRUE
10.1007/s10551-017-3506-6,Nottingham Trent University,2017,TRUE
10.1007/s10826-017-0710-z,University College London,2017,TRUE
