"Institution","DOI","period"
"University of Sussex","10.1007/s11625-016-0379-z","2016"
"University of Cambridge","10.1007/s10817-016-9377-1","2016"
"University of Cambridge","10.1007/s10648-016-9376-0","2016"
"University of Bath","10.1007/s10551-016-3231-6","2016"
"University of Glasgow","10.1007/s10389-016-0743-6","2016"
"Imperial College London","10.1007/s00170-016-9003-8","2016"
"University College London","10.1007/s11049-016-9343-y","2016"
"University of Manchester","10.1007/s10826-016-0464-z","2016"
"University of Bath","10.1007/s12561-016-9150-3","2016"
"University of St Andrews","10.1007/s11061-016-9489-1","2016"
"Liverpool John Moores University","10.1007/s00421-016-3411-1","2016"
"University of Westminster","10.1007/s10723-016-9369-8","2016"
"University of Southampton","10.1007/s00787-016-0876-8","2016"
"Imperial College London","10.1007/s10552-016-0772-z","2016"
"Loughborough University","10.1007/s00421-016-3415-x","2016"
"University of Bristol","10.1007/s00127-016-1247-y","2016"
"Queen Mary, University of London","10.1007/s00158-016-1496-0","2016"
"University of Strathclyde","10.1007/s11061-016-9487-3","2016"
"Durham University","10.1007/s40641-016-0038-6","2016"
"University of Edinburgh","10.1007/s10589-016-9853-x","2016"
"University College London","10.1007/s11581-016-1746-6","2016"
"Imperial College London","10.1007/s10957-016-0963-5","2016"
"University of Southampton","10.1007/s10964-016-0520-4","2016"
"University of Cambridge","10.1007/s10544-016-0081-z","2016"
"Lancaster University","10.1007/s11103-016-0503-6","2016"
"Lancaster University","10.1007/s10980-016-0358-x","2016"
"University of Reading","10.1007/s11207-016-0913-2","2016"
"University of Manchester","10.1007/s00455-016-9715-9","2016"
"Queen's University of Belfast","10.1007/s00125-016-4012-6","2016"
"Queen's University of Belfast","10.1007/s10991-016-9180-4","2016"
"University of Manchester","10.1007/s10670-016-9825-7","2016"
"Lancaster University","10.1007/s10909-016-1634-5","2016"
"University of Edinburgh","10.1007/s11367-016-1147-0","2016"
"Imperial College London","10.1007/s11340-016-0183-9","2016"
"University of Nottingham","10.1007/s11538-016-0181-1","2016"
"Keele University","10.1007/s10526-016-9747-y","2016"
"University College London","10.1007/s10714-016-2091-9","2016"
"University College London","10.1007/s00125-016-4011-7","2016"
"University of Sheffield","10.1007/s12687-016-0269-1","2016"
"London School of Economics and Political Science","10.1007/s11089-016-0714-4","2016"
"University of Sheffield","10.1007/s10853-016-0121-3","2016"
"University of West of England","10.1007/s00216-016-9689-3","2016"
"University of Oxford","10.1007/s00205-016-1009-8","2016"
"University of Surrey","10.1007/s10588-016-9224-2","2016"
"University of Sheffield","10.1007/s12061-016-9196-0","2016"
"Newcastle University","10.1007/s11886-016-0755-4","2016"
"Imperial College London","10.1007/s11548-016-1401-8","2016"
"University of Manchester","10.1007/s00209-016-1690-1","2016"
"University of Dundee","10.1007/s10897-016-9977-2","2016"
"Imperial College London","10.1007/s11340-016-0179-5","2016"
"University of Manchester","10.1007/s40722-016-0059-1","2016"
"University College London","10.1007/s10940-016-9306-9","2016"
"University of Birmingham","10.1007/s00122-016-2736-9","2016"
"University of Leeds","10.1007/s11249-016-0704-9","2016"
"University of Dundee","10.1007/s11207-016-0919-9","2016"
"University of Surrey","10.1007/s11695-016-2202-4","2016"
"University of Liverpool","10.1007/s00227-016-2922-y","2016"
"Bournemouth University","10.1007/s11160-016-9436-z","2016"
"Queen Mary, University of London","10.1007/s10389-016-0745-4","2016"
"Bournemouth University","10.1007/s00267-016-0722-2","2016"
"University of Cambridge","10.1007/s11366-016-9419-x","2016"
"Cranfield University","10.1007/s11356-016-7064-8","2016"
"University of Nottingham","10.1007/s00038-016-0844-6","2016"
"King's College London","10.1007/s11136-016-1343-1","2016"
"University of Manchester","10.1007/s11579-016-0174-8","2016"
"University of Nottingham","10.3758/s13428-016-0761-x","2016"
"University of Leeds","10.1007/s10610-016-9318-x","2016"
"Cardiff University","10.1007/s00415-016-8198-9","2016"
"University of Strathclyde","10.1007/s11187-016-9759-0","2016"
"University of Edinburgh","10.1007/s00428-016-1956-3","2016"
"University of Portsmouth","10.1007/s10856-016-5740-3","2016"
"University of Southampton","10.1007/s00240-016-0898-1","2016"
"University of Sussex","10.1007/s12105-016-0736-3","2016"
"University of Cambridge","10.1007/s11043-016-9316-x","2016"
"King's College London","10.1007/s10974-016-9444-6","2016"
"Swansea University","10.1007/s10811-016-0892-6","2016"
"University of Manchester","10.1007/s11306-016-1054-1","2016"
"University of Surrey","10.1007/s11263-016-0917-2","2016"
"University College London","10.1007/s10067-016-3326-6","2016"
"University of Kent","10.1007/s11336-016-9503-3","2016"
"University of Warwick","10.1007/s10902-016-9769-2","2016"
"University of York","10.1007/s10340-016-0788-x","2016"
"University of Huddersfield","10.1007/s00221-016-4701-x","2016"
"University of Glasgow","10.1007/s00221-016-4706-5","2016"
"University of Glasgow","10.1007/s00128-016-1856-x","2016"
"University of Exeter","10.1007/s11457-016-9159-2","2016"
"University of Edinburgh","10.1007/s00330-016-4404-5","2016"
"University of Warwick","10.1007/s00205-016-1019-6","2016"
"University of Reading","10.1007/s10546-016-0168-3","2016"
"University College London","10.1007/s10557-016-6673-2","2016"
"University of Manchester","10.1007/s11661-016-3612-6","2016"
"Cranfield University","10.1007/s11554-016-0613-z","2016"
"Queen Mary, University of London","10.1007/s10096-016-2707-8","2016"
"University of Cambridge","10.1007/s00251-016-0924-z","2016"
"University of Bristol","10.1007/s10334-016-0573-0","2016"
"University of Birmingham","10.1007/s10514-016-9571-3","2016"
"University of Leeds","10.1007/s00421-016-3418-7","2016"
"Loughborough University","10.1007/s00208-016-1436-8","2016"
"Glasgow Caledonian University","10.1007/s11266-016-9746-8","2016"
"City University London","10.1007/s00454-016-9800-8","2016"
"University of Edinburgh","10.1007/s10393-016-1131-y","2016"
"University of Bristol","10.1007/s00247-016-3638-3","2016"
"University of Edinburgh","10.1007/s11325-016-1365-5","2016"
"Imperial College London","10.1007/s10971-016-4097-x","2016"
"University of Leeds","10.1007/s11116-016-9716-4","2016"
"University College London","10.1007/s00395-016-0568-z","2016"
"University of Manchester","10.1007/s11104-016-2964-4","2016"
"Cardiff Metropolitan University","10.1007/s00421-016-3414-y","2016"
"Bournemouth University","10.1007/s00500-016-2227-6","2016"
"Imperial College London","10.1007/s10035-016-0654-9","2016"
"University of Leeds","10.1007/s13361-016-1421-1","2016"
"Durham University","10.1007/s11061-016-9490-8","2016"
"University of Warwick","10.1007/s10719-016-9692-0","2016"
"University College London","10.1007/s00787-016-0877-7","2016"
"University of Reading","10.1007/s00382-016-3204-6","2016"
"Queen's University of Belfast","10.1007/s00249-016-1144-z","2016"
"University of Edinburgh","10.1007/s10113-016-0999-y","2016"
"Newcastle University","10.1007/s10485-016-9439-x","2016"
"Imperial College London","10.1007/s00125-016-4025-1","2016"
"City University London","10.1007/s11538-016-0186-9","2016"
"University of York","10.1007/s00267-016-0728-9","2016"
"University College London","10.1007/s00362-016-0790-7","2016"
"Aston University","10.1007/s00018-016-2297-8","2016"
"University of Liverpool","10.1007/s00204-016-1745-4","2016"
"University of Cambridge","10.1007/s00125-016-4018-0","2016"
"University of Reading","10.1007/s11082-016-0627-6","2016"
"University of Cambridge","10.1007/s11081-016-9323-4","2016"
"University of Leeds","10.1007/s00285-016-1020-6","2016"
"University of Oxford","10.1007/s12152-016-9264-9","2016"
"University of Hull","10.1007/s11294-016-9594-8","2016"
"University of Portsmouth","10.1007/s11192-016-2031-1","2016"
"University College London","10.1007/s11207-016-0923-0","2016"
"University of Warwick","10.1007/s00526-016-1019-2","2016"
"Imperial College London","10.1007/s11948-016-9783-0","2016"
"University of Nottingham","10.1007/s10035-016-0632-2","2016"
"Queen Mary, University of London","10.1007/s11079-016-9405-0","2016"
"University of Oxford","10.1007/s00335-016-9651-x","2016"
"University of York","10.1007/s10552-016-0780-z","2016"
"Imperial College London","10.1007/s11242-016-0732-9","2016"
"Imperial College London","10.1007/s00259-016-3444-z","2016"
"St George's, University of London","10.1007/s00431-016-2748-0","2016"
"University of Bristol","10.1007/s10711-016-0180-2","2016"
"University of Sheffield","10.1007/s12027-016-0419-2","2016"
"Keele University","10.3758/s13423-016-1097-3","2016"
"University of Southampton","10.1007/s11187-016-9754-5","2016"
"Imperial College London","10.1007/s11904-016-0324-x","2016"
"University of Edinburgh","10.1007/s00220-016-2700-1","2016"
"University College London","10.1007/s00401-016-1591-8","2016"
"Imperial College London","10.1007/s11249-016-0706-7","2016"
"University of Ulster","10.1007/s00267-016-0730-2","2016"
"University of Cambridge","10.1007/s10940-016-9312-y","2016"
"University of Bristol","10.1007/s10035-015-0599-4","2016"
"University of Glasgow","10.1007/s00127-016-1246-z","2016"
"University of York","10.1007/s00220-016-2676-x","2016"
"University of Glasgow","10.1007/s10569-016-9707-y","2016"
"University of Cambridge","10.1007/s00125-016-4022-4","2016"
"University College London","10.1007/s00701-016-2865-6","2016"
"University of Birmingham","10.1007/s12063-016-0116-x","2016"
"University of Manchester","10.1208/s12248-016-9942-x","2016"
"Cardiff Metropolitan University","10.1007/s40279-016-0560-7","2016"
"University of Sussex","10.1007/s11187-016-9748-3","2016"
"University of Cambridge","10.1007/s11306-016-1055-0","2016"
"University of Edinburgh","10.1007/s10754-016-9191-7","2016"
"University of Cambridge","10.1007/s10531-016-1163-1","2016"
"Aston University","10.1007/s11019-016-9716-3","2016"
"University of Cambridge","10.1007/s12220-016-9729-4","2016"
"Natural History Museum","10.1007/s11230-015-9618-4","2016"
"University of Oxford","10.1140/epjd/e2015-60454-3","2016"
"Natural History Museum","10.1007/s11230-016-9629-9","2016"
"University of Sheffield","10.1140/epjd/e2016-60682-y","2016"
"University of Oxford","10.1007/s11999-016-4882-4","2016"
"University of Oxford","10.1007/s00340-016-6377-0","2016"
"Edinburgh Napier University","10.1007/s00779-016-0938-4","2016"
"Imperial College London","10.1007/s40641-016-0039-5","2016"
"University of Leeds","10.1007/s13280-016-0805-6","2016"
"University of Sussex","10.1007/s10978-016-9188-x","2016"
"University of Sheffield","10.1007/s10035-016-0620-6","2016"
"Durham University","10.3758/s13423-016-1061-2","2016"
"Durham University","10.1007/s10551-016-3229-0","2016"
"The Open University","10.1007/s40300-016-0093-8","2016"
"Queen Mary, University of London","10.1007/s11906-016-0670-5","2016"
"University of Bath","10.1007/s00199-016-0986-z","2016"
"University College London","10.1007/s11548-016-1452-x","2016"
"University of Reading","10.3758/s13423-016-1072-z","2016"
"Lancaster University","10.1007/s11222-016-9675-9","2016"
"University of the Highlands and Islands","10.1007/s10811-016-0873-9","2016"
"University of Huddersfield","10.1007/s40821-016-0052-6","2016"
"Heriot-Watt University","10.1007/s10404-016-1770-x","2016"
"University of Aberdeen","10.1007/s10530-016-1199-x","2016"
"University of Kent","10.1007/s40588-016-0041-7","2016"
"University College London","10.1007/s00415-016-8208-y","2016"
"Royal Holloway, University of London","10.1007/s00355-016-0974-z","2016"
"University of Cambridge","10.1007/s00394-016-1229-6","2016"
"University of Leeds","10.1007/s00603-016-1041-x","2016"
"University of Edinburgh","10.1007/s12551-016-0210-1","2016"
"King's College London","10.1007/s13187-016-1069-3","2016"
"Nottingham Trent University","10.1007/s10899-016-9627-5","2016"
"King's College London","10.1007/s11024-016-9302-0","2016"
"King's College London","10.1007/s11205-016-1400-8","2016"
"University of Edinburgh","10.1007/s00401-016-1594-5","2016"
"Cardiff University","10.1007/s00787-016-0873-y","2016"
"University of Nottingham","10.1007/s00220-016-2659-y","2016"
"University of Reading","10.1007/s00382-016-3255-8","2016"
"University of Manchester","10.1140/epjb/e2016-70062-2","2016"
"University of Birmingham","10.1007/s10207-016-0338-9","2016"
"Loughborough University","10.1007/s11858-016-0797-5","2016"
"University of Warwick","10.1007/s00220-016-2652-5","2016"
"University of Southampton","10.1007/s10008-016-3288-2","2016"
"Queen's University of Belfast","10.1007/s11306-016-1063-0","2016"
"University College London","10.1007/s13132-016-0390-8","2016"
"University of East Anglia","10.3758/s13414-016-1156-x","2016"
"University of Edinburgh","10.1007/s40722-016-0057-3","2016"
"University College London","10.1007/s10933-016-9898-y","2016"
"Northumbria University","10.1007/s40641-016-0040-z","2016"
"University of Aberdeen","10.1007/s00192-016-3070-0","2016"
"Durham University","10.1007/s11406-016-9727-6","2016"
"University of Liverpool","10.1007/s40315-016-0169-8","2016"
"University of Cambridge","10.1007/s10964-016-0534-y","2016"
"University of Manchester","10.1007/s11661-016-3626-0","2016"
"Edge Hill University","10.1007/s00726-016-2282-4","2016"
"University of East Anglia","10.1007/s10502-016-9266-8","2016"
"University of Glasgow","10.1007/s11306-016-1064-z","2016"
"University of Bristol","10.1007/s13524-016-0492-8","2016"
"University of East Anglia","10.1007/s00382-016-3257-6","2016"
"University College London","10.1007/s00330-016-4470-8","2016"
"Queen Mary, University of London","10.1007/s11886-016-0753-6","2016"
"University of Leeds","10.1007/s10113-016-1003-6","2016"
"University of Cambridge","10.1007/s00125-016-4033-1","2016"
"University of Edinburgh","10.1007/s40778-016-0056-2","2016"
"University of Bristol","10.1007/s10955-016-1577-x","2016"
"Cardiff University","10.1007/s12138-016-0407-5","2016"
"University of Surrey","10.1007/s10919-016-0236-x","2016"
"King's College London","10.1007/s12138-016-0401-y","2016"
"University College London","10.1007/s11125-016-9382-5","2016"
"University of Southampton","10.1007/s10035-016-0660-y","2016"
"University College London","10.1007/s11092-016-9242-0","2016"
"University of York","10.1007/s11229-016-1142-9","2016"
"University of Manchester","10.1007/s11661-016-3618-0","2016"
"Lancaster University","10.1007/s40865-016-0034-5","2016"
"University of Nottingham","10.1007/s11104-016-2961-7","2016"
"Durham University","10.1007/s11229-016-1150-9","2016"
"University of Liverpool","10.1245/s10434-016-5337-6","2016"
"Bournemouth University","10.1007/s00371-016-1291-3","2016"
"University of Edinburgh","10.1007/s00125-016-4034-0","2016"
"University of St Andrews","10.1007/s00193-016-0671-y","2016"
"University of Exeter","10.1007/s10683-016-9488-x","2016"
"University College London","10.1007/s11302-016-9522-7","2016"
"University of Oxford","10.1007/s00285-016-1021-5","2016"
"University of Oxford","10.1007/s12152-016-9268-5","2016"
"University of Cambridge","10.1007/s11064-016-1985-y","2016"
"University of Southampton","10.1007/s00138-016-0785-3","2016"
"University of Nottingham","10.1007/s10035-016-0663-8","2016"
"City University London","10.1007/s40722-016-0063-5","2016"
"University of Strathclyde","10.1007/s00211-016-0822-1","2016"
"University College London","10.1007/s12061-016-9198-y","2016"
"University of Glasgow","10.1007/s10237-016-0806-1","2016"
"University College London","10.3758/s13428-016-0762-9","2016"
"University of Bristol","10.1007/s12117-016-9285-0","2016"
"University College London","10.1007/s12160-016-9816-6","2016"
"Robert Gordon University","10.1007/s10995-016-2051-8","2016"
"University College London","10.1007/s12160-016-9817-5","2016"
"University of Warwick","10.1007/s10955-016-1580-2","2016"
"University of Leeds","10.1007/s12689-016-0063-x","2016"
"University of Reading","10.1007/s12078-016-9211-5","2016"
"University of Cambridge","10.1007/s11095-016-1992-3","2016"
"University of Birmingham","10.1007/s11663-016-0742-6","2016"
"University of Leeds","10.1007/s00068-016-0700-7","2016"
"University of Cambridge","10.1007/s00199-016-0992-1","2016"
"Cardiff University","10.1007/s11024-016-9304-y","2016"
"University of York","10.1007/s40598-016-0046-6","2016"
"University of Manchester","10.1007/s11926-016-0600-1","2016"
"University of Bath","10.1007/s41412-016-0012-5","2016"
"Queen's University of Belfast","10.1007/s10978-016-9189-9","2016"
"Liverpool John Moores University","10.1007/s13437-016-0107-7","2016"
"University of Sheffield","10.1007/s00339-016-0253-y","2016"
"University of Cambridge","10.1007/s12138-016-0408-4","2016"
"University of Strathclyde","10.1007/s11165-016-9520-3","2016"
"University of Cambridge","10.1007/s11896-016-9205-x","2016"
"University of Cambridge","10.1007/s00125-016-4040-2","2016"
"University of Sussex","10.1007/s11128-016-1368-y","2016"
"Imperial College London","10.1007/s00214-016-1937-2","2016"
"University of Cambridge","10.1007/s11133-016-9337-4","2016"
"University of Wales Trinity St David","10.1007/s11069-016-2413-y","2016"
"University College London","10.1007/s10519-016-9798-y","2016"
"University of Warwick","10.1007/s10719-016-9705-z","2016"
"University of Birmingham","10.1007/s12136-016-0300-5","2016"
"Royal Holloway, University of London","10.1007/s10461-016-1453-3","2016"
"The Open University","10.1140/epjd/e2016-70165-x","2016"
"University College London","10.1007/s00429-016-1250-9","2016"
"University of Cambridge","10.1007/s00224-016-9692-2","2016"
"University of Birmingham","10.1007/s00005-016-0411-0","2016"
"Swansea University","10.1007/s10796-016-9675-5","2016"
"Cardiff University","10.1007/s00415-016-8235-8","2016"
"Newcastle University","10.1007/s11367-016-1161-2","2016"
"University of Cambridge","10.1007/s00220-016-2712-x","2016"
"Newcastle University","10.1007/s00441-016-2456-0","2016"
"Glasgow Caledonian University","10.1007/s11575-016-0293-8","2016"
"University of Liverpool","10.1007/s41412-016-0016-1","2016"
"University College London","10.1007/s10439-016-1688-1","2016"
"University of Leicester","10.1007/s00199-016-0993-0","2016"
"City University London","10.3758/s13428-016-0758-5","2016"
"University of Cambridge","10.1007/s10701-016-0037-4","2016"
"Aberystwyth University","10.1007/s11192-016-2064-5","2016"
"University of Manchester","10.1007/s11192-016-2068-1","2016"
"Cardiff University","10.1007/s11245-016-9412-1","2016"
"Bangor University","10.1007/s10826-016-0489-3","2016"
"University of Cambridge","10.1140/epjst/e2016-60119-6","2016"
"University of Sheffield","10.1007/s10488-016-0750-5","2016"
"University of Sheffield","10.1007/s10488-016-0747-0","2016"
"University of Kent","10.1007/s10198-016-0816-z","2016"
"University of Leeds","10.1007/s11999-016-4976-z","2016"
"University of East Anglia","10.1007/s00445-016-1046-z","2016"
"Queen Mary, University of London","10.1007/s11203-016-9143-3","2016"
"University of Edinburgh","10.1007/s11786-016-0275-z","2016"
"University of St Andrews","10.1007/s10640-016-0048-9","2016"
"University of Bristol","10.1007/s00114-016-1386-8","2016"
"University of Warwick","10.1007/s10728-016-0327-1","2016"
"University College London","10.1007/s10433-016-0392-1","2016"
"University of York","10.1007/s12529-016-9580-9","2016"
"University of Leeds","10.1007/s11616-016-0284-6","2016"
"University of Manchester","10.1007/s00170-016-9051-0","2016"
"University of Reading","10.1007/s10551-016-3261-0","2016"
"King's College London","10.1007/s00270-016-1417-z","2016"
"University of Dundee","10.1007/s40520-016-0604-8","2016"
"Cranfield University","10.1007/s10518-016-9970-z","2016"
"University of Cambridge","10.1007/s00018-016-2306-y","2016"
"Imperial College London","10.1007/s00158-016-1537-8","2016"
"University of Cambridge","10.1007/s00006-016-0700-z","2016"
"University of Sheffield","10.1007/s10443-016-9517-0","2016"
"University of Liverpool","10.1007/s10682-016-9851-6","2016"
"University of Southampton","10.1007/s10803-016-2857-7","2016"
"University of Cambridge","10.1007/s10955-016-1581-1","2016"
"Queen Mary, University of London","10.1007/s10761-016-0350-9","2016"
"University of Warwick","10.1007/s10719-016-9709-8","2016"
"University College London","10.3758/s13423-016-1117-3","2016"
"University of Edinburgh","10.3758/s13423-016-1107-5","2016"
"University of Cambridge","10.1007/s10706-016-0054-2","2016"
"University of Manchester","10.1007/s12152-016-9272-9","2016"
"University of Edinburgh","10.1007/s10237-016-0809-y","2016"
"University of Ulster","10.1007/s11098-016-0747-7","2016"
"King's College London","10.1007/s40336-016-0196-5","2016"
"Imperial College London","10.1007/s11263-016-0920-7","2016"
"University of Oxford","10.1007/s00031-016-9398-1","2016"
"University of Birmingham","10.1007/s00417-016-3432-9","2016"
"Northumbria University","10.1007/s11263-016-0931-4","2016"
"University of Bradford","10.1007/s11187-016-9761-6","2016"
"University of York","10.1007/s00221-016-4729-y","2016"
"Swansea University","10.1007/s10825-016-0851-0","2016"
"University of Edinburgh","10.1007/s00787-016-0889-3","2016"
"University of Nottingham","10.1007/s00249-016-1159-5","2016"
"University of Bristol","10.1007/s10994-016-5571-y","2016"
"University of Edinburgh","10.1007/s00223-016-0176-9","2016"
"University of York","10.1007/s00128-016-1875-7","2016"
"University of St Andrews","10.3758/s13420-016-0237-y","2016"
"University of Cambridge","10.1007/s10518-016-9968-6","2016"
"University of Surrey","10.1007/s00592-016-0879-4","2016"
"University of Reading","10.1007/s00376-016-5247-3","2016"
"University of Edinburgh","10.1007/s11010-016-2776-0","2016"
"Newcastle University","10.1007/s10551-016-3269-5","2016"
"Queen Mary, University of London","10.1007/s10549-016-3868-y","2016"
"University of Birmingham","10.1007/s11759-016-9295-1","2016"
"University of Aberdeen","10.1007/s12155-016-9772-9","2016"
"University of Liverpool","10.1007/s00405-016-4208-x","2016"
"University of Dundee","10.1007/s00464-016-4784-2","2016"
"University College London","10.1007/s10021-016-0005-z","2016"
"Aston University","10.1007/s11096-016-0352-z","2016"
"Brunel University","10.1007/s10796-016-9679-1","2016"
"University of Birmingham","10.1007/s10615-016-0597-y","2016"
"University of Westminster","10.1007/s10612-016-9327-6","2016"
"University of Liverpool","10.1007/s00401-016-1597-2","2016"
"University of Manchester","10.1007/s10728-016-0329-z","2016"
"University of Birmingham","10.1007/s10072-016-2682-y","2016"
"University of Warwick","10.1007/s40803-016-0028-8","2016"
"Cardiff University","10.1007/s10897-016-9990-5","2016"
"University of Cambridge","10.1007/s00251-016-0938-6","2016"
"Swansea University","10.1007/s11998-016-9802-8","2016"
"University of Edinburgh","10.1007/s00227-016-2941-8","2016"
"University of Cambridge","10.1007/s11665-016-2225-y","2016"
"University of Portsmouth","10.1007/s00249-016-1161-y","2016"
"University of Bath","10.1007/s00220-016-2698-4","2016"
"University of East Anglia","10.1007/s12138-016-0405-7","2016"
"University College London","10.1007/s10803-016-2872-8","2016"
"University of Dundee","10.1007/s10978-016-9191-2","2016"
"University College London","10.1007/s10654-016-0174-2","2016"
"Imperial College London","10.1007/s00170-016-9166-3","2016"
"University of Glasgow","10.1007/s00442-016-3697-z","2016"
"University of Hull","10.1007/s11243-016-0079-7","2016"
"University of Cambridge","10.1007/s11244-016-0653-4","2016"
"University of Edinburgh","10.1007/s00125-016-4054-9","2016"
"University of St Andrews","10.1007/s00233-016-9814-9","2016"
"Queen Mary, University of London","10.1007/s10993-016-9411-5","2016"
"University of Cambridge","10.1007/s11224-016-0806-x","2016"
"King's College London","10.1007/s10548-016-0508-0","2016"
"University of Oxford","10.1007/s00232-016-9908-z","2016"
"University of Manchester","10.1007/s00214-016-1951-4","2016"
"King's College London","10.1007/s00127-016-1266-8","2016"
"King's College London","10.1007/s00787-016-0886-6","2016"
"University College London","10.1140/epjp/i2016-16245-9","2016"
"University College London","10.1007/s11256-016-0368-7","2016"
"Queen's University of Belfast","10.1007/s00429-016-1274-1","2016"
"King's College London","10.1007/s00259-016-3464-8","2016"
"King's College London","10.1007/s40592-016-0059-x","2016"
"University of Leeds","10.1007/s10113-016-1030-3","2016"
"University of Edinburgh","10.1007/s40803-016-0030-1","2016"
"University of Cambridge","10.1007/s10071-016-1018-x","2016"
"King's College London","10.1007/s00394-016-1278-x","2016"
"University of Cambridge","10.1007/s10767-016-9233-7","2016"
"University of Liverpool","10.1007/s10344-016-1031-z","2016"
"Lancaster University","10.1007/s11222-016-9687-5","2016"
"Imperial College London","10.1007/s00404-016-4153-3","2016"
"Natural History Museum","10.1007/s12686-016-0580-5","2016"
"University of Manchester","10.1007/s11357-016-9934-x","2016"
"Queen's University of Belfast","10.1007/s00214-016-1953-2","2016"
"University of Cambridge","10.1007/s10342-016-0982-7","2016"
"University of Oxford","10.1007/s12104-016-9703-x","2016"
"Edinburgh Napier University","10.1007/s40869-016-0020-5","2016"
"University of Cambridge","10.1007/s11229-016-1170-5","2016"
"University of Kent","10.1007/s10044-016-0569-4","2016"
"University of West of Scotland","10.1007/s10612-016-9336-5","2016"
"University of Bath","10.1007/s11266-016-9768-2","2016"
"University of Liverpool","10.1007/s11357-016-9937-7","2016"
"University of Strathclyde","10.1007/s13632-016-0299-4","2016"
"University of Bath","10.1007/s11192-016-2081-4","2016"
"University of York","10.1007/s10643-016-0813-y","2016"
"University of Bristol","10.1007/s10533-016-0226-4","2016"
"University of Manchester","10.1007/s10797-016-9420-5","2016"
"Leeds Beckett University","10.1007/s00421-016-3439-2","2016"
"University of Southampton","10.1007/s10597-016-0052-0","2016"
"University of Leicester","10.1007/s10686-016-9496-z","2016"
"University of Cambridge","10.1007/s10494-016-9751-4","2016"
"Queen Mary, University of London","10.1007/s00285-016-1043-z","2016"
"Queen's University of Belfast","10.1007/s00125-016-4058-5","2016"
"Cardiff University","10.1007/s11069-016-2501-z","2016"
"University of Manchester","10.1007/s11912-016-0539-4","2016"
"University of Leeds","10.1007/s00265-016-2187-y","2016"
"London School of Economics and Political Science","10.1007/s10490-016-9477-9","2016"
"Imperial College London","10.1007/s10557-016-6678-x","2016"
"University of Manchester","10.1007/s11307-016-0984-3","2016"
"Brunel University","10.1007/s11661-016-3671-8","2016"
"Sheffield Hallam University","10.1007/s40279-016-0592-z","2016"
"University of Manchester","10.1007/s10761-016-0354-5","2016"
"University of Edinburgh","10.3758/s13423-016-1124-4","2016"
"University of St Andrews","10.1007/s10640-016-0051-1","2016"
"University of Bristol","10.1007/s00784-016-1905-1","2016"
"King's College London","10.1007/s11017-016-9372-x","2016"
"University of East Anglia","10.1007/s11920-016-0721-2","2016"
"University College London","10.1007/s00213-016-4379-6","2016"
"Imperial College London","10.1007/s00603-016-1064-3","2016"
"University of Leicester","10.1007/s00445-016-1048-x","2016"
"University of Sussex","10.1007/s12671-016-0583-z","2016"
"University of Edinburgh","10.1007/s00402-016-2527-4","2016"
"Loughborough University","10.1007/s10845-016-1252-8","2016"
"Imperial College London","10.1007/s10800-016-0995-4","2016"
"University of Sussex","10.1007/s10955-016-1592-y","2016"
"University of York","10.1007/s00335-016-9659-2","2016"
"University of Manchester","10.1007/s10994-016-5572-x","2016"
"Aston University","10.1007/s10479-016-2268-3","2016"
"Cardiff University","10.1007/s11910-016-0685-y","2016"
"Imperial College London","10.1007/s10654-016-0176-0","2016"
"University of Nottingham","10.1007/s00779-016-0939-3","2016"
"University of Manchester","10.1007/s12686-016-0570-7","2016"
"University of Leeds","10.1007/s11422-016-9729-5","2016"
"Queen Mary, University of London","10.1007/s00477-016-1292-9","2016"
"Queen's University of Belfast","10.1007/s12079-016-0342-x","2016"
"University of Edinburgh","10.1007/s10584-016-1752-8","2016"
"University of Liverpool","10.1007/s11695-016-2294-x","2016"
"Imperial College London","10.1007/s11249-016-0722-7","2016"
"University of Exeter","10.1007/s00248-016-0809-6","2016"
"Imperial College London","10.1007/s11906-016-0673-2","2016"
"Queen's University of Belfast","10.1007/s10115-016-0978-0","2016"
"Newcastle University","10.1007/s11934-016-0625-z","2016"
"University of Oxford","10.1007/s00340-016-6499-4","2016"
"Liverpool John Moores University","10.1007/s00421-016-3446-3","2016"
"University of Surrey","10.1007/s11538-016-0195-8","2016"
"Sheffield Hallam University","10.1007/s12020-016-1019-1","2016"
"Imperial College London","10.1007/s11011-016-9881-3","2016"
"University of Kent","10.1007/s10651-016-0352-0","2016"
"University of Birmingham","10.1007/s12104-016-9700-0","2016"
"Liverpool John Moores University","10.1007/s10763-016-9759-1","2016"
"University of Edinburgh","10.1007/s11229-016-1181-2","2016"
"Imperial College London","10.1007/s11906-016-0674-1","2016"
"Imperial College London","10.1007/s00464-016-5109-1","2016"
"University of Kent","10.1007/s11749-016-0501-7","2016"
"University of Nottingham","10.1007/s00122-016-2754-7","2016"
"University College London","10.1007/s00417-016-3460-5","2016"
"Durham University","10.1007/s11069-016-2502-y","2016"
"King's College London","10.1007/s40647-016-0144-9","2016"
"Cardiff University","10.1007/s11888-016-0335-4","2016"
"University of Edinburgh","10.1007/s12520-016-0363-7","2016"
"University College London","10.1007/s00467-016-3428-z","2016"
"University of Oxford","10.1007/s12308-016-0280-9","2016"
"University of Manchester","10.1007/s40141-016-0133-6","2016"
"University of East Anglia","10.1007/s00211-016-0833-y","2016"
"Durham University","10.1007/s10801-016-0703-9","2016"
