"DOI","Institution","period","is_hybrid"
"10.1007/s11934-019-0878-4","University of Southampton",2019,TRUE
"10.1007/s11060-019-03107-0","University of Nottingham",2019,TRUE
"10.1007/s00701-019-03820-9","University of Cambridge",2019,TRUE
"10.1007/s10531-019-01703-0","University of Leeds",2019,TRUE
"10.1007/s10648-019-09474-4","University of York",2019,TRUE
"10.1208/s12249-019-1317-z","University of Bath",2019,TRUE
"10.1007/s12520-019-00795-7","University College London (UCL)",2019,TRUE
"10.1007/s10567-019-00275-3","University of York",2019,TRUE
"10.1007/s11042-019-7229-9","Brunel University",2019,TRUE
"10.1007/s11136-019-02121-z","University of Sheffield",2019,TRUE
"10.1007/s00029-019-0454-2","University of Glasgow",2019,TRUE
"10.1007/s11528-019-00374-6","University of Northampton",2019,TRUE
"10.1007/s11027-019-9845-0","Cranfield University",2019,TRUE
"10.3758/s13428-019-01201-9","Queen Mary University of London",2019,TRUE
"10.1007/s11151-019-09681-x","University College London (UCL)",2019,TRUE
"10.1007/s10693-019-00306-8","University College London (UCL)",2019,TRUE
"10.1007/s40593-019-00174-2","Open University",2019,TRUE
"10.1007/s12225-019-9794-5","Royal Botanic Gardens",2019,TRUE
"10.1007/s12520-019-00790-y","Cardiff University",2019,TRUE
"10.1007/s10579-019-09446-8","University of Dundee",2019,TRUE
"10.1007/s10649-019-09883-w","University of Southampton",2019,TRUE
"10.1007/s11098-019-01255-7","University of Liverpool",2019,TRUE
"10.1007/s11657-019-0564-7","University of Sheffield",2019,TRUE
"10.1007/s10985-019-09463-3","Newcastle University",2019,TRUE
"10.1007/s13563-019-00170-x","University of Dundee",2019,TRUE
"10.1007/s11042-019-7274-4","Liverpool John Moores University",2019,TRUE
"10.1007/s11661-019-05140-0","University of Leicester",2019,TRUE
"10.1007/s00127-019-01664-3","University of Ulster",2019,TRUE
"10.1007/s00394-019-01909-6","University of Ulster",2019,TRUE
"10.1007/s10694-019-00817-9","University of Sheffield",2019,TRUE
"10.1007/s00334-019-00714-9","University of Chester",2019,TRUE
"10.1007/s12225-019-9797-2","Royal Botanic Gardens",2019,TRUE
"10.1007/s11011-019-0388-6","Imperial College London",2019,TRUE
"10.1007/s00127-019-01659-0","Imperial College London",2019,TRUE
"10.1007/s11205-019-02074-3","University of Oxford",2019,TRUE
"10.1007/s10734-019-00363-x","University of Oxford",2019,TRUE
"10.1007/s10814-019-09129-6","University of Oxford",2019,TRUE
"10.1007/s00221-019-05481-7","University of Reading",2019,TRUE
"10.1007/s11625-019-00665-0","University of Exeter",2019,TRUE
"10.1007/s12265-019-09868-3","University College London (UCL)",2019,TRUE
"10.1007/s00285-019-01329-4","University of Nottingham",2019,TRUE
"10.1007/s11098-019-01256-6","University College London (UCL)",2019,TRUE
"10.1007/s11104-019-03963-9","University of Exeter",2019,TRUE
"10.1007/s11263-019-01150-y","University of Oxford",2019,TRUE
"10.1007/s10479-019-03153-x","University of Warwick",2019,TRUE
"10.1007/s11837-019-03358-2","University of Warwick",2019,TRUE
"10.1007/s40870-019-00186-y","University of Southampton",2019,TRUE
"10.3758/s13428-019-01204-6","University of Birmingham",2019,TRUE
"10.1007/s10664-019-09686-w","University of Birmingham",2019,TRUE
"10.1007/s11901-019-00456-2","University of Oxford",2019,TRUE
"10.1007/s00192-019-03886-0","University of Oxford",2019,TRUE
"10.1007/s10658-019-01687-1","Queen's University of Belfast",2019,TRUE
"10.1007/s10661-019-7275-9","University of the West of Scotland",2019,TRUE
"10.1007/s00726-019-02706-5","Newcastle University",2019,TRUE
"10.1007/s00192-019-03892-2","King's College London",2019,TRUE
"10.1007/s10107-019-01366-3","University of Oxford",2019,TRUE
"10.1007/s11151-019-09686-6","University of Cambridge",2019,TRUE
"10.3758/s13421-019-00901-z","University of Cambridge",2019,TRUE
"10.1007/s40072-019-00133-x","University of Birmingham",2019,TRUE
"10.1007/s11590-019-01396-y","Imperial College London",2019,TRUE
"10.1007/s10853-019-03392-0","Imperial College London",2019,TRUE
"10.1007/s00268-019-04929-9","Imperial College London",2019,TRUE
"10.1007/s12192-019-00972-6","Loughborough University",2019,TRUE
"10.1007/s10681-019-2359-8","University of Nottingham",2019,TRUE
"10.1007/s10111-019-00539-6","Cardiff University",2019,TRUE
"10.1007/s10151-019-1927-1","University of Edinburgh",2019,TRUE
"10.1007/s00208-019-01806-7","University of Edinburgh",2019,TRUE
"10.1007/s00106-019-0617-7","University of Manchester",2019,TRUE
"10.1007/s10557-019-06862-4","University of Manchester",2019,TRUE
"10.3758/s13414-019-01674-y","University of Bristol",2019,TRUE
"10.1007/s00382-019-04634-2","University of Bristol",2019,TRUE
"10.1007/s10955-019-02244-0","Royal Holloway University of London",2019,TRUE
"10.1007/s00402-019-03129-3","University of Bristol",2019,TRUE
"10.1007/s00038-019-01209-0","London School of Economics and Political Science",2019,TRUE
"10.1007/s11940-019-0553-6","Imperial College London",2019,TRUE
"10.1007/s10661-019-7264-z","University of Bedfordshire",2019,TRUE
"10.1007/s00894-019-3943-5","University of Nottingham",2019,TRUE
"10.1007/s12274-019-2321-z","University of Surrey",2019,TRUE
"10.1007/s41060-019-00175-3","University of Surrey",2019,TRUE
"10.1007/s11276-019-01949-0","Queen Mary University of London",2019,TRUE
"10.1007/s11325-019-01794-7","University of Reading",2019,TRUE
"10.1007/s10115-019-01338-1","University College London (UCL)",2019,TRUE
"10.1007/s10982-019-09343-9","University College London (UCL)",2019,TRUE
"10.1007/s10579-019-09443-x","University of Edinburgh",2019,TRUE
"10.1007/s12402-019-00288-6","University of Exeter",2019,TRUE
"10.1007/s00339-019-2456-5","University of Southampton",2019,TRUE
"10.1007/s10661-019-7226-5","Liverpool John Moores University",2019,TRUE
"10.1007/s11600-019-00254-w","University of Glasgow",2019,TRUE
"10.1007/s00265-019-2640-9","University of Hull",2019,TRUE
"10.1007/s10439-019-02221-4","University College London (UCL)",2019,TRUE
"10.1007/s13243-019-0067-0","University of Strathclyde",2019,TRUE
"10.1007/s10992-019-09501-3","University of St. Andrews",2019,TRUE
"10.1007/s00167-019-05392-8","University of Warwick",2019,TRUE
"10.1007/s13437-019-00164-0","University of Strathclyde",2019,TRUE
"10.1007/s00167-019-05372-y","University of Warwick",2019,TRUE
"10.1007/s00445-019-1276-y","University of Leeds",2019,TRUE
"10.1007/s41133-019-0012-7","University of St. Andrews",2019,TRUE
"10.1007/s00038-019-01215-2","University of York",2019,TRUE
"10.1007/s00392-019-01424-y","University of Leicester",2019,TRUE
"10.1007/s00592-019-01293-x","University of Leicester",2019,TRUE
"10.1007/s12520-019-00804-9","University of York",2019,TRUE
"10.1007/s42524-019-0010-y","University College London (UCL)",2019,TRUE
"10.1007/s11600-019-00253-x","Heriot-Watt University",2019,TRUE
"10.1007/s11227-019-02765-1","Liverpool John Moores University",2019,TRUE
"10.1007/s12138-019-00512-8","Royal Holloway University of London",2019,TRUE
"10.3758/s13421-018-0889-2","University of Cambridge",2019,TRUE
"10.1007/s00412-019-00691-y","University of Aberdeen",2019,TRUE
"10.1007/s40670-019-00705-5","Queen's University of Belfast",2019,TRUE
"10.1007/s10722-019-00748-y","University of Reading",2019,TRUE
"10.1617/s11527-019-1324-2","Birmingham City University",2019,TRUE
"10.1007/s11121-019-00999-2","University of Edinburgh",2019,TRUE
"10.1007/s13235-019-00301-7","Swansea University",2019,TRUE
"10.1007/s10237-019-01122-8","Swansea University",2019,TRUE
"10.1007/s00256-019-03175-3","University of Leeds",2019,TRUE
"10.1007/s40894-019-00111-3","University College London (UCL)",2019,TRUE
"10.1007/s10980-019-00774-2","University of Leeds",2019,TRUE
"10.1007/s13253-019-00352-8","Newcastle University",2019,TRUE
"10.1007/s11302-019-09647-4","University of Warwick",2019,TRUE
"10.1007/s10693-019-00307-7","University of Sheffield",2019,TRUE
"10.1007/s00355-019-01178-6","University of Warwick",2019,TRUE
"10.1007/s00442-019-04351-x","Royal Holloway University of London",2019,TRUE
"10.1007/s00213-019-5188-5","King's College London",2019,TRUE
"10.1007/s10803-019-03906-4","King's College London",2019,TRUE
"10.1007/s10460-019-09924-3","City, University of London",2019,TRUE
"10.1007/s10462-019-09687-7","Robert Gordon University",2019,TRUE
"10.1007/s10790-019-09687-4","University of Cambridge",2019,TRUE
"10.1007/s11229-019-02124-w","University College London (UCL)",2019,TRUE
"10.1007/s00415-019-09227-x","Cardiff University",2019,TRUE
"10.1007/s00221-019-05484-4","Queen's University of Belfast",2019,TRUE
"10.1007/s13668-019-0258-1","Loughborough University",2019,TRUE
"10.1007/s00392-019-01432-y","University of Liverpool",2019,TRUE
"10.1007/s11263-019-01158-4","Imperial College London",2019,TRUE
"10.1007/s40804-019-00139-x","University of Durham",2019,TRUE
"10.1007/s40505-019-00163-7","University of Glasgow",2019,TRUE
"10.1007/s00431-019-03336-5","University of Glasgow",2019,TRUE
"10.1007/s11229-019-02126-8","University of Glasgow",2019,TRUE
"10.1007/s10551-019-04124-9","University College London (UCL)",2019,TRUE
"10.1007/s12520-019-00807-6","University College London (UCL)",2019,TRUE
"10.1007/s11625-019-00657-0","University of Nottingham",2019,TRUE
"10.1007/s12138-019-00511-9","University of Nottingham",2019,TRUE
"10.1007/s00192-019-03888-y","University of Manchester",2019,TRUE
"10.1007/s13563-019-00172-9","University of Dundee",2019,TRUE
"10.1007/s00234-019-02184-2","University of Sheffield",2019,TRUE
"10.1007/s11061-019-09602-z","University of Manchester",2019,TRUE
"10.1007/s00025-019-0979-x","University of Manchester",2019,TRUE
"10.1007/s12138-019-00510-w","University of Oxford",2019,TRUE
"10.1007/s00209-019-02251-7","Cardiff University",2019,TRUE
"10.1007/s11079-019-09526-w","Cardiff University",2019,TRUE
"10.1007/s11098-019-01257-5","London School of Economics and Political Science",2019,TRUE
"10.1007/s00330-019-06070-6","University of Cambridge",2019,TRUE
"10.1007/s00145-019-09316-0","University of Birmingham",2019,TRUE
"10.1007/s11151-019-09682-w","University of Cambridge",2019,TRUE
"10.1007/s10948-019-5022-7","University of Cambridge",2019,TRUE
"10.1007/s12138-019-00509-3","University of Oxford",2019,TRUE
"10.1007/s11469-019-00062-9","Nottingham Trent University",2019,TRUE
"10.1007/s10841-019-00135-z","University of Kent",2019,TRUE
"10.1007/s40804-019-00133-3","University of Edinburgh",2019,TRUE
"10.1007/s00394-019-01925-6","Northumbria University",2019,TRUE
"10.1007/s00216-019-01667-8","University of Bath",2019,TRUE
"10.1007/s13369-019-03758-1","University of Huddersfield",2019,TRUE
"10.1007/s11192-019-03026-x","University of Leicester",2019,TRUE
"10.1007/s10686-019-09622-2","University of Leicester",2019,TRUE
"10.1007/s10334-019-00743-5","King's College London",2019,TRUE
"10.1007/s11098-019-01258-4","King's College London",2019,TRUE
"10.1007/s00127-019-01667-0","King's College London",2019,TRUE
"10.1007/s00330-019-06073-3","King's College London",2019,TRUE
"10.1007/s11242-019-01244-8","University of Manchester",2019,TRUE
"10.1007/s40804-019-00134-2","King's College London",2019,TRUE
"10.1007/s00415-019-09233-z","University College London (UCL)",2019,TRUE
"10.3758/s13428-019-01211-7","University of Manchester",2019,TRUE
"10.1007/s10584-019-02388-8","Cardiff University",2019,TRUE
"10.1007/s10943-019-00774-1","Cardiff University",2019,TRUE
"10.1007/s00332-019-09534-7","University of Exeter",2019,TRUE
"10.1007/s00122-019-03300-9","University of Nottingham",2019,TRUE
"10.1007/s00432-019-02856-9","University of Nottingham",2019,TRUE
"10.1007/s10670-019-00109-2","University of Sussex",2019,TRUE
"10.1007/s10933-019-00071-7","University College London (UCL)",2019,TRUE
"10.1007/s10853-019-03431-w","University of Manchester",2019,TRUE
"10.1007/s10032-019-00317-0","University of Manchester",2019,TRUE
"10.1007/s11095-019-2586-7","University of Manchester",2019,TRUE
"10.1007/s11222-019-09861-5","Newcastle University",2019,TRUE
"10.1007/s10151-019-1928-0","University of Nottingham",2019,TRUE
"10.1007/s10803-019-03918-0","Liverpool John Moores University",2019,TRUE
"10.1007/s10592-019-01149-5","Cardiff University",2019,TRUE
"10.1007/s11033-019-04671-4","University of Central Lancashire",2019,TRUE
"10.1007/s00221-019-05489-z","Bangor University",2019,TRUE
"10.1007/s10915-019-00920-7","University of East Anglia",2019,TRUE
"10.1007/s10926-019-09832-7","University of East Anglia",2019,TRUE
"10.1007/s11663-019-01537-9","University of Cambridge",2019,TRUE
"10.1007/s11017-019-09481-0","University of Keele",2019,TRUE
"10.1007/s10534-019-00180-w","University of Reading",2019,TRUE
"10.1007/s10111-019-00542-x","University of Southampton",2019,TRUE
"10.1007/s11199-019-01024-0","University of Edinburgh",2019,TRUE
"10.1007/s00402-019-03127-5","Queen Mary University of London",2019,TRUE
"10.1007/s11064-019-02747-y","University of Leeds",2019,TRUE
"10.1007/s00394-019-01926-5","University of Leeds",2019,TRUE
"10.1007/s11071-019-04818-9","University of Sheffield",2019,TRUE
"10.1007/s00894-019-3964-0","University of the West of England",2019,TRUE
"10.1007/s10676-019-09498-y","University of Birmingham",2019,TRUE
"10.1007/s40319-019-00796-y","University of Oxford",2019,TRUE
"10.1007/s11356-019-04542-2","University of Keele",2019,TRUE
"10.1007/s00605-019-01274-w","University of York",2019,TRUE
"10.1007/s12403-019-00303-1","Queen's University of Belfast",2019,TRUE
"10.1007/s00526-019-1483-6","University of Oxford",2019,TRUE
"10.1007/s11222-019-09859-z","University of Cambridge",2019,TRUE
"10.1007/s10624-019-09544-7","University of Cambridge",2019,TRUE
"10.1007/s10921-019-0561-1","University of Greenwich",2019,TRUE
"10.1007/s10612-019-09431-1","Northumbria University",2019,TRUE
