"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Duisburg-Essen U",2017,1165,"10.1038/srep40355",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322",NA,TRUE,"28084408","PMC5233983","ut:000391926200001",NA,TRUE
"Duisburg-Essen U",2017,2178,"10.1364/oe.25.002413",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087","1094-4087",NA,TRUE,NA,NA,"ut:000397314600072",NA,FALSE
"Duisburg-Essen U",2017,2157,"10.1371/journal.pcbi.1005362",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","1553-734X","http://creativecommons.org/licenses/by/4.0/",TRUE,"28114391","PMC5293285","ut:000394144400060",NA,TRUE
"Duisburg-Essen U",2017,1962,"10.3389/fpsyg.2017.00188",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078",NA,TRUE,"28261129","PMC5311061","ut:000394276500001",NA,TRUE
"Duisburg-Essen U",2017,704,"10.1039/c6ra27505b",FALSE,"Royal Society of Chemistry (RSC)","RSC Advances","2046-2069",NA,"2046-2069","2046-2069",NA,TRUE,NA,NA,"ut:000395935300009",NA,FALSE
"Duisburg-Essen U",2017,1392,"10.1088/1367-2630/aa60d4",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630","1367-2630","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,"ut:000405923100001",NA,TRUE
"Duisburg-Essen U",2017,1297,"10.1097/md.0000000000005933",FALSE,"Ovid Technologies (Wolters Kluwer Health)","Medicine","0025-7974","0025-7974",NA,"0025-7974",NA,TRUE,"28151877","PMC5293440","ut:000394253800030",NA,TRUE
"Duisburg-Essen U",2017,2142,"10.1186/s13071-017-2030-y",FALSE,"Springer Nature","Parasites & Vectors","1756-3305",NA,"1756-3305","1756-3305",NA,TRUE,"28212669","PMC5316170","ut:000396894900001",NA,TRUE
"Duisburg-Essen U",2017,2618,"10.1007/s00430-017-0494-1",TRUE,"Springer Nature","Medical Microbiology and Immunology","0300-8584","0300-8584","1432-1831","0300-8584","http://creativecommons.org/licenses/by/4.0",TRUE,"28220254","PMC5409919","ut:000400457200003",NA,FALSE
"Duisburg-Essen U",2017,2360,"10.3389/fimmu.2017.00152",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224",NA,TRUE,"28293237","PMC5328999","ut:000394890300001",NA,TRUE
"Duisburg-Essen U",2017,2700,"10.1038/gt.2017.13",TRUE,"Springer Nature","Gene Therapy","0969-7128","0969-7128","1476-5462","0969-7128",NA,TRUE,"28218744","PMC5442419","ut:000401750000004",NA,FALSE
"Duisburg-Essen U",2017,1305,"10.1038/s41598-017-00172-1",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","http://creativecommons.org/licenses/by/4.0",TRUE,"28273926","PMC5427817","ut:000396868900007",NA,TRUE
"Duisburg-Essen U",2017,1487,"10.1063/1.4979982",FALSE,"AIP Publishing","AIP Advances","2158-3226",NA,"2158-3226","2158-3226",NA,TRUE,NA,NA,"ut:000400396100026",NA,TRUE
"Duisburg-Essen U",2017,2577,"10.1136/medethics-2016-103684",TRUE,"BMJ","Journal of Medical Ethics","0306-6800","0306-6800","1473-4257","0306-6800",NA,TRUE,"28320773","PMC5520011","ut:000402364500009",NA,FALSE
"Duisburg-Essen U",2017,2092,"10.3389/fenvs.2017.00011",FALSE,"Frontiers Media SA","Frontiers in Environmental Science","2296-665X",NA,"2296-665X","2296-665X",NA,TRUE,NA,NA,NA,NA,TRUE
"Duisburg-Essen U",2017,687,"10.4236/psych.2017.85048",FALSE,"Scientific Research Publishing, Inc,","Psychology","2152-7180","2152-7180","2152-7199","2152-7180","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Duisburg-Essen U",2017,1520,"10.1136/bmjopen-2016-012794",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055","2044-6055",NA,TRUE,"28298364","PMC5353345","ut:000398959400029",NA,TRUE
"Duisburg-Essen U",2017,1880,"10.1111/jcmm.13105",FALSE,"Wiley-Blackwell","Journal of Cellular and Molecular Medicine","1582-1838",NA,NA,"1582-1838","http://creativecommons.org/licenses/by/4.0/",TRUE,"28371279","PMC5571521","ut:000408320500017",NA,FALSE
"Duisburg-Essen U",2017,2015,"10.1186/s12977-017-0352-7",FALSE,"Springer Nature","Retrovirology","1742-4690",NA,"1742-4690","1742-4690",NA,TRUE,"28449719","PMC5408827","ut:000400703800001",NA,TRUE
"Duisburg-Essen U",2017,1136,"10.12659/aot.902595",FALSE,"International Scientific Information, Inc.","Annals of Transplantation","2329-0358",NA,"2329-0358","1425-9524",NA,TRUE,NA,NA,"ut:000399429100001",NA,FALSE
"Duisburg-Essen U",2017,2149,"10.1155/2017/5383574",FALSE,"Hindawi Publishing Corporation","BioMed Research International","2314-6133","2314-6133","2314-6141","2314-6133","http://creativecommons.org/licenses/by/4.0/",TRUE,"28612026","PMC5458371","ut:000402179600001",NA,TRUE
