"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"ENSTA Bretagne";2021;1578;"10.3390/s21134429";FALSE;;;;;;
"ENSTA Bretagne";2021;450,5;"10.1080/03043797.2021.1993795";TRUE;;;;;;
"ENSTA Bretagne";2021;310;"10.5194/adgeo-55-13-2021";FALSE;;;;;;
"ENSTA Bretagne";2021;763,2;"10.1121/10.0003191";FALSE;;;;;;
"ENSTA Bretagne";2021;1807,34;"10.3390/app11073179";FALSE;;;;;;
"ENSTA Bretagne";2021;820;"10.34768/amcs-2021-0027";FALSE;;;;;;
"ENSTA Bretagne";2021;461,89;"10.3390/fractalfract5010017";FALSE;;;;;;
"ENSTA Bretagne";2021;506,05;"10.3390/a14030088";FALSE;;;;;;
"ENSTA Bretagne";2021;1983,77;"10.3390/s21072408";FALSE;;;;;;
"ENSTA Bretagne";2021;1009,92;"10.3390/a14050142";FALSE;;;;;;
"ENSTA Bretagne";2021;1312,9;"10.3390/s21206741";FALSE;;;;;;
