"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"FZJ - ZB",2021,2400,"10.1002/hbm.25778",FALSE,"Wiley-Blackwell","Human Brain Mapping","1065-9471","1065-9471","1097-0193","1065-9471","http://creativecommons.org/licenses/by/4.0/",TRUE,"35076125","PMC8996359","ut:000746511800001",NA,TRUE
"FZJ - ZB",2021,2320,"10.1002/hbm.25758",FALSE,"Wiley-Blackwell","Human Brain Mapping","1065-9471","1065-9471","1097-0193","1065-9471","http://creativecommons.org/licenses/by/4.0/",TRUE,"34953009","PMC8933333","ut:000733987000001",NA,TRUE
"FZJ - ZB",2021,2400,"10.1002/hbm.25771",FALSE,"Wiley-Blackwell","Human Brain Mapping","1065-9471","1065-9471","1097-0193","1065-9471","http://creativecommons.org/licenses/by/4.0/",TRUE,"35044722","PMC8933332","ut:000744077400001",NA,TRUE
"FZJ - ZB",2021,1920,"10.1002/vzj2.20166",FALSE,"Wiley-Blackwell","Vadose Zone Journal","1539-1663","1539-1663","1539-1663","1539-1663","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000739312400001",NA,TRUE
"FZJ - ZB",2021,2200,"10.1016/j.csbj.2021.12.018",FALSE,"Elsevier BV","Computational and Structural Biotechnology Journal","2001-0370","2001-0370",NA,"2001-0370","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"35070165","PMC8752993",NA,NA,TRUE
"FZJ - ZB",2021,2207,"10.1103/physrevresearch.4.013038",FALSE,"American Physical Society (APS)","Physical Review Research","2643-1564",NA,"2643-1564","2643-1564","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"FZJ - ZB",2021,2615,"10.3389/fncel.2021.815279",FALSE,"Frontiers Media SA","Frontiers in Cellular Neuroscience","1662-5102",NA,"1662-5102","1662-5102","https://creativecommons.org/licenses/by/4.0/",TRUE,"35087380","PMC8787812","ut:000757591100001",NA,TRUE
"FZJ - ZB",2021,3170,"10.1038/s41398-021-01763-3",FALSE,"Springer Nature","Translational Psychiatry","2158-3188",NA,"2158-3188","2158-3188","https://creativecommons.org/licenses/by/4.0",TRUE,"35013095","PMC8748790","ut:000740973300004",NA,TRUE
"FZJ - ZB",2021,3170,"10.1038/s41398-021-01765-1",FALSE,"Springer Nature","Translational Psychiatry","2158-3188",NA,"2158-3188","2158-3188","https://creativecommons.org/licenses/by/4.0",TRUE,"34921141","PMC8683410","ut:000731253800001",NA,TRUE
"FZJ - ZB",2021,2060,"10.1016/j.conengprac.2021.104992",TRUE,"Elsevier BV","Control Engineering Practice","0967-0661","0967-0661",NA,"0967-0661","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000781819300004",NA,FALSE
"FZJ - ZB",2021,3982,"10.1126/sciadv.abi7291",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548",NA,"2375-2548","2375-2548",NA,TRUE,"35080983","PMC8791613","ut:000747329300005",NA,TRUE
"FZJ - ZB",2021,1680,"10.1111/1751-7915.13913",FALSE,"Wiley-Blackwell","Microbial Biotechnology","1751-7915","1751-7915","1751-7915","1751-7915","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34437751","PMC8601194","ut:000688662100001",NA,TRUE
"FZJ - ZB",2021,1600,"10.1002/open.202000267",FALSE,"Wiley-Blackwell","ChemistryOpen","2191-1363","2191-1363","2191-1363","2191-1363","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33594838","PMC7953475","ut:000618705500001",NA,TRUE
"FZJ - ZB",2021,4530,"10.1038/s41467-021-25389-7",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"34493719","PMC8423765","ut:000694655700016",NA,TRUE
"FZJ - ZB",2021,4530,"10.1038/s41467-021-25543-1",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"34493734","PMC8423788","ut:000694655700017",NA,TRUE
"FZJ - ZB",2021,1624.95,"10.1038/s41598-021-97940-x",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"34556704","PMC8460634","ut:000698791600068",NA,TRUE
"FZJ - ZB",2021,1624.95,"10.1038/s41598-021-96342-3",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"34413412","PMC8377093","ut:000686768700076",NA,TRUE
"FZJ - ZB",2021,1624.95,"10.1038/s41598-021-92995-2",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"34453063","PMC8397781","ut:000691009100022",NA,TRUE
"FZJ - ZB",2021,1624.95,"10.1038/s41598-021-95189-y",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"34349172","PMC8338997","ut:000684832300005",NA,TRUE
"FZJ - ZB",2021,1689.12,"10.1186/s12934-021-01663-7",FALSE,"Springer Nature","Microbial Cell Factories","1475-2859",NA,"1475-2859","1475-2859","https://creativecommons.org/licenses/by/4.0",TRUE,"34488765","PMC8419962","ut:000693256700003",NA,TRUE
"FZJ - ZB",2021,1689.12,"10.1186/s12934-021-01672-6",FALSE,"Springer Nature","Microbial Cell Factories","1475-2859",NA,"1475-2859","1475-2859","https://creativecommons.org/licenses/by/4.0",TRUE,"34592997","PMC8482599","ut:000702398500001",NA,TRUE
"FZJ - ZB",2021,2680,"10.1038/s42005-021-00682-5",FALSE,"Springer Nature","Communications Physics","2399-3650",NA,"2399-3650","2399-3650","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000684229200001",NA,TRUE
"FZJ - ZB",2021,2221,"10.7554/elife.68422",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X","2050-084X","http://creativecommons.org/licenses/by/4.0/",TRUE,"35049496","PMC8776256",NA,NA,TRUE
"FZJ - ZB",2021,1337,"10.1029/2021ea001790",FALSE,"American Geophysical Union (AGU)","Earth and Space Science","2333-5084","2333-5084","2333-5084","2333-5084","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,TRUE
"FZJ - ZB",2021,2780,"10.1016/j.ijhydene.2021.11.083",TRUE,"Elsevier BV","International Journal of Hydrogen Energy","0360-3199","0360-3199",NA,"0360-3199","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000744665400004",NA,FALSE
"FZJ - ZB",2021,2780,"10.1016/j.ijhydene.2021.11.068",TRUE,"Elsevier BV","International Journal of Hydrogen Energy","0360-3199","0360-3199",NA,"0360-3199","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000744665400003",NA,FALSE
"FZJ - ZB",2021,3278,"10.1021/acssuschemeng.1c05865",TRUE,"American Chemical Society (ACS)","ACS Sustainable Chemistry & Engineering","2168-0485","2168-0485","2168-0485","2168-0485","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000753972100008",NA,FALSE
"FZJ - ZB",2021,2198,"10.1103/physrevresearch.3.043155",FALSE,"American Physical Society (APS)","Physical Review Research","2643-1564",NA,"2643-1564","2643-1564","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"FZJ - ZB",2021,3276,"10.1021/acsami.1c17408",TRUE,"American Chemical Society (ACS)","ACS Applied Materials & Interfaces","1944-8244","1944-8244","1944-8252","1944-8244","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34813694",NA,"ut:000752970600044",NA,FALSE
"FZJ - ZB",2021,1740,"10.1016/j.atmosenv.2021.118842",TRUE,"Elsevier BV","Atmospheric Environment","1352-2310","1352-2310",NA,"1352-2310","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000780429300001",NA,FALSE
