institution;period;euro;doi;is_hybrid;opt_out
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s11614-020-00424-x;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s42520-020-00219-0;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00013-020-01475-y;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s11577-020-00724-w;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s11211-020-00351-y;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1140/epjst/e2019-900145-8;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1140/epjst/e2019-900135-3;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1140/epjst/e2019-900057-9;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00605-020-01419-2;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00020-019-2559-6;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00392-020-01717-7;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00404-020-05479-5;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00402-020-03339-0;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00404-019-05425-0;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1038/s41375-020-0890-1;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00441-020-03167-z;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00278-020-00462-6;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00395-020-0796-0;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1038/s41409-020-01170-0;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00278-020-00463-5;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00167-020-05887-9;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2020;2348.54;10.1007/s00402-020-03431-5;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2021;2612.73;10.3758/s13414-021-02264-7;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2021;2612.73;10.1007/s42520-021-00374-y;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2022;2611.17;10.1007/s10389-022-01711-5;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2022;2611.17;10.1007/s13204-022-02614-3;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2022;2611.17;10.1007/s00025-021-01567-3;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2022;2611.17;10.1007/s10961-022-09925-1;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2022;2611.17;10.1007/s00432-022-04224-6;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2022;2611.17;10.1007/s00784-021-04165-3;TRUE;TRUE
Friedrich-Schiller-Universität Jena;2022;2611.17;10.1007/s00108-022-01408-7;TRUE;TRUE
