"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s12540-022-01364-9",TRUE,"Springer Nature","Metals and Materials International","1598-9623","1598-9623","2005-4149","1598-9623","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s41358-022-00339-x",TRUE,"Springer Nature","Zeitschrift für Politikwissenschaft","1430-6387","1430-6387","2366-2638","1430-6387","https://creativecommons.org/licenses/by/4.0",TRUE,NA,"PMC9846655",NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s10494-023-00395-5",TRUE,"Springer Nature","Flow, Turbulence and Combustion","1386-6184","1386-6184","1573-1987","1386-6184","https://creativecommons.org/licenses/by/4.0",TRUE,"36714791","PMC9873399",NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s10010-023-00610-9",TRUE,"Springer Nature","Forschung im Ingenieurwesen","0015-7899","0015-7899","1434-0860","0015-7899","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1365/s13291-023-00266-y",TRUE,"Springer Nature","Jahresbericht der Deutschen Mathematiker-Vereinigung","0012-0456","0012-0456","1869-7135","0012-0456","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s00287-023-01524-0",TRUE,"Springer Nature","Informatik-Spektrum","0170-6012","0170-6012","1432-122X","0170-6012","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s11618-023-01143-1",TRUE,"Springer Nature","Zeitschrift für Erziehungswissenschaft","1434-663X","1434-663X","1862-5215","1434-663X","https://creativecommons.org/licenses/by/4.0",TRUE,"36788806","PMC9912220",NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s10013-023-00610-w",TRUE,"Springer Nature","Vietnam Journal of Mathematics","2305-221X","2305-221X","2305-2228","2305-221X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s11553-023-01015-w",TRUE,"Springer Nature","Prävention und Gesundheitsförderung","1861-6755","1861-6755","1861-6763","1861-6755","https://creativecommons.org/licenses/by/4.0",TRUE,NA,"PMC9910262",NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s00170-023-10973-6",TRUE,"Springer Nature","The International Journal of Advanced Manufacturing Technology","0268-3768","0268-3768","1433-3015","0268-3768","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s13385-023-00342-8",TRUE,"Springer Nature","European Actuarial Journal","2190-9733","2190-9733","2190-9741","2190-9733","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s41809-023-00118-2",TRUE,"Springer Nature","Journal of Cultural Cognitive Science","2520-100X","2520-100X","2520-1018","2520-100X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s00245-022-09952-2",TRUE,"Springer Nature","Applied Mathematics & Optimization","0095-4616","0095-4616","1432-0606","0095-4616","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s00204-023-03482-8",TRUE,"Springer Nature","Archives of Toxicology","0340-5761","0340-5761","1432-0738","0340-5761","https://creativecommons.org/licenses/by/4.0",TRUE,"36928417","PMC10110667",NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s10530-023-03034-2",TRUE,"Springer Nature","Biological Invasions","1387-3547","1387-3547","1573-1464","1387-3547","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s00004-023-00676-6",TRUE,"Springer Nature","Nexus Network Journal","1590-5896","1590-5896","1522-4600","1522-4600","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"RPTU Kaiserslautern-Landau",2023,2208.62,"10.1007/s00128-023-03708-6",TRUE,"Springer Nature","Bulletin of Environmental Contamination and Toxicology","0007-4861","0007-4861","1432-0800","0007-4861","https://creativecommons.org/licenses/by/4.0",TRUE,"36959482","PMC10036417",NA,NA,FALSE,"DEAL Springer Nature Germany"
