"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"IFW Dresden",2018,1151.81,"10.4155/tde-2017-0113",TRUE,"Future Science, LTD","Therapeutic Delivery","2041-5990","2041-5990","2041-6008","2041-5990",NA,TRUE,"29540126",NA,"ut:000430553900009",NA,FALSE
"IFW Dresden",2018,2651.16,"10.1016/j.mtener.2018.05.009",TRUE,"Elsevier BV","Materials Today Energy","2468-6069","2468-6069",NA,"2468-6069","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000443217900016",NA,FALSE
"IFW Dresden",2018,3850,"10.1038/s41467-018-04471-7",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"29849096","PMC5976654","ut:000433542100004",NA,TRUE
"IFW Dresden",2018,1741.57,"10.1103/physrevb.97.241108",TRUE,"American Physical Society (APS)","Physical Review B","2469-9950","2469-9950","2469-9969","2469-9950","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"IFW Dresden",2018,2917,"10.1002/admt.201700256",TRUE,"Wiley-Blackwell","Advanced Materials Technologies","2365-709X","2365-709X",NA,"2365-709X","http://onlinelibrary.wiley.com/termsAndConditions#vor",TRUE,NA,NA,"ut:000430164100006",NA,FALSE
"IFW Dresden",2018,3500,"10.1002/ente.201800163",TRUE,"Wiley-Blackwell","Energy Technology","2194-4288","2194-4288",NA,"2194-4288","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,"ut:000442209400003",NA,FALSE
"IFW Dresden",2018,1370,"10.1038/s41598-018-27428-8",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"29904111","PMC6002362","ut:000435338100062",NA,TRUE
"IFW Dresden",2018,3850,"10.1038/s41467-018-05456-2",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"30065263","PMC6068148","ut:000440280100001",NA,TRUE
"IFW Dresden",2018,1779.7,"10.1103/physrevmaterials.2.093405",TRUE,"American Physical Society (APS)","Physical Review Materials","2475-9953",NA,"2475-9953","2475-9953","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"IFW Dresden",2018,1135.2,"10.1039/c8ta06983b",TRUE,"Royal Society of Chemistry (RSC)","Journal of Materials Chemistry A","2050-7488","2050-7488","2050-7496","2050-7496","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,"ut:000448412700009",NA,FALSE
"IFW Dresden",2018,2850.95,"10.1039/c8ta07220e",TRUE,"Royal Society of Chemistry (RSC)","Journal of Materials Chemistry A","2050-7488","2050-7488","2050-7496","2050-7496","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,"ut:000451813300001",NA,FALSE
