"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Charles University",2021,8563.32,"10.1515/9783110698510",FALSE,"De Gruyter","Perspectives on the Self","978-3-11-069851-0",NA,"978-3-11-069851-0","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Charles University",2021,11348.18,"10.5040/9781839022760",FALSE,"The British Film Institute","Screen Industries in East-Central Europe","978-1-83902-273-9","978-1-83902-273-9","978-1-83902-275-3",NA,TRUE,FALSE
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
