"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"Charles University",2024,15037.95,"10.1017/9781009533829",FALSE,"Cambridge University Press","Aristotle on the Nature and Causes of Perception","978-1-009-53382-9","978-1-009-53381-2","978-1-009-53382-9","https://www.cambridge.org/core/terms",TRUE,FALSE
"Charles University",2024,15125,"10.1163/9789004703544",FALSE,"Brill","Aristotle reads Hippocrates","978-90-04-70354-4","978-90-04-70353-7","978-90-04-70354-4",NA,TRUE,TRUE
"Charles University",2024,7260,"10.4324/9781003485438",FALSE,"Routledge","Democracy and Media in Europe","978-1-003-48543-8",NA,"978-1-003-48543-8","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,TRUE
