"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","url"
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.99.074011","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.99.094008","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.99.095015","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevLett.122.222503","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.100.054025","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.100.066030","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.100.054038","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.100.082004","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevLett.123.251103","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevLett.122.081803","TRUE",,,,
"Technische Universität München",2019,2180.36,"10.1103/PhysRevD.99.014017","TRUE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.nuclphysb.2018.12.024","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.nuclphysb.2019.01.013","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.physletb.2019.03.030","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.physletb.2019.03.066","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.nuclphysb.2019.114737","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.physletb.2019.02.013","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.physletb.2019.04.016","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1016/j.physletb.2019.04.065","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1155/2019/8091865","TRUE",,,,
"Technische Universität München",2019,1008.14,"10.5506/APhysPolB.50.121","TRUE",,,,
"Technische Universität München",2019,1008.14,"10.1007/JHEP01(2019)055","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1007/JHEP04(2019)130","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1140/epjc/s10052-019-6977-z","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1140/epjc/s10052-019-7151-3","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1140/epjc/s10052-019-7152-2","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1007/JHEP06(2019)033","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1140/epjc/s10052-019-7320-4","FALSE",,,,
"Technische Universität München",2019,1008.14,"10.1140/epjc/s10052-019-7376-1","FALSE",,,,
