"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Freiburg U",2022,8330,"10.1007/978-3-658-38154-7",FALSE,"Springer Fachmedien Wiesbaden","Obstructions in Security-Aware Business Processes","978-3-658-38153-0","978-3-658-38153-0","978-3-658-38154-7","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"Freiburg U",2022,6520,"10.5771/9783748909576",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Die Aneignung von Bildern","978-3-7489-0957-6","978-3-7489-0957-6",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6520,"10.5771/9783748909620",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Reichweite und Rechtfertigung des einfachen Lichtbildschutzes gem. § 72 UrhG","978-3-7489-0962-0","978-3-7489-0962-0",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6520,"10.5771/9783748909699",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Identitätsverwaltung in IKT-Systemen","978-3-7489-0969-9","978-3-7489-0969-9",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6520,"10.5771/9783956507700",FALSE,"Ergon – ein Verlag in der Nomos Verlagsgesellschaft","Reisetagebuch eines Phänomenologen","978-3-95650-770-0","978-3-95650-770-0",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748923169",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Legitimität, Sicherheit, Autonomie","978-3-7489-2316-9","978-3-7489-2316-9",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748922650",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Satire vor Gericht","978-3-7489-2265-0","978-3-7489-2265-0",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748921134",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","East Meets West","978-3-7489-2113-4","978-3-7489-2113-4",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748924227",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Resilience Engineering","978-3-7489-2422-7","978-3-7489-2422-7",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748925163",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Strafrecht gegen Korruption im Sport?","978-3-7489-2516-3","978-3-7489-2516-3",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748924821",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Scrip Dividends","978-3-7489-2482-1","978-3-7489-2482-1",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Freiburg U",2022,6902,"10.5771/9783748926894",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Recht- und zweckmäßiges Handeln des Geschäftsleiters bei der Abschlusserstellung","978-3-7489-2689-4","978-3-7489-2689-4",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748927693",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Der Schutz personenbezogener Daten im Strafverfahren","978-3-7489-2769-3","978-3-7489-2769-3",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783968218106",FALSE,"Rombach Wissenschaft – ein Verlag in der Nomos Verlagsgesellschaft","Franz Liszt under the Light of Progress","978-3-96821-810-6","978-3-96821-810-6",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748927716",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Der stille Kommanditist in der Publikums-KG","978-3-7489-2771-6","978-3-7489-2771-6",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748927303",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Gemeinsame Verantwortlichkeit unter der DSGVO","978-3-7489-2730-3","978-3-7489-2730-3",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748912453",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Kreative Maschinen und Urheberrecht","978-3-7489-1245-3","978-3-7489-1245-3",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783748912477",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Die Kulanz in der Schadensversicherung","978-3-7489-1247-7","978-3-7489-1247-7",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Freiburg U",2022,6902,"10.5771/9783748927112",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Maßstäbe demokratischer Legitimation","978-3-7489-2711-2","978-3-7489-2711-2",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
"Freiburg U",2022,6902,"10.5771/9783956508424",FALSE,"Ergon","„Ich habe nur eine Zeit, die Weltzeit.“","978-3-95650-842-4","978-3-95650-842-4",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,TRUE
