"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Freiburg U",2011,2376.49,"10.1371/journal.pcbi.1001104",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","http://creativecommons.org/licenses/by/4.0/",TRUE,"21437238","PMC3060104",NA,NA,TRUE
"Freiburg U",2011,1260,"10.1186/1477-7525-8-100",FALSE,"Springer Science + Business Media","Health and Quality of Life Outcomes","1477-7525","1477-7525",NA,NA,TRUE,"20840774","PMC2949817",NA,NA,TRUE
"Freiburg U",2011,998.4,"10.1371/journal.pone.0013001",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"20957036","PMC2948502",NA,NA,TRUE
"Freiburg U",2011,350,"10.1155/2011/860169",FALSE,"Hindawi Publishing Corporation","Journal of Obesity","2090-0708","2090-0708","2090-0716","http://creativecommons.org/licenses/by/3.0/",TRUE,"21461399","PMC3065014",NA,NA,TRUE
"Freiburg U",2011,1336.33,"10.1364/OE.19.002347",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"21369053",NA,NA,NA,FALSE
"Freiburg U",2011,937.44,NA,FALSE,"Interciencia Association","Interciencia","0378-1844","0378-1844",NA,NA,FALSE,NA,NA,NA,"http://www.interciencia.org/v36_04/272.pdf",FALSE
"Freiburg U",2011,1290,"10.1186/1478-811X-9-6",FALSE,"Springer Science + Business Media","Cell Communication and Signaling","1478-811X","1478-811X",NA,NA,TRUE,"21396111","PMC3061960",NA,NA,TRUE
"Freiburg U",2011,961.5,"10.1186/1471-2431-11-27",FALSE,"Springer Science + Business Media","BMC Pediatrics","1471-2431",NA,"1471-2431","http://www.springer.com/tdm",TRUE,"21477335","PMC3084157",NA,NA,TRUE
"Freiburg U",2011,350,"10.1155/2011/765473",FALSE,"Hindawi Publishing Corporation","Journal of Obesity","2090-0708","2090-0708","2090-0716","http://creativecommons.org/licenses/by/3.0/",TRUE,"21274277","PMC3022212",NA,NA,TRUE
"Freiburg U",2011,1198.94,"10.1364/OE.19.009434",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"21643201",NA,NA,NA,FALSE
"Freiburg U",2011,621.18,"10.5194/hess-15-3461-2011",FALSE,"Copernicus GmbH","Hydrology and Earth System Sciences","1607-7938",NA,"1607-7938",NA,TRUE,NA,NA,NA,NA,TRUE
"Freiburg U",2011,1928,"10.1371/journal.pcbi.1002059",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","http://creativecommons.org/licenses/by/4.0/",TRUE,"21625580","PMC3098224",NA,NA,TRUE
"Freiburg U",2011,1200,"10.3389/fncom.2011.00032",FALSE,"Frontiers Media SA","Frontiers in Computational Neuroscience","1662-5188",NA,"1662-5188",NA,TRUE,"21779241","PMC3133837",NA,NA,TRUE
"Freiburg U",2011,1315,"10.1186/1478-811X-9-17",FALSE,"Springer Science + Business Media","Cell Communication and Signaling","1478-811X","1478-811X",NA,NA,TRUE,"21752278","PMC3163222",NA,NA,TRUE
"Freiburg U",2011,1280,"10.3389/fpsyg.2011.00231",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"21960982","PMC3178231",NA,NA,TRUE
"Freiburg U",2011,1024.8,"10.1186/1750-0680-6-4",FALSE,"Springer Science + Business Media","Carbon Balance and Management","1750-0680","1750-0680",NA,NA,TRUE,"21849036","PMC3169451",NA,NA,TRUE
"Freiburg U",2011,1510.01,"10.1364/OE.19.017283",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"21935092",NA,NA,NA,FALSE
"Freiburg U",2011,720.15,"10.1155/2012/484812",FALSE,"Hindawi Publishing Corporation","Mathematical Problems in Engineering","1024-123X","1024-123X","1563-5147","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Freiburg U",2011,1530.58,"10.1364/OE.19.021627",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"22109012",NA,NA,NA,FALSE
"Freiburg U",2011,1385,"10.1186/1471-2105-12-456",FALSE,"Springer Science + Business Media","BMC Bioinformatics","1471-2105","1471-2105",NA,NA,TRUE,"22115278","PMC3280341",NA,NA,TRUE
"Freiburg U",2011,1243.14,"10.1364/OE.19.018584",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"21935227",NA,NA,NA,FALSE
"Freiburg U",2011,828.24,"10.5194/hess-16-631-2012",FALSE,"Copernicus GmbH","Hydrology and Earth System Sciences","1607-7938",NA,"1607-7938",NA,TRUE,NA,NA,NA,NA,TRUE
"Freiburg U",2011,1142.4,"10.3389/fnsys.2011.00086",FALSE,"Frontiers Media SA","Frontiers in Systems Neuroscience","1662-5137",NA,"1662-5137",NA,TRUE,"22028684","PMC3199726",NA,NA,TRUE
"Freiburg U",2011,1142.4,"10.3389/fncom.2011.00059",FALSE,"Frontiers Media SA","Frontiers in Computational Neuroscience","1662-5188",NA,"1662-5188",NA,TRUE,"22207844","PMC3245521",NA,NA,TRUE
"Freiburg U",2011,2012.3,"10.1371/journal.pcbi.1002254",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","http://creativecommons.org/licenses/by/4.0/",TRUE,"22125480","PMC3219620",NA,NA,TRUE
