"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Freiburg U",2013,286.67,"10.3390/f4010085",FALSE,"MDPI AG","Forests","1999-4907",NA,"1999-4907",NA,TRUE,NA,NA,NA,NA,TRUE
"Freiburg U",2013,290.26,"10.3390/f4010106",FALSE,"MDPI AG","Forests","1999-4907",NA,"1999-4907",NA,TRUE,NA,NA,NA,NA,TRUE
"Freiburg U",2013,947.17,"10.5751/ES-05590-180236",FALSE,"Resilience Alliance, Inc.","Ecology and Society","1708-3087","1708-3087",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"Freiburg U",2013,1518.44,"10.5194/hessd-10-2835-2013",FALSE,"Copernicus GmbH","Hydrology and Earth System Sciences Discussions","1812-2116",NA,"1812-2116",NA,TRUE,NA,NA,NA,NA,TRUE
"Freiburg U",2013,463.49,"10.4236/mps.2013.32015",FALSE,"Scientific Research Publishing, Inc,","Modern Plastic Surgery","2164-5213","2164-5213","2164-5280","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Freiburg U",2013,1103.36,"10.1371/journal.pone.0056333",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23418554","PMC3572034",NA,NA,TRUE
"Freiburg U",2013,1125.72,"10.1371/journal.pone.0056470",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23441196","PMC3575380",NA,NA,TRUE
"Freiburg U",2013,1133.22,"10.1371/journal.pone.0060672",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23593279","PMC3620383",NA,NA,TRUE
"Freiburg U",2013,2120.19,"10.1371/journal.pgen.1003346",FALSE,"Public Library of Science (PLoS)","PLOS Genetics","1553-7404",NA,"1553-7404","http://creativecommons.org/licenses/by/4.0/",TRUE,"23516373","PMC3597513",NA,NA,TRUE
"Freiburg U",2013,935.91,"10.1371/journal.pone.0053240",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23382840","PMC3561400",NA,NA,TRUE
"Freiburg U",2013,1142.4,"10.3389/fncir.2013.00074",FALSE,"Frontiers Media SA","Frontiers in Neural Circuits","1662-5110",NA,"1662-5110",NA,TRUE,"23630469","PMC3632786",NA,NA,TRUE
"Freiburg U",2013,1134.34,"10.1371/journal.pone.0057078",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23437316","PMC3577791",NA,NA,TRUE
"Freiburg U",2013,684.25,"10.3389/fnins.2013.00083",FALSE,"Frontiers Media SA","Frontiers in Neuroscience","1662-453X",NA,"1662-453X",NA,TRUE,"23734094","PMC3661945",NA,NA,TRUE
