institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;url
Catholic University of Eichstätt-Ingolstadt;2018;2142.00;10.1186/s13063-018-2618-3;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2018;744.00;10.1080/02673843.2018.1548361;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2019;744.00;10.1080/02673843.2018.1548361;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2019;1818.80;10.3390/su11133588;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2019;2433.55;10.1186/s12889-019-7263-6;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2019;2076.55;10.1186/s12888-018-1996-0;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2019;2142.00;10.1186/s13034-019-0282-3;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2019;2142.00;10.1186/s13034-019-0268-1;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020; 1839.37;10.3390/su11246947;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;357.00;;;Regener;conflict & communication online;1618-0747;https://regener-online.de/journalcco/2020/pdf/strubel2020.pdf
Catholic University of Eichstätt-Ingolstadt;2020;1883.45;10.3390/su12031120;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;2641.32;10.1127/jgeomorphology/2020/0658;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;476.00;10.1515/opli-2020-0012;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;1740.00;10.1080/20008198.2019.1694348;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;2732.34;10.2196/16148;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;2433.55;10.1186/s13034-020-00320-y;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;1009.20;10.16910/jemr.13.4.4;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;2369.76;10.3390/rs12162533;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;3082.10;10.1016/j.neuroimage.2020.116963;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;1682.00;10.1080/20008198.2020.1837531;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;1741.13;10.3390/w12123375;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;1934.59;10.3390/su122410488;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;1934.59;10.3390/su122410612;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;329.80;10.1177/0308518X20934816;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2020;1130.50;10.1016/j.jretai.2020.05.002;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2527.94;10.3390/ijerph18020734;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1725.50;10.1080/20008198.2021.1995265;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1725.50;10.1080/20008198.2021.1929024;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2836.19;10.3389/fpsyg.2020.620987;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1686.33;10.1371/journal.pone.0246069;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2102.73;10.5194/nhess-21-1159-2021;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2226.48;10.3389/fpsyt.2021.534664;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;850.00;10.1556/2006.2020.00100;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;3439.10;10.1016/j.neuroimage.2021.117888;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1974.39;10.3390/ijerph18136803;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2001.12;10.3390/atmos12080974;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1850.99;10.3390/ijerph18179377;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1180.34;10.3390/jcm10214974;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1834.90;10.3390/su132112143;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2766.75;10.5194/tc-15-5345-2021;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2038.77;10.3390/su14020821;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2938.46;10.3389/fpsyg.2021.668800;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;533.44;10.1097/PR9.0000000000000961;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;3125.96;10.3389/fnhum.2021.706926;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;2296.70;10.1016/j.ejor.2020.12.033;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1894.48;10.1186/s12955-021-01716-w;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2021;1894.48;10.1186/s12955-021-01701-3;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2022;2682.59;10.3390/ijerph19063415 ;FALSE;;;;
Catholic University of Eichstätt-Ingolstadt;2022;2146.08;10.3390/f13030424 ;FALSE;;;;
