"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Lund University",2023,8486.19,"10.1007/978-3-031-31479-7",FALSE,"Springer International Publishing","Empty Innovation","978-3-031-31478-0","978-3-031-31478-0","978-3-031-31479-7","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"Lund University",2023,4942.04,"10.1007/978-3-031-33122-0",FALSE,"Springer International Publishing","Nordic Perspectives on the Discourse of Things","978-3-031-33121-3","978-3-031-33121-3","978-3-031-33122-0","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,16033.79,"10.1007/978-3-031-33246-3",FALSE,"Springer International Publishing","The Future of Consumption","978-3-031-33245-6","978-3-031-33245-6","978-3-031-33246-3","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,7272.29,"10.1007/978-3-031-36283-5",FALSE,"Springer International Publishing","Music and the Cultural Production of Scale","978-3-031-36282-8","978-3-031-36282-8","978-3-031-36283-5","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,13362.88,"10.1007/978-3-031-40150-3",FALSE,"Springer International Publishing","Civil Society Elites","978-3-031-40149-7","978-3-031-40149-7","978-3-031-40150-3","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,16876.42,"10.1007/978-3-031-46301-3",FALSE,"Springer International Publishing","Children in Custody Disputes","978-3-031-46300-6","978-3-031-46300-6","978-3-031-46301-3","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,16876.42,"10.1007/978-3-031-46637-3",FALSE,"Springer International Publishing","Transformations of European Welfare States and Social Rights","978-3-031-46636-6","978-3-031-46636-6","978-3-031-46637-3","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,16346.38,"10.1007/978-3-031-48799-6",FALSE,"Springer International Publishing","Making Universities Matter","978-3-031-48798-9","978-3-031-48798-9","978-3-031-48799-6","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,14592.13,"10.1007/978-3-031-52334-2",FALSE,"Springer International Publishing","Conviviality in Burgaz","978-3-031-52333-5","978-3-031-52333-5","978-3-031-52334-2","https://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2023,16940.76,"10.1093/oso/9780192888044.001.0001",FALSE,"Oxford University PressOxford","Positive Obligations under the European Convention on Human Rights",NA,NA,"978-0-19-198215-6","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Lund University",2023,9979.92,"10.1108/s1876-066x202337",FALSE,"Emerald Publishing Limited","Creating a Sustainable Competitive Position: Ethical Challenges for International Firms","978-1-80455-252-0","978-1-80455-252-0","978-1-80455-249-0","http://www.emeraldinsight.com/page/tdm",TRUE,FALSE
"Lund University",2023,9818.43,"10.1163/9789004540699",FALSE,"Brill","Greek Inscriptions on the East Bank","978-90-04-54069-9","978-90-04-54068-2","978-90-04-54069-9",NA,TRUE,FALSE
"Lund University",2023,16017,"10.1201/9781032616681",FALSE,"CRC Press","Designing Sustainable Working Lives and Environments","978-1-032-61668-1",NA,"978-1-032-61668-1","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2023,6290.49,"10.3167/9781785331428",FALSE,"Berghahn Books","SWEDEN AFTER NAZISM","978-1-78533-142-8","978-1-78533-142-8",NA,NA,TRUE,FALSE
"Lund University",2023,1464.44,"10.3726/978-3-653-03542-1",TRUE,"Peter Lang","Chopin","978-3-653-03542-1",NA,"978-3-653-03542-1",NA,TRUE,FALSE
"Lund University",2023,1464.44,"10.3726/978-3-653-05592-4",TRUE,"Peter Lang","Questioning Schenkerism","978-3-653-96680-0",NA,"978-3-653-96680-0",NA,TRUE,FALSE
"Lund University",2023,9102.3,"10.3726/b21847",FALSE,"Peter Lang Verlag","Nationalisation of the Sacred","978-1-4331-9742-0",NA,"978-1-4331-9742-0",NA,TRUE,FALSE
"Lund University",2023,12077.08,"10.4324/9781003121947",FALSE,"Routledge","Targeting in International Law","978-1-003-12194-7",NA,"978-1-003-12194-7",NA,TRUE,FALSE
"Lund University",2023,11060.02,"10.4324/9781003402688",FALSE,"Routledge","Creative Work","978-1-003-40268-8",NA,"978-1-003-40268-8","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2023,5894.98,"10.4324/9781032647463",FALSE,"Routledge","What To Do About Conspiracy Theories?","978-1-032-64746-3",NA,"978-1-032-64746-3","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2023,12587.99,"10.7765/9789198740417",FALSE,"Manchester University Press","Religious Enlightenment in the eighteenth-century Nordic countries","978-91-987404-1-7","978-91-987404-1-7",NA,NA,TRUE,FALSE
"Lund University",2023,10922.76,"10.2307/jj.4331928",FALSE,"Boydell & Brewer Ltd","Rethinking the Public Fetus","978-1-80543-140-4","978-1-64825-071-2","978-1-80543-140-4",NA,TRUE,FALSE
"Lund University",2023,9138.53,NA,FALSE,"Edinburgh University Press","The Integrity of the Qur'an","978-1-4744-6223-5",NA,NA,NA,FALSE,FALSE
"Lund University",2023,15946.08,NA,FALSE,"SpringerNature","The Political Economy of Central Asian Law: A Law and Society Analysis","978-3-031-55341-7",NA,NA,NA,FALSE,FALSE
"Lund University",2023,13372.35,"10.36019/9781978831230",FALSE,"Rutgers University Press","Intoxication","978-1-9788-3123-0",NA,"978-1-9788-3123-0",NA,TRUE,FALSE
"Lund University",2023,14336.12,NA,FALSE,"Oxford University Press (OUP)","Urban Lives","978-0-19-776109-0",NA,NA,NA,FALSE,FALSE
"Lund University",2023,13713.32,NA,FALSE,"Oxford University Press (OUP)","Waste as a Critique","978-0-19-890707-7",NA,NA,NA,FALSE,FALSE
