"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"TU Bergakademie Freiberg",2022,4570,"10.1007/s11665-022-07676-6",TRUE,"Springer Nature","Journal of Materials Engineering and Performance","1059-9495","1059-9495","1544-1024","1059-9495","https://www.springernature.com/gp/researchers/text-and-data-mining",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"TU Bergakademie Freiberg",2022,4570,"10.1007/s40194-022-01353-x",TRUE,"Springer Nature","Welding in the World","0043-2288","0043-2288","1878-6669","0043-2288","https://www.springer.com/tdm",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
