institution,institution_ror,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_invoice_id,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00112-022-01568-8,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00481-022-00714-w,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00405-022-07558-6,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s11258-022-01257-2,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00066-022-01959-6,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s11212-022-09491-0,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00292-022-01124-x,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00418-021-02070-0,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s10657-022-09727-8,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00259-022-05762-4,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00115-021-01258-y,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00406-022-01400-0,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00345-022-04017-z,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00417-022-05557-1,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00787-022-02062-y,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s10608-022-10290-4,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00005-022-00644-x,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00572-022-01076-3,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00012-022-00774-5,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00278-022-00590-1,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00103-022-03489-z,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s10107-022-01800-z,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00591-022-00317-y,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00277-022-04771-5,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s40753-022-00167-y,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s40822-022-00199-4,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00101-022-01118-7,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s11757-022-00710-2,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s10113-022-01955-7,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1038/s41418-022-01005-z,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00262-022-03166-9,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00101-022-01120-z,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marburg U,https://ror.org/01rdrb571,2022,4371.11,10.1007/s00106-021-01128-8,TRUE,journal article,sn2020deal,01rdrb571_sn2020deal_2021_2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
