"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"Dortmund TU",2024,1178.73,"10.1186/s12544-024-00633-5",FALSE,FALSE,"Springer Nature","European Transport Research Review","1866-8887",NA,"1866-8887","1866-8887","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1585.87,"10.1186/s13321-024-00807-2",FALSE,FALSE,"Springer Nature","Journal of Cheminformatics","1758-2946",NA,"1758-2946","1758-2946","https://creativecommons.org/licenses/by/4.0",TRUE,"38326906","PMC10851519",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,5192.32,"10.1038/s41467-023-44376-8",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38167404","PMC10761696",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,5374.05,"10.1038/s41467-024-46038-9",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38418459","PMC10901777",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1927.71,"10.1038/s41597-024-03137-y",FALSE,FALSE,"Springer Nature","Scientific Data","2052-4463",NA,"2052-4463","2052-4463","https://creativecommons.org/licenses/by/4.0",TRUE,"38555295","PMC10981655",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,5374.05,"10.1038/s41467-024-46951-z",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38570537","PMC10991553",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1200.48,"10.1186/s13640-024-00623-6",FALSE,FALSE,"Springer Nature","EURASIP Journal on Image and Video Processing","1687-5281",NA,"1687-5281","1687-5176","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,832.8,"10.1007/s43621-024-00247-w",FALSE,FALSE,"Springer Nature","Discover Sustainability","2662-9984",NA,"2662-9984","2662-9984","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,5374.05,"10.1038/s41467-024-48703-5",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38789474","PMC11126584",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,2811.76,"10.1038/s41540-024-00382-0",FALSE,FALSE,"Springer Nature","npj Systems Biology and Applications","2056-7189",NA,"2056-7189","2056-7189","https://creativecommons.org/licenses/by/4.0",TRUE,"38821949","PMC11143246",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1793.73,"10.1186/s12911-024-02474-7",FALSE,FALSE,"Springer Nature","BMC Medical Informatics and Decision Making","1472-6947",NA,"1472-6947","1472-6947","https://creativecommons.org/licenses/by/4.0",TRUE,"38481262","PMC10936042",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1927.71,"10.1038/s41598-024-64518-2",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38871829",NA,NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,NA,"10.1038/s41598-024-68090-7",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"39068221","PMC11283489",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,2730.64,"10.1186/s12916-024-03671-x",FALSE,FALSE,"Springer Nature","BMC Medicine","1741-7015",NA,"1741-7015","1741-7015","https://creativecommons.org/licenses/by/4.0",TRUE,"39379960","PMC11462731",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1927.71,"10.1038/s41598-024-77806-8",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"39500992","PMC11538547",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1927.71,"10.1038/s41598-024-75490-2",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"39468134","PMC11519956",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1927.71,"10.1038/s41598-024-78734-3",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"39528638","PMC11555313",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,2028.85,"10.1186/s13068-024-02586-2",FALSE,FALSE,"Springer Nature","Biotechnology for Biofuels and Bioproducts","2731-3654",NA,"2731-3654","2731-3654","https://creativecommons.org/licenses/by/4.0",TRUE,"39633477","PMC11616333",NA,NA,TRUE,"sn2024deal","01k97gp34_sn2024deal_2024"
"Dortmund TU",2024,1032.55,"10.1016/j.aime.2024.100139",FALSE,FALSE,"Elsevier BV","Advances in Industrial and Manufacturing Engineering","2666-9129","2666-9129",NA,"2666-9129","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,821.76,"10.1016/j.trip.2024.101077",FALSE,FALSE,"Elsevier BV","Transportation Research Interdisciplinary Perspectives","2590-1982","2590-1982",NA,"2590-1982","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,2653.6,"10.1016/j.mec.2024.e00241",FALSE,FALSE,"Elsevier BV","Metabolic Engineering Communications","2214-0301","2214-0301",NA,"2214-0301","http://creativecommons.org/licenses/by/4.0/",TRUE,"39021639","PMC11252243",NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,2456.72,"10.1016/j.matdes.2024.112889",FALSE,FALSE,"Elsevier BV","Materials & Design","0264-1275","0264-1275",NA,"0264-1275","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,2602.24,"10.1016/j.ijepes.2024.110283",FALSE,FALSE,"Elsevier BV","International Journal of Electrical Power & Energy Systems","0142-0615","0142-0615",NA,"0142-0615","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,1951.68,"10.1016/j.zemedi.2024.09.002",FALSE,FALSE,"Elsevier BV","Zeitschrift für Medizinische Physik","0939-3889","0939-3889",NA,"0939-3889","http://creativecommons.org/licenses/by/4.0/",TRUE,"39414456","PMC12901512",NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,2542.32,"10.1016/j.matdes.2024.113412",FALSE,FALSE,"Elsevier BV","Materials & Design","0264-1275","0264-1275",NA,"0264-1275","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,1977.36,"10.1016/j.ejps.2024.106954",FALSE,FALSE,"Elsevier BV","European Journal of Pharmaceutical Sciences","0928-0987","0928-0987",NA,"0928-0987","http://creativecommons.org/licenses/by/4.0/",TRUE,"39489188",NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,1206.96,"10.1016/j.jmrt.2024.10.228",FALSE,FALSE,"Elsevier BV","Journal of Materials Research and Technology","2238-7854","2238-7854",NA,"2238-7854","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
"Dortmund TU",2024,1048.6,"10.1016/j.rcradv.2024.200235",FALSE,FALSE,"Elsevier BV","Resources, Conservation & Recycling Advances","2667-3789","2667-3789",NA,"2667-3789","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01k97gp34_els2023deal_2024"
