"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Dortmund TU",2015,1634.92,"10.3390/ma8063012",FALSE,"MDPI AG","Materials","1996-1944",NA,"1996-1944",NA,TRUE,NA,NA,NA,NA,TRUE
"Dortmund TU",2015,4403,"10.1038/ncomms8349",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723",NA,TRUE,"26076946","PMC4490580",NA,NA,TRUE
"Dortmund TU",2015,1527.25,"10.3390/s150100214",FALSE,"MDPI AG","Sensors","1424-8220",NA,"1424-8220",NA,TRUE,"25609043","PMC4327015",NA,NA,TRUE
"Dortmund TU",2015,1504.78,"10.3389/fmicb.2015.01042",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,"1664-302X",NA,TRUE,"26483771","PMC4589675",NA,NA,TRUE
"Dortmund TU",2015,1568.91,"10.3389/fpsyg.2015.01623",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26539152","PMC4611085",NA,NA,TRUE
"Dortmund TU",2015,2029.28,"10.3389/fnins.2015.00341",FALSE,"Frontiers Media SA","Frontiers in Neuroscience","1662-453X",NA,"1662-453X",NA,TRUE,"26483623","PMC4586946",NA,NA,TRUE
"Dortmund TU",2015,972.94,"10.3390/mi6121459",FALSE,"MDPI AG","Micromachines","2072-666X",NA,"2072-666X",NA,TRUE,NA,NA,NA,NA,TRUE
"Dortmund TU",2015,1641.82,"10.1371/journal.pone.0144981",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"26701782","PMC4689373",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015018757",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26594529","PMC4645043",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015018149",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26594527","PMC4645014",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015016965",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26594462","PMC4647413",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015016813",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26594453","PMC4647418",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015010221",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26279895","PMC4518957",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015009160",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26090151","PMC4459299",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015008713",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26090183","PMC4459354",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015008105",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"25995881","PMC4420053",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015022707",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26870476","PMC4719957",NA,NA,TRUE
"Dortmund TU",2015,174.7,"10.1107/S2056989015020307",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26870519","PMC4719872",NA,NA,TRUE
"Dortmund TU",2015,1142.4,"10.3389/fpsyg.2015.01994",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26779096","PMC4705295",NA,NA,TRUE
"Dortmund TU",2015,1581.33,"10.1016/j.jal.2015.03.006",TRUE,"Elsevier BV","Journal of Applied Logic","15708683","15708683",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,NA,NA,NA,NA,FALSE
