"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Delft University of Technology",2015,NA,"10.1007/s10489-015-0651-4",TRUE,"Springer Nature","Applied Intelligence","0924-669X","0924-669X","1573-7497",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00247-015-3307-y",TRUE,"Springer Nature","Pediatric Radiology","0301-0449","0301-0449","1432-1998",NA,TRUE,"25820411","PMC4526590",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s00270-015-1060-0",TRUE,"Springer Nature","CardioVascular and Interventional Radiology","0174-1551","0174-1551","1432-086X","http://creativecommons.org/licenses/by/4.0",TRUE,"25772399","PMC4565858",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s10111-015-0329-z",TRUE,"Springer Nature","Cognition, Technology & Work","1435-5558","1435-5558","1435-5566",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s00330-015-3624-4",TRUE,"Springer Nature","European Radiology","0938-7994","0938-7994","1432-1084",NA,TRUE,"25773936","PMC4457910",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s11116-015-9585-2",TRUE,"Springer Nature","Transportation","0049-4488","0049-4488","1572-9435","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s12311-015-0654-z",TRUE,"Springer Nature","The Cerebellum","1473-4222","1473-4222","1473-4230",NA,TRUE,"25735968","PMC4612334",NA,NA,FALSE
"Erasmus University",2015,NA,"10.1007/s10648-015-9300-z",TRUE,"Springer Nature","Educational Psychology Review","1040-726X","1040-726X","1573-336X",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s00192-015-2627-7",TRUE,"Springer Nature","International Urogynecology Journal","0937-3462","0937-3462","1433-3023",NA,TRUE,"25752467","PMC4486111",NA,NA,FALSE
"University Medical Center Utrecht",2015,NA,"10.1007/s00330-014-3495-0",TRUE,"Springer Nature","European Radiology","0938-7994","0938-7994","1432-1084",NA,TRUE,"25773934","PMC4419189",NA,NA,FALSE
"Eindhoven University of Technology",2015,NA,"10.1007/s00186-015-0497-x",TRUE,"Springer Nature","Mathematical Methods of Operations Research","1432-2994","1432-2994","1432-5217",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Amsterdam",2015,NA,"10.1007/s10926-015-9573-6",TRUE,"Springer Nature","Journal of Occupational Rehabilitation","1053-0487","1053-0487","1573-3688",NA,TRUE,"25757724","PMC4540756",NA,NA,FALSE
"Radboud University",2015,NA,"10.1007/s11205-015-0933-6",TRUE,"Springer Nature","Social Indicators Research","0303-8300","0303-8300","1573-0921",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s10336-015-1180-y",TRUE,"Springer Nature","Journal of Ornithology","2193-7192","2193-7192","2193-7206",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Groningen",2015,NA,"10.1007/s11031-015-9488-8",TRUE,"Springer Nature","Motivation and Emotion","0146-7239","0146-7239","1573-6644",NA,TRUE,"26380533","PMC4565885",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s00401-015-1404-5",TRUE,"Springer Nature","Acta Neuropathologica","0001-6322","0001-6322","1432-0533",NA,TRUE,"25772973","PMC4405335",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s10806-015-9542-2",TRUE,"Springer Nature","Journal of Agricultural and Environmental Ethics","1187-7863","1187-7863","1573-322X",NA,TRUE,NA,NA,NA,NA,FALSE
"Maastricht University Medical Center (UMC+)",2015,NA,"10.1007/s00330-015-3695-2",TRUE,"Springer Nature","European Radiology","0938-7994","0938-7994","1432-1084",NA,TRUE,"25813015","PMC4562003",NA,NA,FALSE

"Wageningen University",2015,NA,"10.1007/s10750-015-2237-x",TRUE,"Springer Nature","Hydrobiologia","0018-8158","0018-8158","1573-5117",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus University",2015,NA,"10.1007/s10198-015-0681-1",TRUE,"Springer Nature","The European Journal of Health Economics","1618-7598","1618-7598","1618-7601",NA,TRUE,"25820635","PMC4805725",NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s10609-015-9255-2",TRUE,"Springer Nature","Criminal Law Forum","1046-8374","1046-8374","1572-9850",NA,TRUE,NA,NA,NA,NA,FALSE
"Maastricht University Medical Center (UMC+)",2015,NA,"10.1007/s40134-015-0097-9",TRUE,"Springer Nature","Current Radiology Reports","2167-4825",NA,"2167-4825",NA,TRUE,"25815242","PMC4363523",NA,NA,FALSE
"Radboud University",2015,NA,"10.1007/s10584-015-1344-z",TRUE,"Springer Nature","Climatic Change","0165-0009","0165-0009","1573-1480",NA,TRUE,NA,NA,NA,NA,FALSE
"Maastricht University Medical Center (UMC+)",2015,NA,"10.1007/s00270-015-1068-5",TRUE,"Springer Nature","CardioVascular and Interventional Radiology","0174-1551","0174-1551","1432-086X","http://creativecommons.org/licenses/by/4.0",TRUE,"25772400","PMC4565871",NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.1007/s00259-015-3021-x",TRUE,"Springer Nature","European Journal of Nuclear Medicine and Molecular Imaging","1619-7070","1619-7070","1619-7089",NA,TRUE,"25771904","PMC4424274",NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s10649-015-9595-1",TRUE,"Springer Nature","Educational Studies in Mathematics","0013-1954","0013-1954","1573-0816",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s10545-015-9823-y",TRUE,"Springer Nature","Journal of Inherited Metabolic Disease","0141-8955","0141-8955","1573-2665",NA,TRUE,"25735936","PMC4432107",NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s12571-015-0430-4",TRUE,"Springer Nature","Food Security","1876-4517","1876-4517","1876-4525",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University",2015,NA,"10.1007/s11115-015-0303-5",TRUE,"Springer Nature","Public Organization Review","1566-7170","1566-7170","1573-7098","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Maastricht University",2015,NA,"10.1007/s12053-015-9340-8",TRUE,"Springer Nature","Energy Efficiency","1570-646X","1570-646X","1570-6478",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s12308-015-0240-9",TRUE,"Springer Nature","Journal of Hematopathology","1868-9256","1868-9256","1865-5785",NA,TRUE,"25798206","PMC4357643",NA,NA,FALSE
"Maastricht University",2015,NA,"10.1007/s00182-015-0468-8",TRUE,"Springer Nature","International Journal of Game Theory","0020-7276","0020-7276","1432-1270",NA,TRUE,NA,NA,NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s12529-015-9473-3",TRUE,"Springer Nature","International Journal of Behavioral Medicine","1070-5503","1070-5503","1532-7558",NA,TRUE,"25733349","PMC4642595",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s00190-015-0797-1",TRUE,"Springer Nature","Journal of Geodesy","0949-7714","0949-7714","1432-1394",NA,TRUE,NA,NA,NA,NA,FALSE
"Eindhoven University of Technology",2015,NA,"10.1007/s00291-015-0394-y",TRUE,"Springer Nature","OR Spectrum","0171-6468","0171-6468","1436-6304",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s00277-015-2340-0",TRUE,"Springer Nature","Annals of Hematology","0939-5555","0939-5555","1432-0584",NA,TRUE,"25772630","PMC4432098",NA,NA,FALSE
"University of Amsterdam",2015,NA,"10.1007/s10964-015-0266-4",TRUE,"Springer Nature","Journal of Youth and Adolescence","0047-2891","0047-2891","1573-6601",NA,TRUE,"25788122","PMC4698286",NA,NA,FALSE
"Maastricht University",2015,NA,"10.1007/s11948-015-9638-0",TRUE,"Springer Nature","Science and Engineering Ethics","1353-3452","1353-3452","1471-5546",NA,TRUE,"25742806","PMC4750571",NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s00420-015-1047-9",TRUE,"Springer Nature","International Archives of Occupational and Environmental Health","0340-0131","0340-0131","1432-1246",NA,TRUE,"25795169","PMC4608974",NA,NA,FALSE
"VU University Medical Center (VUmc)",2015,NA,"10.1007/s10456-015-9462-9",TRUE,"Springer Nature","Angiogenesis","0969-6970","0969-6970","1573-7209",NA,TRUE,"25824484","PMC4473022",NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s11104-015-2433-5",TRUE,"Springer Nature","Plant and Soil","0032-079X","0032-079X","1573-5036",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00038-015-0669-8",TRUE,"Springer Nature","International Journal of Public Health","1661-8556","1661-8556","1661-8564",NA,TRUE,"25746676","PMC4555194",NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s10811-015-0559-8",TRUE,"Springer Nature","Journal of Applied Phycology","0921-8971","0921-8971","1573-5176",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s11999-015-4252-7",TRUE,"Springer Nature","Clinical Orthopaedics and Related Research®","0009-921X","0009-921X","1528-1132",NA,TRUE,"25791441","PMC4586241",NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s00213-015-3889-y",TRUE,"Springer Nature","Psychopharmacology","0033-3158","0033-3158","1432-2072",NA,TRUE,"25752889","PMC4480847",NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s12032-015-0550-x",TRUE,"Springer Nature","Medical Oncology","1357-0560","1357-0560","1559-131X",NA,TRUE,"25772511","PMC4357644",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s15010-015-0753-2",TRUE,"Springer Nature","Infection","0300-8126","0300-8126","1439-0973",NA,TRUE,"25758583","PMC4521089",NA,NA,FALSE
"University of Groningen",2015,NA,"10.1007/s10539-015-9483-1",TRUE,"Springer Nature","Biology & Philosophy","0169-3867","0169-3867","1572-8404",NA,TRUE,"26005236","PMC4438119",NA,NA,FALSE
"VU University Amsterdam",2015,NA,"10.1007/s10113-015-0769-2",TRUE,"Springer Nature","Regional Environmental Change","1436-3798","1436-3798","1436-378X",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00520-015-2655-3",TRUE,"Springer Nature","Supportive Care in Cancer","0941-4355","0941-4355","1433-7339",NA,TRUE,"25733001","PMC4552770",NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.3758/s13414-015-0872-y",TRUE,"Springer Nature","Attention, Perception, & Psychophysics","1943-3921","1943-3921","1943-393X",NA,TRUE,"25810161","PMC4415978",NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s00236-015-0224-3",TRUE,"Springer Nature","Acta Informatica","0001-5903","0001-5903","1432-0525",NA,TRUE,NA,NA,NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.1007/s10143-015-0615-5",TRUE,"Springer Nature","Neurosurgical Review","0344-5607","0344-5607","1437-2320",NA,TRUE,"25736455","PMC4561998",NA,NA,FALSE
"University of Amsterdam",2015,NA,"10.1007/s10212-015-0248-7",TRUE,"Springer Nature","European Journal of Psychology of Education","0256-2928","0256-2928","1878-5174",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00431-015-2518-4",TRUE,"Springer Nature","European Journal of Pediatrics","0340-6199","0340-6199","1432-1076",NA,TRUE,"25875249","PMC4539359",NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s10806-015-9539-x",TRUE,"Springer Nature","Journal of Agricultural and Environmental Ethics","1187-7863","1187-7863","1573-322X",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s10071-015-0855-3",TRUE,"Springer Nature","Animal Cognition","1435-9448","1435-9448","1435-9456",NA,TRUE,"25771964","PMC4460290",NA,NA,FALSE
"Eindhoven University of Technology",2015,NA,"10.1007/s10439-015-1293-8",TRUE,"Springer Nature","Annals of Biomedical Engineering","0090-6964","0090-6964","1573-9686",NA,TRUE,"25786888","PMC4495263",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s10549-015-3352-0",TRUE,"Springer Nature","Breast Cancer Research and Treatment","0167-6806","0167-6806","1573-7217",NA,TRUE,"25820592","PMC4383810",NA,NA,FALSE

"University of Groningen",2015,NA,"10.1007/s10853-015-8927-y",TRUE,"Springer Nature","Journal of Materials Science","0022-2461","0022-2461","1573-4803",NA,TRUE,NA,NA,NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s00221-015-4248-2",TRUE,"Springer Nature","Experimental Brain Research","0014-4819","0014-4819","1432-1106",NA,TRUE,"25788009","PMC4828496",NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s00425-015-2283-7",TRUE,"Springer Nature","Planta","0032-0935","0032-0935","1432-2048",NA,TRUE,"25809152","PMC4498281",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s00345-015-1523-6",TRUE,"Springer Nature","World Journal of Urology","0724-4983","0724-4983","1433-8726",NA,TRUE,"25761736","PMC4617844",NA,NA,FALSE
"Eindhoven University of Technology",2015,NA,"10.1007/s11858-015-0684-5",TRUE,"Springer Nature","ZDM","1863-9690","1863-9690","1863-9704",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Groningen",2015,NA,"10.1007/s40474-015-0043-9",TRUE,"Springer Nature","Current Developmental Disorders Reports","2196-2987",NA,"2196-2987",NA,TRUE,"25938008","PMC4408359",NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s00787-015-0695-3",TRUE,"Springer Nature","European Child & Adolescent Psychiatry","1018-8827","1018-8827","1435-165X",NA,TRUE,"25786705","PMC4698293",NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s00251-015-0834-5",TRUE,"Springer Nature","Immunogenetics","0093-7711","0093-7711","1432-1211",NA,TRUE,"25796583","PMC4427632",NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.1007/s40474-015-0045-7",TRUE,"Springer Nature","Current Developmental Disorders Reports","2196-2987",NA,"2196-2987",NA,TRUE,"25938009","PMC4408361",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s11277-015-2483-2",TRUE,"Springer Nature","Wireless Personal Communications","0929-6212","0929-6212","1572-834X",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s10658-015-0639-2",TRUE,"Springer Nature","European Journal of Plant Pathology","0929-1873","0929-1873","1573-8469",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University",2015,NA,"10.1007/s10806-015-9536-0",TRUE,"Springer Nature","Journal of Agricultural and Environmental Ethics","1187-7863","1187-7863","1573-322X",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Twente",2015,NA,"10.1007/s10009-015-0372-3",TRUE,"Springer Nature","International Journal on Software Tools for Technology Transfer","1433-2779","1433-2779","1433-2787",NA,TRUE,"27194940","PMC4841211",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s00464-015-4144-7",TRUE,"Springer Nature","Surgical Endoscopy","0930-2794","0930-2794","1432-2218",NA,TRUE,"25786903","PMC4648952",NA,NA,FALSE
"VU University Amsterdam",2015,NA,"10.3758/s13414-015-0882-9",TRUE,"Springer Nature","Attention, Perception, & Psychophysics","1943-3921","1943-3921","1943-393X",NA,TRUE,"25828463","PMC4469089",NA,NA,FALSE
"Tilburg University",2015,NA,"10.1007/s10531-015-0894-8",TRUE,"Springer Nature","Biodiversity and Conservation","0960-3115","0960-3115","1572-9710",NA,TRUE,NA,NA,NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s11136-015-0966-y",TRUE,"Springer Nature","Quality of Life Research","0962-9343","0962-9343","1573-2649",NA,TRUE,"25820548","PMC4759227",NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s10681-015-1431-2",TRUE,"Springer Nature","Euphytica","0014-2336","0014-2336","1573-5060",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen University",2015,NA,"10.1007/s00442-015-3277-7",TRUE,"Springer Nature","Oecologia","0029-8549","0029-8549","1432-1939",NA,TRUE,"25783487","PMC4506461",NA,NA,FALSE
"University of Twente",2015,NA,"10.1007/s11249-015-0496-3",TRUE,"Springer Nature","Tribology Letters","1023-8883","1023-8883","1573-2711",NA,TRUE,NA,NA,NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.1007/s00441-015-2142-7",TRUE,"Springer Nature","Cell and Tissue Research","0302-766X","0302-766X","1432-0878",NA,TRUE,"25786736","PMC4379394",NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s12561-015-9128-6",TRUE,"Springer Nature","Statistics in Biosciences","1867-1764","1867-1764","1867-1772",NA,TRUE,"26473021","PMC4596911",NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s00198-015-3084-3",TRUE,"Springer Nature","Osteoporosis International","0937-941X","0937-941X","1433-2965",NA,TRUE,"25822104","PMC4469296",NA,NA,FALSE
"Maastricht University",2015,NA,"10.1007/s00038-015-0665-z",TRUE,"Springer Nature","International Journal of Public Health","1661-8556","1661-8556","1661-8564",NA,TRUE,"25740660","PMC4555205",NA,NA,FALSE
"Radboud University",2015,NA,"10.1007/s11218-015-9295-9",TRUE,"Springer Nature","Social Psychology of Education","1381-2890","1381-2890","1573-1928",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s00264-015-2694-x",TRUE,"Springer Nature","International Orthopaedics","0341-2695","0341-2695","1432-5195",NA,TRUE,"25743028",NA,NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s12115-015-9879-1",TRUE,"Springer Nature","Society","0147-2011","0147-2011","1936-4725",NA,TRUE,"25859066","PMC4379389",NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00198-015-3033-1",TRUE,"Springer Nature","Osteoporosis International","0937-941X","0937-941X","1433-2965",NA,TRUE,"25792489","PMC4428841",NA,NA,FALSE
"University of Amsterdam",2015,NA,"10.3758/s13414-015-0845-1",TRUE,"Springer Nature","Attention, Perception, & Psychophysics","1943-3921","1943-3921","1943-393X",NA,TRUE,"25772099","PMC4381110",NA,NA,FALSE
"University of Groningen",2015,NA,"10.1007/s10916-014-0186-y",TRUE,"Springer Nature","Journal of Medical Systems","0148-5598","0148-5598","1573-689X",NA,TRUE,"25732073","PMC4346661",NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s11548-015-1164-7",TRUE,"Springer Nature","International Journal of Computer Assisted Radiology and Surgery","1861-6410","1861-6410","1861-6429",NA,TRUE,"25740203","PMC4563002",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s10689-015-9792-1",TRUE,"Springer Nature","Familial Cancer","1389-9600","1389-9600","1573-7292",NA,TRUE,"25800523","PMC4559103",NA,NA,FALSE
