"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Leiden University",2016,NA,"10.1007/s10750-016-2925-1",TRUE,"Springer Nature","Hydrobiologia","0018-8158","0018-8158","1573-5117","0018-8158","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000396043800012",NA,FALSE
"Leiden University",2016,NA,"10.1007/s11192-016-2098-8",TRUE,"Springer Nature","Scientometrics","0138-9130","0138-9130","1588-2861","0138-9130","http://creativecommons.org/licenses/by/4.0",TRUE,"27795591","PMC5065891","ut:000386373000004",NA,FALSE
"Academic Medical Center (AMC)",2016,NA,"10.1007/s00345-016-1909-0",TRUE,"Springer Nature","World Journal of Urology","0724-4983","0724-4983","1433-8726","0724-4983","http://creativecommons.org/licenses/by/4.0",TRUE,"27492012","PMC5364249","ut:000398822400020",NA,FALSE
"VU University Medical Center (VUmc)",2016,NA,"10.1007/s10995-016-2160-4",TRUE,"Springer Nature","Maternal and Child Health Journal","1092-7875","1092-7875","1573-6628","1092-7875","http://creativecommons.org/licenses/by/4.0",TRUE,"27581004","PMC5378731","ut:000399015800019",NA,FALSE
"VU University Medical Center (VUmc)",2016,NA,"10.1007/s10926-016-9659-9",TRUE,"Springer Nature","Journal of Occupational Rehabilitation","1053-0487","1053-0487","1573-3688","1053-0487","http://creativecommons.org/licenses/by/4.0",TRUE,"27557825","PMC5591363","ut:000410199100002",NA,FALSE
"Utrecht University",2016,NA,"10.1007/s40802-016-0061-2",TRUE,"Springer Nature","Netherlands International Law Review","0165-070X","0165-070X","1741-6191","0165-070X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000386779800003",NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s11235-016-0214-y",TRUE,"Springer Nature","Telecommunication Systems","1018-4864","1018-4864","1572-9451","1018-4864","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000399021600014",NA,FALSE
"Eindhoven University of Technology",2016,NA,"10.1007/s10404-016-1787-1",TRUE,"Springer Nature","Microfluidics and Nanofluidics","1613-4982","1613-4982","1613-4990","1613-4982","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000383144900003",NA,FALSE
"Wageningen University",2016,NA,"10.1007/s10460-016-9721-4",TRUE,"Springer Nature","Agriculture and Human Values","0889-048X","0889-048X","1572-8366","0889-048X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000400093200010",NA,FALSE
"Academic Medical Center (AMC)",2016,NA,"10.1007/s00431-016-2762-2",TRUE,"Springer Nature","European Journal of Pediatrics","0340-6199","0340-6199","1432-1076","0340-6199","http://creativecommons.org/licenses/by/4.0",TRUE,"27573259","PMC5031739","ut:000385145600008",NA,FALSE
