"institution","period","euro","doi","is_hybrid","publisher","journal_full_title"
"PIK-Potsdam",2022,820.00,"10.1088/1748-9326/ac788a","FALSE","IOP Publishing","Environmental Research Letters"
"PIK-Potsdam",2022,1975.50,"10.1088/1748-9326/ac998d","FALSE","IOP Publishing","Environmental Research Letters"
"PIK-Potsdam",2022,518.50,"10.3389/fclim.2022.1026486","FALSE","Frontiers","Frontiers in Climate"
