"institution","period","euro","doi","is_hybrid","publisher","journal_full_title"
"PIK-Potsdam",2021,974.45,"10.1175/JHM-D-20-0285.1","TRUE","American Meteorological Society","Journal of Hydrometeorology"
"PIK-Potsdam",2021,3520.00,"10.1016/j.apenergy.2021.116914","TRUE","Elsevier","Applied Energy"
"PIK-Potsdam",2021,5493.40,"10.1016/j.oneear.2021.07.015","TRUE","Elsevier","One Earth "
"PIK-Potsdam",2021,2760.00,"10.1016/j.enpol.2021.112530","TRUE","Elsevier","Energy Policy"
"PIK-Potsdam",2021,2980.00,"10.1016/j.energy.2021.121908","TRUE","Elsevier","Energy"
"PIK-Potsdam",2021,2760.00,"10.1016/j.enpol.2021.112642","TRUE","Elsevier","Energy Policy"
"PIK-Potsdam",2021,1560.35,"10.1016/j.quascirev.2021.107245","TRUE","Elsevier","Quaternary Science Reviews"
