"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"PIK-Potsdam",2021,3396.12,"10.1140/epjs/s11734-021-00175-0",TRUE,FALSE,"Springer Nature","The European Physical Journal Special Topics","1951-6355","1951-6355","1951-6401","1951-6355","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1140/epjs/s11734-021-00011-5",TRUE,FALSE,"Springer Nature","The European Physical Journal Special Topics","1951-6355","1951-6355","1951-6401","1951-6355","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s11625-021-01040-8",TRUE,FALSE,"Springer Nature","Sustainability Science","1862-4065","1862-4065","1862-4057","1862-4057","https://creativecommons.org/licenses/by/4.0",TRUE,"34659581","PMC8504570",NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s10018-021-00327-5",TRUE,FALSE,"Springer Nature","Environmental Economics and Policy Studies","1432-847X","1432-847X","1867-383X","1432-847X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s00382-021-05871-0",TRUE,FALSE,"Springer Nature","Climate Dynamics","0930-7575","0930-7575","1432-0894","0930-7575","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s10666-021-09760-y",TRUE,FALSE,"Springer Nature","Environmental Modeling & Assessment","1420-2026","1420-2026","1573-2967","1420-2026","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s11071-021-06457-5",TRUE,FALSE,"Springer Nature","Nonlinear Dynamics","0924-090X","0924-090X","1573-269X","0924-090X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1140/epjs/s11734-021-00279-7",TRUE,FALSE,"Springer Nature","The European Physical Journal Special Topics","1951-6355","1951-6355","1951-6401","1951-6355","https://creativecommons.org/licenses/by/4.0",TRUE,"34611486","PMC8484857",NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s10113-021-01799-7",TRUE,FALSE,"Springer Nature","Regional Environmental Change","1436-3798","1436-3798","1436-378X","1436-3798","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s41885-021-00100-8",TRUE,FALSE,"Springer Nature","Economics of Disasters and Climate Change","2511-1280","2511-1280","2511-1299","2511-1299","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s00382-021-05974-8",TRUE,FALSE,"Springer Nature","Climate Dynamics","0930-7575","0930-7575","1432-0894","0930-7575","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1140/epjs/s11734-021-00186-x",TRUE,FALSE,"Springer Nature","The European Physical Journal Special Topics","1951-6355","1951-6355","1951-6401","1951-6355","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
"PIK-Potsdam",2021,3396.12,"10.1007/s11027-021-09953-6",TRUE,FALSE,"Springer Nature","Mitigation and Adaptation Strategies for Global Change","1381-2386","1381-2386","1573-1596","1381-2386","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2020deal","03e8s1d88_sn2020deal_2021"
