"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"license_ref";"indexed_in_crossref";"pmid";"pmcid";"ut";"url";"doaj"
"Erlangen Nuernberg U";2013;1978.65;"10.1371/journal.pgen.1003195";"FALSE";"PLoS";"PLoS Genetics";;;;;;;;;;
"Erlangen Nuernberg U";2013;2084.39;"10.1136/bmjopen-2012-002090";"FALSE";"BMJ";"BMJ Open";;;;;;;;;;
"Erlangen Nuernberg U";2013;927.13;"10.1155/2013/250641";"FALSE";"Hindawi";"Diagnostic and Therapeutic Endoscopy";;;;;;;;;;
"Erlangen Nuernberg U";2013;1633.85;"10.1364/OE.20.00B405";"FALSE";"OSA";"Optics Express";;;;;;;;;;
"Erlangen Nuernberg U";2013;1253.35;"10.1371/journal.pone.0053705  ";"FALSE";"PLoS";"PLoS One";;;;;;;;;;
"Erlangen Nuernberg U";2013;1247.38;"10.1371/journal.pone.0056956";"FALSE";"PLoS";"PLoS One";;;;;;;;;;
"Erlangen Nuernberg U";2013;1200.58;"10.1371/journal.pone.0052759";"FALSE";"PLoS";"PLoS One";;;;;;;;;;
"Erlangen Nuernberg U";2013;1200.58;"10.1371/journal.pone.0055354";"FALSE";"PLoS";"PLoS One";;;;;;;;;;
"Erlangen Nuernberg U";2013;1385.16;"10.1186/2045-7022-3-3";"FALSE";"BMC";"Clinical and Translational Allergy";;;;;;;;;;
"Erlangen Nuernberg U";2013;1542.24;"10.1186/1471-2474-14-89";"FALSE";"BMC";"BMC Musculoskeletal Disorders";;;;;;;;;;
"Erlangen Nuernberg U";2013;1489.88;"10.1186/1471-2407-13-71";"FALSE";"BMC";"BMC Cancer";;;;;;;;;;
"Erlangen Nuernberg U";2013;1647.73;"10.1364/OE.21.000781";"FALSE";"OSA";"Optics Express";;;;;;;;;;
"Erlangen Nuernberg U";2013;624.75;;"FALSE";"Hikari Ltd.";"Applied Mathematical Sciences";"1312-885X";;;;;;;;"http://www.m-hikari.com/ams/ams-2013/ams-57-60-2013/sommerAMS57-60-2013.pdf";
"Erlangen Nuernberg U";2013;1542.24;"10.1186/ar4235";"FALSE";"BMC";"Arthritis Research & Therapy";;;;;;;;;;
"Erlangen Nuernberg U";2013;1066.69;;"FALSE";"e-Century Publ. Corp.";"International Journal of Clinical and Experimental Pathology";"1936-2625";;;;;;;;"http://www.ijcep.com/files/ijcep1303045.pdf";
"Erlangen Nuernberg U";2013;669.31;"10.1159/000348712";"FALSE";"Karger Publ.";"Case Reports in Oncology";;;;;;;;;;
"Erlangen Nuernberg U";2013;1098.33;"10.1371/journal.pone.0061623";"FALSE";"PLoS";"PLoS One";;;;;;;;;;
"Erlangen Nuernberg U";2013;1258.93;"10.1371/journal.pone.0053531";"FALSE";"PLoS";"PLoS One";;;;;;;;;;
"Erlangen Nuernberg U";2013;1542.24;"10.1186/1472-6947-13-134";"FALSE";"BMC";"BMC Medical Informatics and Decision Making";;;;;;;;;;
"Erlangen Nuernberg U";2013;1542.24;"10.1186/cc12827";"FALSE";"BMC";"Critical Care";;;;;;;;;;
"Erlangen Nuernberg U";2013;1542.24;"10.1186/1471-2490-13-56";"FALSE";"BMC";"BMC Urology";;;;;;;;;;
"Erlangen Nuernberg U";2013;1304.24;"10.1186/1478-4505-11-9";"FALSE";"BMC";"Health Research Policy and Systems";;;;;;;;;;
"Erlangen Nuernberg U";2013;1461.32;"10.1186/1471-2407-13-131";"FALSE";"BMC";"BMC Cancer";;;;;;;;;;
"Erlangen Nuernberg U";2013;1246.12;"10.1371/journal.pone.0056408";"FALSE";"PLoS";"PLoS One";;;;;;;;;;
"Erlangen Nuernberg U";2013;1580.28;"10.1155/2013/768431";"FALSE";"Hindawi";"Evidence-Based Complementary and Alternative Medicine";;;;;;;;;;
"Erlangen Nuernberg U";2013;1661.24;"10.1186/1475-2891-12-109  ";"FALSE";"BMC";"Nutrition Journal";;;;;;;;;;
"Erlangen Nuernberg U";2013;1347.08;"10.1186/1477-7827-11-19";"FALSE";"BMC";"Reproductive Biology and Endocrinology";;;;;;;;;;
