"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Erlangen Nuernberg U",2013,1978.65,"10.1371/journal.pgen.1003195",FALSE,"Public Library of Science (PLoS)","PLOS Genetics","1553-7404",NA,"1553-7404","http://creativecommons.org/licenses/by/4.0/",TRUE,"23326246","PMC3542182",NA,NA,TRUE
"Erlangen Nuernberg U",2013,2084.39,"10.1136/bmjopen-2012-002090",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055",NA,TRUE,"23604350","PMC3641448",NA,NA,TRUE
"Erlangen Nuernberg U",2013,927.13,"10.1155/2013/250641",FALSE,"Hindawi Publishing Corporation","Diagnostic and Therapeutic Endoscopy","1070-3608","1070-3608","1029-0516","http://creativecommons.org/licenses/by/3.0/",TRUE,"23401648","PMC3562574",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1633.85,"10.1364/OE.20.00B405",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"23262881",NA,NA,NA,TRUE
"Erlangen Nuernberg U",2013,1253.35,"10.1371/journal.pone.0053705  ",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23349731","PMC3551896",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1247.38,"10.1371/journal.pone.0056956",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23431395","PMC3576377",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1200.58,"10.1371/journal.pone.0052759",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23300763","PMC3530532",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1200.58,"10.1371/journal.pone.0055354",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23408973","PMC3567069",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1385.16,"10.1186/2045-7022-3-3",FALSE,"Springer Science + Business Media","Clinical and Translational Allergy","2045-7022","2045-7022",NA,NA,TRUE,"23369181","PMC3565910",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1542.24,"10.1186/1471-2474-14-89",FALSE,"Springer Science + Business Media","BMC Musculoskeletal Disorders","1471-2474","1471-2474",NA,NA,TRUE,"23496822","PMC3610103",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1489.88,"10.1186/1471-2407-13-71",FALSE,"Springer Science + Business Media","BMC Cancer","1471-2407","1471-2407",NA,NA,TRUE,"23394492","PMC3572418",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1647.73,"10.1364/OE.21.000781",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"23388970",NA,NA,NA,TRUE
"Erlangen Nuernberg U",2013,624.75,NA,FALSE,"Hikari, Ltd.","Applied Mathematical Sciences","1314-7552","1312-885X","1314-7552",NA,FALSE,NA,NA,NA,"http://www.m-hikari.com/ams/ams-2013/ams-57-60-2013/sommerAMS57-60-2013.pdf",FALSE
"Erlangen Nuernberg U",2013,1542.24,"10.1186/ar4235",FALSE,"Springer Science + Business Media","Arthritis Research & Therapy","1478-6354","1478-6354",NA,NA,TRUE,"23710573","PMC4060545",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1066.69,NA,FALSE,"e-Century Publishing Corporation","International Journal of Clinical and Experimental Pathology","1936-2625",NA,NA,NA,FALSE,NA,NA,NA,"http://www.ijcep.com/files/ijcep1303045.pdf",FALSE
"Erlangen Nuernberg U",2013,669.31,"10.1159/000348712",FALSE,"S. Karger AG","Case Reports in Oncology","1662-6575",NA,"1662-6575",NA,TRUE,"23569448","PMC3618090",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1098.33,"10.1371/journal.pone.0061623",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","https://creativecommons.org/publicdomain/zero/1.0/",TRUE,"23626706","PMC3633987",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1258.93,"10.1371/journal.pone.0053531",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23308247","PMC3538599",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1542.24,"10.1186/1472-6947-13-134",FALSE,"Springer Science + Business Media","BMC Medical Informatics and Decision Making","1472-6947","1472-6947",NA,NA,TRUE,"24321610","PMC4029400",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1542.24,"10.1186/cc12827",FALSE,"Springer Science + Business Media","Critical Care","1364-8535","1364-8535",NA,NA,TRUE,"23880122","PMC4057052",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1542.24,"10.1186/1471-2490-13-56",FALSE,"Springer Science + Business Media","BMC Urology","1471-2490","1471-2490",NA,NA,TRUE,"24156254","PMC4015820",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1304.24,"10.1186/1478-4505-11-9",FALSE,"Springer Science + Business Media","Health Research Policy and Systems","1478-4505","1478-4505",NA,NA,TRUE,"23496998","PMC3599891",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1461.32,"10.1186/1471-2407-13-131",FALSE,"Springer Science + Business Media","BMC Cancer","1471-2407","1471-2407",NA,NA,TRUE,"23510155","PMC3621662",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1246.12,"10.1371/journal.pone.0056408",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23441188","PMC3575406",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1580.28,"10.1155/2013/768431",FALSE,"Hindawi Publishing Corporation","Evidence-Based Complementary and Alternative Medicine","1741-427X","1741-427X","1741-4288","http://creativecommons.org/licenses/by/3.0/",TRUE,"23983804","PMC3745878",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1661.24,"10.1186/1475-2891-12-109  ",FALSE,"Springer Science + Business Media","Nutrition Journal","1475-2891","1475-2891",NA,NA,TRUE,"23915061","PMC3750269",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1347.08,"10.1186/1477-7827-11-19",FALSE,"Springer Science + Business Media","Reproductive Biology and Endocrinology","1477-7827","1477-7827",NA,NA,TRUE,"23510640","PMC3599192",NA,NA,TRUE
"Erlangen Nuernberg U",2013,1366.7,"10.3390/ijms14047341",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067",NA,TRUE,"23549268","PMC3645689",NA,NA,TRUE
"Erlangen Nuernberg U",2013,830.81,NA,FALSE,"e-Century Publishing Corporation","International Journal of Clinical and Experimental Pathology","1936-2625",NA,NA,NA,FALSE,NA,NA,NA,"http://www.ijcep.com/files/ijcep1301040.pdf",FALSE
"Erlangen Nuernberg U",2013,548.24,"10.3747/co.20.1489",FALSE,"MultiMed Inc.","Current Oncology","1718-7729","1198-0052","1718-7729",NA,TRUE,"23904775","PMC3728065",NA,NA,TRUE
