"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00021-023-00800-z",TRUE,"Springer Nature","Journal of Mathematical Fluid Mechanics","1422-6928","1422-6928","1422-6952","1422-6928","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00023-023-01290-5",TRUE,"Springer Nature","Annales Henri Poincaré","1424-0637","1424-0637","1424-0661","1424-0637","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00064-023-00800-2",TRUE,"Springer Nature","Operative Orthopädie und Traumatologie","0934-6694","0934-6694","1439-0981","0934-6694","https://creativecommons.org/licenses/by/4.0",TRUE,"36928712","PMC10076372",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00066-023-02090-w",TRUE,"Springer Nature","Strahlentherapie und Onkologie","0179-7158","0179-7158","1439-099X","0179-7158","https://creativecommons.org/licenses/by/4.0",TRUE,"37285037","PMC10361877",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00066-023-02127-0",TRUE,"Springer Nature","Strahlentherapie und Onkologie","0179-7158","0179-7158","1439-099X","0179-7158","https://creativecommons.org/licenses/by/4.0",TRUE,"37676482","PMC10784386",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00066-023-02183-6",TRUE,"Springer Nature","Strahlentherapie und Onkologie","0179-7158","0179-7158","1439-099X","0179-7158","https://creativecommons.org/licenses/by/4.0",TRUE,"38163834","PMC10784363",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00068-023-02225-9",TRUE,"Springer Nature","European Journal of Trauma and Emergency Surgery","1863-9933","1863-9933","1863-9941","1863-9933","https://creativecommons.org/licenses/by/4.0",TRUE,"36708422","PMC10229676",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00103-023-03782-5",TRUE,"Springer Nature","Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz","1436-9990","1436-9990","1437-1588","1436-9990","https://creativecommons.org/licenses/by/4.0",TRUE,"37823907","PMC10776732",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00104-023-01940-8",TRUE,"Springer Nature","Die Chirurgie","2731-6971","2731-6971","2731-698X","2731-6971","https://creativecommons.org/licenses/by/4.0",TRUE,"37500803","PMC10587021",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00106-023-01284-z",TRUE,"Springer Nature","HNO","0017-6192","0017-6192","1433-0458","0017-6192","https://creativecommons.org/licenses/by/4.0",TRUE,"36943431","PMC10126073",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00112-023-01831-6",TRUE,"Springer Nature","Monatsschrift Kinderheilkunde","0026-9298","0026-9298","1433-0474","0026-9298","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00112-023-01879-4",TRUE,"Springer Nature","Monatsschrift Kinderheilkunde","0026-9298","0026-9298","1433-0474","0026-9298","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00115-023-01530-3",TRUE,"Springer Nature","Der Nervenarzt","0028-2804","0028-2804","1433-0407","0028-2804","https://creativecommons.org/licenses/by/4.0",TRUE,"37589782","PMC10499729",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00115-023-01556-7",TRUE,"Springer Nature","Der Nervenarzt","0028-2804","0028-2804","1433-0407","0028-2804","https://creativecommons.org/licenses/by/4.0",TRUE,"37823921","PMC10850193",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00126-023-01170-2",TRUE,"Springer Nature","Mineralium Deposita","0026-4598","0026-4598","1432-1866","0026-4598","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00158-023-03534-8",TRUE,"Springer Nature","Structural and Multidisciplinary Optimization","1615-147X","1615-147X","1615-1488","1615-147X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Erlangen Nuernberg U",2023,1871.24,"10.1007/s00158-023-03619-4",TRUE,"Springer Nature","Structural and Multidisciplinary Optimization","1615-147X","1615-147X","1615-1488","1615-147X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
